Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Position Report Type,Prefixo,,,,,,,,,,,,
2025-10-02 07:24:27,2025-10-02 07:24:27,2025-10-02 07:24:27,385349,862689070266025,5338,GTERI,4.12,00008200,69840A,13844,83,00,22,,,19,1,0724,0006,C4A7,07A75516,47.3,280,561.7,-23.292593,-51.171605,18053.1,,27,0,2,3,,,,,,,,,,,,,,,,1,52.5,279,567.0,-51.171208,-23.292630,2025-10-02 07:24:24,19,18053.1,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:24:23,2025-10-02 07:24:22,2025-10-02 07:24:18,385349,862689070266025,5337,GTERI,4.12,00008200,69840A,13892,83,00,22,,,19,1,0724,0006,C4A7,07A75516,59.3,272,567.8,-23.292687,-51.170283,18053.0,,29,0,2,3,,,,,,,,,,,,,,,,1,62.2,270,554.8,-51.167233,-23.292727,2025-10-02 07:23:58,19,18052.7,10,+RESP:,,,,,,,,,,,,
2025-10-02 07:23:27,2025-10-02 07:23:27,2025-10-02 07:23:27,385349,862689070266025,5335,GTSPD,4.12,,69840A,13916,83,00,22,,,19,1,0724,0006,C4A7,07A74317,42.6,270,547.0,-23.292818,-51.162350,18052.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:21:40,2025-10-02 07:21:40,2025-10-02 07:21:40,385349,862689070266025,5334,GTSPD,4.12,,69840A,13892,83,00,22,,,19,1,0724,0006,C4A7,07A74317,33.3,269,541.4,-23.292862,-51.158832,18051.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:21:23,2025-10-02 07:21:22,2025-10-02 07:21:18,385349,862689070266025,5332,GTERI,4.12,00008200,69840A,13940,83,00,22,,,19,1,0724,0006,C4A7,07A74315,52.2,270,531.7,-23.292872,-51.155810,18051.6,,28,0,2,3,,,,,,,,,,,,,,,,1,56.5,270,534.6,-51.156407,-23.292852,2025-10-02 07:21:22,19,18051.6,10,+RESP:,,,,,,,,,,,,
2025-10-02 07:21:03,2025-10-02 07:21:03,2025-10-02 07:21:03,385349,862689070266025,5331,GTSPD,4.12,,69840A,14020,83,00,22,,,19,1,0724,0006,C4A7,07A70717,41.2,269,525.1,-23.292865,-51.153837,18051.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:20:17,2025-10-02 07:20:17,2025-10-02 07:20:17,385349,862689070266025,5330,GTSPD,4.12,,69840A,14012,83,00,22,,,19,1,0724,0006,C4A7,07A70717,35.8,270,517.1,-23.292887,-51.151755,18051.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:19:27,2025-10-02 07:19:25,2025-10-02 07:19:25,385349,862689070266025,5328,GTSPD,4.12,,69840A,14076,83,00,22,,,19,1,0724,0006,C4A7,07A74315,45.3,270,537.0,-23.292915,-51.143713,18050.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:18:23,2025-10-02 07:18:22,2025-10-02 07:18:18,385349,862689070266025,5327,GTERI,4.12,00008200,69840A,14076,83,00,22,,,19,1,0724,0006,C4A7,07A54F17,37.1,269,538.8,-23.292925,-51.141995,18050.1,,21,0,2,3,,,,,,,,,,,,,,,,1,38.9,267,537.4,-51.139990,-23.292940,2025-10-02 07:17:53,19,18049.9,10,+RESP:,,,,,,,,,,,,
2025-10-02 07:17:49,2025-10-02 07:17:43,2025-10-02 07:17:43,385349,862689070266025,5326,GTERI,4.12,00008200,69840A,14140,83,00,22,,,19,1,0724,0006,C4A7,07A54F17,23.5,235,531.0,-23.292882,-51.139098,18049.8,,21,0,2,3,,,,,,,,,,,,,,,,1,33.1,181,531.1,-51.138980,-23.292367,2025-10-02 07:17:35,19,18049.8,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:17:20,2025-10-02 07:17:20,2025-10-02 07:17:20,385349,862689070266025,5324,GTSPD,4.12,,69840A,14164,83,00,22,,,19,1,0724,0006,C4A7,07A54F17,37.1,180,529.6,-23.291552,-51.138960,18049.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:15:48,2025-10-02 07:15:48,2025-10-02 07:15:48,385349,862689070266025,5323,GTSPD,4.12,,69840A,14124,83,00,22,,,18,1,0724,0006,C4A7,07A6BE17,44.4,182,538.9,-23.279290,-51.138622,18048.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:15:46,2025-10-02 07:15:46,2025-10-02 07:15:46,385349,862689070266025,5322,GTERI,4.12,00008200,69840A,14116,83,00,22,,,18,1,0724,0006,C4A7,07A6BE17,39.3,174,540.0,-23.279052,-51.138597,18048.3,,24,0,2,3,,,,,,,,,,,,,,,,1,39.3,174,540.0,-51.138597,-23.279052,2025-10-02 07:15:46,18,18048.3,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:15:41,2025-10-02 07:15:40,2025-10-02 07:15:40,385349,862689070266025,5321,GTERI,4.12,00008200,69840A,14156,83,00,22,,,18,1,0724,0006,C4A7,07A6BE17,34.9,131,540.7,-23.278602,-51.138890,18048.2,,22,0,2,3,,,,,,,,,,,,,,,,1,35.9,139,540.0,-51.138958,-23.278538,2025-10-02 07:15:39,18,18048.2,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:15:34,2025-10-02 07:15:34,2025-10-02 07:15:34,385349,862689070266025,5320,GTERI,4.12,00008200,69840A,14164,83,00,22,,,19,1,0724,0006,C4A7,07A6BE17,31.9,182,538.5,-23.278148,-51.139128,18048.1,,22,0,2,3,,,,,,,,,,,,,,,,1,36.7,218,538.2,-51.139008,-23.277833,2025-10-02 07:15:30,17,18048.1,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:15:29,2025-10-02 07:15:28,2025-10-02 07:15:28,385349,862689070266025,5318,GTERI,4.12,00008200,69840A,14092,83,00,22,,,19,1,0724,0006,C4A7,07A6BE17,34.4,232,537.0,-23.277710,-51.138865,18048.1,,21,0,2,3,,,,,,,,,,,,,,,,1,34.7,224,537.0,-51.138793,-23.277653,2025-10-02 07:15:27,19,18048.1,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:15:26,2025-10-02 07:15:23,2025-10-02 07:15:23,385349,862689070266025,5317,GTSPD,4.12,,69840A,14212,83,00,22,,,18,1,0724,0006,C4A7,07A6BE17,35.8,186,535.0,-23.277363,-51.138637,18048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:15:26,2025-10-02 07:15:22,2025-10-02 07:15:18,385349,862689070266025,5316,GTERI,4.12,00008200,69840A,14204,83,00,22,,,18,1,0724,0006,C4A7,07A6BE17,44.9,181,528.6,-23.276873,-51.138618,18048.0,,20,0,2,3,,,,,,,,,,,,,,,,1,58.1,182,523.2,-51.138293,-23.268387,2025-10-02 07:14:10,19,18047.1,10,+RESP:,,,,,,,,,,,,
2025-10-02 07:13:57,2025-10-02 07:13:53,2025-10-02 07:13:53,385349,862689070266025,5315,GTSPD,4.12,,69840A,14180,83,00,22,,,19,1,0724,0006,C4A7,07A73915,45.3,181,539.5,-23.266065,-51.138212,18046.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:13:46,2025-10-02 07:13:45,2025-10-02 07:13:45,385349,862689070266025,5314,GTERI,4.12,00008200,69840A,14060,83,00,22,,,19,1,0724,0006,C4A7,07A73915,17.1,194,546.8,-23.265383,-51.138173,18046.7,,23,0,2,3,,,,,,,,,,,,,,,,1,17.1,194,546.8,-51.138173,-23.265383,2025-10-02 07:13:45,19,18046.8,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:13:42,2025-10-02 07:13:41,2025-10-02 07:13:41,385349,862689070266025,5313,GTERI,4.12,00008200,69840A,14124,83,00,22,,,19,1,0724,0006,C4A7,07A73915,7.1,239,547.1,-23.265312,-51.138102,18046.7,,24,0,2,3,,,,,,,,,,,,,,,,1,10.6,273,547.3,-51.138025,-23.265302,2025-10-02 07:13:38,19,18046.8,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:13:39,2025-10-02 07:13:37,2025-10-02 07:13:37,385349,862689070266025,5312,GTERI,4.12,00008200,69840A,14076,83,00,22,,,19,1,0724,0006,C4A7,07A73915,5.8,294,547.4,-23.265315,-51.137987,18046.7,,26,0,2,3,,,,,,,,,,,,,,,,1,6.4,342,547.8,-51.137975,-23.265333,2025-10-02 07:13:18,19,18046.8,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:13:18,2025-10-02 07:13:17,2025-10-02 07:13:17,385349,862689070266025,5310,GTERI,4.12,00008200,69840A,14124,83,00,22,,,19,1,0724,0006,C4A7,07A73915,6.0,352,547.8,-23.265350,-51.137972,18046.7,,24,0,2,3,,,,,,,,,,,,,,,,1,6.0,352,547.8,-51.137972,-23.265350,2025-10-02 07:13:17,19,18046.8,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:13:16,2025-10-02 07:13:15,2025-10-02 07:13:15,385349,862689070266025,5309,GTERI,4.12,00008200,69840A,14068,83,00,22,,,19,1,0724,0006,C4A7,07A73915,9.1,45,547.4,-23.265385,-51.137985,18046.7,,24,0,2,3,,,,,,,,,,,,,,,,1,21.7,91,545.3,-51.138333,-23.265328,2025-10-02 07:13:05,18,18046.7,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:13:05,2025-10-02 07:13:03,2025-10-02 07:13:03,385349,862689070266025,5308,GTSPD,4.12,,69840A,14164,83,00,22,,,18,1,0724,0006,C4A7,07A73915,34.9,89,544.1,-23.265342,-51.138487,18046.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:12:51,2025-10-02 07:12:50,2025-10-02 07:12:50,385349,862689070266025,5307,GTSPD,4.12,,69840A,14196,83,00,22,,,18,1,0724,0006,C4A7,07A54F15,42.4,91,534.5,-23.265348,-51.140015,18046.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:12:42,2025-10-02 07:12:41,2025-10-02 07:12:41,385349,862689070266025,5306,GTERI,4.12,00008200,69840A,14180,83,00,22,,,19,1,0724,0006,C4A7,07A57D16,24.7,81,526.6,-23.265280,-51.140943,18046.4,,18,0,2,3,,,,,,,,,,,,,,,,1,25.2,12,526.1,-51.141103,-23.265342,2025-10-02 07:12:38,18,18046.4,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:12:38,2025-10-02 07:12:36,2025-10-02 07:12:36,385349,862689070266025,5305,GTSPD,4.12,,69840A,14180,83,00,22,,,18,1,0724,0006,C4A7,07A57D16,33.2,357,525.3,-23.265473,-51.141127,18046.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:12:32,2025-10-02 07:12:31,2025-10-02 07:12:31,385349,862689070266025,5304,GTSPD,4.12,,69840A,14212,83,00,22,,,17,1,0724,0006,C4A7,07A57D16,42.1,0,523.7,-23.265953,-51.141142,18046.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:12:23,2025-10-02 07:12:22,2025-10-02 07:12:18,385349,862689070266025,5303,GTERI,4.12,00008200,69840A,14204,83,00,22,,,19,1,0724,0006,C4A7,07A54F15,16.2,358,519.5,-23.267012,-51.141128,18046.2,,18,0,2,3,,,,,,,,,,,,,,,,1,39.7,357,518.1,-51.141143,-23.267712,2025-10-02 07:12:09,17,18046.2,10,+RESP:,,,,,,,,,,,,
2025-10-02 07:11:56,2025-10-02 07:11:56,2025-10-02 07:11:56,385349,862689070266025,5302,GTERI,4.12,00008200,69840A,14132,83,00,22,,,19,1,0724,0006,C4A7,07A73915,10.5,26,519.2,-23.268705,-51.141043,18046.0,,20,0,2,3,,,,,,,,,,,,,,,,1,39.8,90,537.6,-51.145110,-23.268688,2025-10-02 07:11:03,19,18045.6,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:11:02,2025-10-02 07:11:01,2025-10-02 07:11:01,385349,862689070266025,5300,GTSPD,4.12,,69840A,14340,83,00,22,,,18,1,0724,0006,C4A7,07A72916,38.9,90,536.4,-23.268710,-51.145337,18045.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:59,2025-10-02 07:10:58,2025-10-02 07:10:58,385349,862689070266025,5299,GTSPD,4.12,,69840A,14340,83,00,22,,,18,1,0724,0006,C4A7,07A72916,40.8,91,533.0,-23.268707,-51.145665,18045.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:48,2025-10-02 07:10:47,2025-10-02 07:10:47,385349,862689070266025,5298,GTSPD,4.12,,69840A,14268,83,00,22,,,19,1,0724,0006,C4A7,07A72916,36.3,87,520.5,-23.268713,-51.146850,18045.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:47,2025-10-02 07:10:47,2025-10-02 07:10:47,385349,862689070266025,5297,GTERI,4.12,00008200,69840A,14268,83,00,22,,,19,1,0724,0006,C4A7,07A72916,36.3,87,520.5,-23.268713,-51.146850,18045.4,,26,0,2,3,,,,,,,,,,,,,,,,1,51.4,49,504.1,-51.147645,-23.268928,2025-10-02 07:10:40,18,18045.4,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:39,2025-10-02 07:10:36,2025-10-02 07:10:36,385349,862689070266025,5296,GTERI,4.12,00008200,69840A,14300,83,00,22,,,19,1,0724,0006,C4A7,07A72916,43.2,42,505.5,-23.269262,-51.148000,18045.3,,25,0,2,3,,,,,,,,,,,,,,,,1,43.2,42,505.5,-51.148000,-23.269262,2025-10-02 07:10:36,19,18045.3,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:38,2025-10-02 07:10:35,2025-10-02 07:10:35,385349,862689070266025,5295,GTSPD,4.12,,69840A,14300,83,00,22,,,19,1,0724,0006,C4A7,07A72916,43.3,38,507.2,-23.269343,-51.148073,18045.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:36,2025-10-02 07:10:32,2025-10-02 07:10:32,385349,862689070266025,5294,GTSPD,4.12,,69840A,14276,83,00,22,,,19,1,0724,0006,C4A7,07A72916,37.7,7,508.0,-23.269615,-51.148207,18045.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:33,2025-10-02 07:10:29,2025-10-02 07:10:29,385349,862689070266025,5293,GTERI,4.12,00008200,69840A,14276,83,00,22,,,19,1,0724,0006,C4A7,07A72916,40.6,359,510.0,-23.269888,-51.148195,18045.2,,22,0,2,3,,,,,,,,,,,,,,,,1,40.7,10,509.5,-51.148198,-23.269993,2025-10-02 07:10:28,19,18045.2,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:29,2025-10-02 07:10:26,2025-10-02 07:10:26,385349,862689070266025,5292,GTSPD,4.12,,69840A,14300,83,00,22,,,19,1,0724,0006,C4A7,07A72916,41.8,34,509.1,-23.270185,-51.148262,18045.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:22,2025-10-02 07:10:19,2025-10-02 07:10:19,385349,862689070266025,5291,GTERI,4.12,00008200,69840A,14284,83,00,22,,,19,1,0724,0006,C4A7,07A72916,36.3,49,502.9,-23.270723,-51.148798,18045.1,,22,0,2,3,,,,,,,,,,,,,,,,1,37.1,82,501.4,-51.149052,-23.270848,2025-10-02 07:10:16,19,18045.1,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:14,2025-10-02 07:10:14,2025-10-02 07:10:14,385349,862689070266025,5290,GTERI,4.12,00008200,69840A,14276,83,00,22,,,18,1,0724,0006,C4A7,07A72916,37.4,104,500.4,-23.270868,-51.149258,18045.0,,18,0,2,3,,,,,,,,,,,,,,,,1,38.5,141,500.7,-51.149520,-23.270695,2025-10-02 07:10:11,19,18045.0,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:10,2025-10-02 07:10:10,2025-10-02 07:10:10,385349,862689070266025,5289,GTERI,4.12,00008200,69840A,14236,83,00,22,,,19,1,0724,0006,C4A7,07A72916,37.7,153,502.3,-23.270613,-51.149587,18045.0,,25,0,2,3,,,,,,,,,,,,,,,,1,37.7,153,502.3,-51.149587,-23.270613,2025-10-02 07:10:10,19,18045.0,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:06,2025-10-02 07:10:03,2025-10-02 07:10:03,385349,862689070266025,5288,GTERI,4.12,00008200,69840A,14268,83,00,22,,,19,1,0724,0006,C4A7,07A72916,33.9,197,513.2,-23.269980,-51.149485,18044.9,,24,0,2,3,,,,,,,,,,,,,,,,1,33.9,197,513.2,-51.149485,-23.269980,2025-10-02 07:10:03,19,18044.9,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:10:02,2025-10-02 07:09:57,2025-10-02 07:09:57,385349,862689070266025,5287,GTERI,4.12,00008200,69840A,14292,83,00,22,,,19,1,0724,0006,C4A7,07A72916,13.1,150,515.4,-23.269667,-51.149505,18044.9,,23,0,2,3,,,,,,,,,,,,,,,,1,36.2,107,519.6,-51.150272,-23.269350,2025-10-02 07:09:35,19,18044.8,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:09:28,2025-10-02 07:09:27,2025-10-02 07:09:27,385349,862689070266025,5286,GTSPD,4.12,,69840A,14300,83,00,22,,,19,1,0724,0006,C4A7,07A72916,35.5,105,524.5,-23.269173,-51.150868,18044.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:09:25,2025-10-02 07:09:24,2025-10-02 07:09:24,385349,862689070266025,5284,GTERI,4.12,00008200,69840A,14316,83,00,22,,,18,1,0724,0006,C4A7,07A72916,46.5,111,527.8,-23.269087,-51.151183,18044.7,,23,0,2,3,,,,,,,,,,,,,,,,1,50.7,115,528.8,-51.151302,-23.269038,2025-10-02 07:09:23,18,18044.7,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:09:22,2025-10-02 07:09:22,2025-10-02 07:09:17,385349,862689070266025,5283,GTERI,4.12,00008200,69840A,14316,83,00,22,,,19,1,0724,0006,C4A7,07A72916,58.0,132,536.9,-23.268557,-51.152000,18044.7,,23,0,2,3,,,,,,,,,,,,,,,,1,61.0,151,549.4,-51.153213,-23.267140,2025-10-02 07:09:05,18,18044.4,10,+RESP:,,,,,,,,,,,,
2025-10-02 07:08:49,2025-10-02 07:08:48,2025-10-02 07:08:48,385349,862689070266025,5282,GTERI,4.12,00008200,69840A,14300,83,00,22,,,18,1,0724,0006,C4A7,07A72915,45.5,147,564.5,-23.265028,-51.154305,18044.1,,26,0,2,3,,,,,,,,,,,,,,,,1,49.1,135,574.0,-51.155548,-23.263667,2025-10-02 07:08:33,18,18044.0,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:08:28,2025-10-02 07:08:28,2025-10-02 07:08:28,385349,862689070266025,5281,GTSPD,4.12,,69840A,14276,83,00,22,,,18,1,0724,0006,C4A7,07A72915,45.7,131,576.4,-23.263225,-51.156007,18043.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:08:19,2025-10-02 07:08:19,2025-10-02 07:08:19,385349,862689070266025,5280,GTERI,4.12,00008200,69840A,14236,83,00,22,,,18,1,0724,0006,C4A7,07A5BC16,15.2,102,578.8,-23.262797,-51.156603,18043.8,,25,0,2,3,,,,,,,,,,,,,,,,1,32.4,90,582.6,-51.157273,-23.262783,2025-10-02 07:08:05,19,18043.8,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:08:05,2025-10-02 07:08:03,2025-10-02 07:08:03,385349,862689070266025,5279,GTSPD,4.12,,69840A,14356,83,00,22,,,18,1,0724,0006,C4A7,07A5BC16,37.7,89,582.4,-23.262785,-51.157462,18043.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:07:34,2025-10-02 07:07:34,2025-10-02 07:07:34,385349,862689070266025,5278,GTSPD,4.12,,69840A,14348,83,00,22,,,19,1,0724,0006,C4A7,07A5BC16,41.5,89,560.0,-23.262768,-51.161065,18043.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:07:20,2025-10-02 07:07:20,2025-10-02 07:07:20,385349,862689070266025,5276,GTSPD,4.12,,69840A,14300,83,00,22,,,19,1,0724,0006,C4A7,07A5BC16,31.9,89,555.0,-23.262765,-51.162123,18043.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:06:45,2025-10-02 07:06:45,2025-10-02 07:06:45,385349,862689070266025,5275,GTSPD,4.12,,69840A,14284,83,00,22,,,19,1,0724,0006,C4A7,07A5BC17,43.2,89,574.1,-23.262790,-51.166610,18042.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:06:27,2025-10-02 07:06:27,2025-10-02 07:06:27,385349,862689070266025,5274,GTSPD,4.12,,69840A,14260,83,00,22,,,18,1,0724,0006,C4A7,07A5BC17,38.8,90,576.4,-23.262797,-51.168110,18042.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:06:22,2025-10-02 07:06:22,2025-10-02 07:06:18,385349,862689070266025,5273,GTERI,4.12,00008200,69840A,14292,83,00,22,,,18,1,0724,0006,C4A7,07A5BC17,39.9,89,577.8,-23.262793,-51.169132,18042.5,,31,0,2,3,,,,,,,,,,,,,,,,1,42.7,90,577.5,-51.168787,-23.262795,2025-10-02 07:06:21,18,18042.6,10,+RESP:,,,,,,,,,,,,
2025-10-02 07:06:20,2025-10-02 07:06:20,2025-10-02 07:06:20,385349,862689070266025,5272,GTSPD,4.12,,69840A,14276,83,00,22,,,18,1,0724,0006,C4A7,07A5BC17,42.3,89,577.6,-23.262793,-51.168905,18042.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:06:01,2025-10-02 07:06:01,2025-10-02 07:06:01,385349,862689070266025,5271,GTSPD,4.12,,69840A,14300,83,00,22,,,18,1,0724,0006,C4A7,07A5BC17,39.2,90,584.3,-23.262807,-51.170550,18042.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:05:54,2025-10-02 07:05:54,2025-10-02 07:05:54,385349,862689070266025,5270,GTSPD,4.12,,69840A,14268,83,00,22,,,18,1,0724,0006,C4A7,07A5BC17,43.1,90,586.8,-23.262825,-51.171327,18042.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:05:45,2025-10-02 07:05:45,2025-10-02 07:05:45,385349,862689070266025,5269,GTERI,4.12,00008200,69840A,14220,83,00,22,,,17,1,0724,0006,C4A7,07A5BC17,20.3,54,582.6,-23.262975,-51.172090,18042.2,,27,0,2,3,,,,,,,,,,,,,,,,1,31.0,0,578.4,-51.172085,-23.265093,2025-10-02 07:04:33,16,18042.0,11,+RESP:,,,,,,,,,,,,
2025-10-02 07:04:32,2025-10-02 07:04:32,2025-10-02 07:04:31,385349,862689070266025,5267,GTSPD,4.12,,69840A,14340,83,00,22,,,16,1,0724,0006,C4A7,07B2DC16,36.3,0,577.7,-23.265262,-51.172093,18041.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:04:20,2025-10-02 07:04:20,2025-10-02 07:04:20,385349,862689070266025,5266,GTSPD,4.12,,69840A,14324,83,00,22,,,16,1,0724,0006,C4A7,07B2DC16,41.8,0,575.4,-23.266463,-51.172130,18041.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:03:26,2025-10-02 07:03:26,2025-10-02 07:00:53,385349,862689070266025,5264,GTIGN,4.12,,69840A,12234,83,00,22,,2,15,0,0724,0006,C4A7,07B2DC16,0.0,8,581.4,-23.268032,-51.172078,18041.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:03:24,2025-10-02 07:03:24,2025-10-02 07:00:53,385349,862689070266025,5263,GTIGF,4.12,,69840A,12915,82,00,11,2,,15,0,0724,0006,C4A7,07B2DC16,0.0,8,581.4,-23.268032,-51.172078,18041.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:03:23,2025-10-02 07:03:22,2025-10-02 07:00:53,385349,862689070266025,5261,GTIGN,4.12,,69840A,12955,83,00,21,,150,15,1,0724,0006,C4A7,07B2DC16,0.0,8,581.4,-23.268032,-51.172078,18041.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:00:52,2025-10-02 07:00:52,2025-10-02 07:00:52,385349,862689070266025,5260,GTIGF,4.12,,69840A,14260,82,00,12,133,,16,0,0724,0006,C4A7,07B2DC16,0.0,8,581.4,-23.268032,-51.172078,18041.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-02 07:00:43,2025-10-02 07:00:42,2025-10-02 07:00:42,385349,862689070266025,5258,GTERI,4.12,00008200,69840A,14260,83,00,22,,,16,1,0724,0006,C4A7,07B2DC16,15.9,4,579.0,-23.268143,-51.172038,18041.6,,18,0,2,3,,,,,,,,,,,,,,,,1,37.2,270,579.0,-51.170965,-23.268290,2025-10-02 07:00:24,15,18041.6,11,+RESP:,,,,,,,,,,,,
2025-10-02 06:59:29,2025-10-02 06:59:29,2025-10-02 06:59:28,385349,862689070266025,5257,GTERI,4.12,00008200,69840A,14348,83,00,22,,,15,1,0724,0006,C4A7,07A5BC17,6.3,294,587.8,-23.268393,-51.167513,18041.3,,21,0,2,3,,,,,,,,,,,,,,,,1,25.0,359,572.0,-51.167478,-23.269337,2025-10-02 06:59:05,15,18041.2,11,+RESP:,,,,,,,,,,,,
