Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,
2025-10-16 08:51:27,2025-10-16 08:51:27,2025-10-16 08:51:26,2025-10-16 08:51:26,867488067670306,2425,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,43,14351,0000,0000,00,00,12,10,10,40,01,01,2.3,2.3,101,101,29,29,-30.054528,-30.054528,-51.168051,-51.168051,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:39,2:49:41,-,-,0,-
2025-10-16 08:51:04,2025-10-16 08:51:04,2025-10-16 08:51:04,2025-10-16 08:51:04,867488067670306,2424,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,43,14373,0000,0000,01,00,22,12,12,-,01,01,1.8,1.8,101,101,47,47,-30.054571,-30.054571,-51.168079,-51.168079,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:15,2:49:17,-,-,0,-,,,,,,,,,00
2025-10-16 08:51:04,2025-10-16 08:51:04,2025-10-16 08:51:04,2025-10-16 08:51:04,867488067670306,2423,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,14373,0000,-,01,00,22,12,12,-,01,01,1.8,1.8,101,101,47,47,-30.054571,-30.054571,-51.168079,-51.168079,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:15,2:49:17,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:50:48,2025-10-16 08:50:47,2025-10-16 08:43:04,2025-10-16 08:43:04,867488067670306,2422,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,12289,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,101,101,24,24,-30.054607,-30.054607,-51.168154,-51.168154,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:00,2:49:02,-,-,0,-
2025-10-16 08:50:47,2025-10-16 08:50:47,2025-10-16 08:43:04,2025-10-16 08:41:33,867488067670306,2421,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,43,12289,0000,0000,01,00,22,12,12,1165,00,01,0.0,1.5,101,285,24,18,-30.054607,-30.054532,-51.168154,-51.168172,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:00,2:49:02,-,-,0,-
2025-10-16 08:50:47,,,,867488067670306,2420,HBD
2025-10-16 08:36:22,2025-10-16 08:36:22,2025-10-16 08:36:22,2025-10-16 08:36:22,867488067670306,2419,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12249,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:05:21,2:49:02,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:33:26,2025-10-16 08:33:26,2025-10-16 08:33:25,2025-10-16 08:33:25,867488067670306,2418,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12253,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:05:21,2:49:02,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:31:24,,,,867488067670306,2417,ACK
2025-10-16 08:31:24,,,,867488067670306,2416,ACK
2025-10-16 08:31:23,2025-10-16 08:31:22,2025-10-16 08:31:22,2025-10-16 08:31:22,867488067670306,2415,GTSTC,0x19FE7FBF,,802003,0x8303,0x0115,76,11832,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:05:21,2:49:02,-,-,0,-
2025-10-16 08:31:22,2025-10-16 08:31:22,2025-10-16 08:31:22,2025-10-16 08:31:22,867488067670306,2414,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,76,11832,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:05:21,2:49:02,-,-,0,-,,,,,,,,,01
2025-10-16 08:31:22,2025-10-16 08:31:22,2025-10-16 08:31:21,2025-10-16 08:31:21,867488067670306,2413,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,76,11832,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:05:21,2:49:02,-,-,0,-
2025-10-16 08:31:22,2025-10-16 08:31:22,2025-10-16 08:31:21,2025-10-16 08:31:21,867488067670306,2412,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,76,11832,0000,0000,00,00,11,12,12,324,01,01,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:05:21,2:49:02,-,-,0,-
2025-10-16 08:30:56,,,,867488067670306,2411,HBD
2025-10-16 08:30:26,2025-10-16 08:30:26,2025-10-16 08:30:25,2025-10-16 08:30:26,867488067670306,2410,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,74,11846,0000,-,01,00,21,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:04:27,2:48:08,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:30:04,,,,867488067670306,2409,ACK
2025-10-16 08:30:04,,,,867488067670306,2408,ACK
2025-10-16 08:30:03,,,,867488067670306,2407,ACK
2025-10-16 08:30:03,,,,867488067670306,2406,HBD
2025-10-16 08:29:01,2025-10-16 08:29:01,2025-10-16 08:29:00,2025-10-16 08:29:00,867488067670306,2405,GTBTC,0x19FE7FBF,,802003,0x8303,0x0115,42,11891,0000,0000,01,00,21,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:03:00,2:46:41,-,-,0,-
2025-10-16 08:28:56,,,,867488067670306,2404,HBD
2025-10-16 08:27:26,2025-10-16 08:27:26,2025-10-16 08:27:25,2025-10-16 08:27:26,867488067670306,2403,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,11906,0000,-,01,00,21,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:01:27,2:45:08,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:27:08,2025-10-16 08:27:08,2025-10-16 08:27:08,2025-10-16 08:27:08,867488067670306,2402,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,11906,0000,0000,01,00,21,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054403,-30.054403,-51.168165,-51.168165,0724,0004,894E,051A2083,0.0,1.0,1.0,0:01:09,2:44:50,-,-,0,-
2025-10-16 08:26:09,2025-10-16 08:26:08,2025-10-16 08:26:08,2025-10-16 08:26:08,867488067670306,2401,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,11883,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:09,2:43:50,-,-,0,-
2025-10-16 08:26:00,2025-10-16 08:25:59,2025-10-16 08:25:59,2025-10-16 08:25:59,867488067670306,2400,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,42,12231,0000,0000,01,00,21,11,11,-,01,01,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:00,2:43:41,-,-,0,-,,,,,,,,,00
2025-10-16 08:25:59,2025-10-16 08:25:58,2025-10-16 08:25:58,2025-10-16 08:25:58,867488067670306,2399,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12231,0000,0000,01,00,21,12,12,-,01,01,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:00,2:43:41,-,-,0,-
2025-10-16 08:25:59,2025-10-16 08:25:58,2025-10-16 08:25:58,2025-10-16 08:25:58,867488067670306,2398,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,42,12231,0000,0000,01,00,21,12,12,79,01,01,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:00,2:43:41,-,-,0,-
2025-10-16 08:25:58,,,,867488067670306,2397,HBD
2025-10-16 08:24:41,,,,867488067670306,2396,ACK
2025-10-16 08:24:40,,,,867488067670306,2395,ACK
2025-10-16 08:24:40,2025-10-16 08:24:39,2025-10-16 08:24:39,2025-10-16 08:24:39,867488067670306,2394,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,42,11926,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A200B,0.0,1.0,1.0,0:00:18,2:43:41,-,-,0,-,,,,,,,,,01
2025-10-16 08:24:39,2025-10-16 08:24:39,2025-10-16 08:24:39,2025-10-16 08:24:39,867488067670306,2393,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,42,11926,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A200B,0.0,1.0,1.0,0:00:18,2:43:41,-,-,0,-,,,,,,,,,00
2025-10-16 08:24:39,2025-10-16 08:24:39,2025-10-16 08:24:39,2025-10-16 08:24:39,867488067670306,2392,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,11926,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A200B,0.0,1.0,1.0,0:00:18,2:43:41,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:24:39,2025-10-16 08:24:39,2025-10-16 08:06:50,2025-10-16 08:06:50,867488067670306,2391,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,11926,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A200B,0.0,1.0,1.0,0:00:18,2:43:41,-,-,0,-
2025-10-16 08:24:39,2025-10-16 08:24:39,2025-10-16 08:06:50,2025-10-16 08:06:50,867488067670306,2390,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,42,11926,0000,0000,00,00,11,12,12,20,00,00,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A200B,0.0,1.0,1.0,0:00:18,2:43:41,-,-,0,-
2025-10-16 08:24:20,2025-10-16 08:24:19,2025-10-16 08:06:50,2025-10-16 08:06:50,867488067670306,2389,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12332,0000,0000,01,00,21,12,12,-,00,00,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A200B,0.0,1.0,1.0,0:00:00,2:43:23,-,-,0,-
2025-10-16 08:24:19,2025-10-16 08:24:19,2025-10-16 08:06:50,2025-10-16 08:02:10,867488067670306,2388,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,42,12332,0000,0000,01,00,21,12,6,1350,00,01,0.0,0.9,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A200B,0.0,1.0,1.0,0:00:00,2:43:23,-,-,0,-
2025-10-16 08:24:19,,,,867488067670306,2387,HBD
2025-10-16 08:06:50,2025-10-16 08:06:50,2025-10-16 08:06:50,2025-10-16 08:06:50,867488067670306,2386,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12290,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:09,2:43:23,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:05:52,,,,867488067670306,2385,HBD
2025-10-16 08:04:45,2025-10-16 08:04:45,2025-10-16 08:04:44,2025-10-16 08:04:44,867488067670306,2384,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12292,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:09,2:43:23,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:03:52,,,,867488067670306,2383,HBD
2025-10-16 08:02:11,2025-10-16 08:02:10,2025-10-16 08:02:10,2025-10-16 08:02:10,867488067670306,2382,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,42,12222,0000,0000,00,00,1A,6,6,-,01,01,0.9,0.9,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:09,2:43:23,-,-,0,-,,,,,,,,,01
2025-10-16 08:02:10,2025-10-16 08:02:10,2025-10-16 08:02:10,2025-10-16 08:02:10,867488067670306,2381,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,42,12222,0000,0000,00,00,1A,6,6,-,01,01,0.9,0.9,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:09,2:43:23,-,-,0,-,,,,,,,,,00
2025-10-16 08:02:10,2025-10-16 08:02:10,2025-10-16 08:02:10,2025-10-16 08:02:10,867488067670306,2380,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12222,0000,-,00,00,1A,6,6,-,01,01,0.9,0.9,101,101,65518,65518,-30.054606,-30.054606,-51.168349,-51.168349,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:09,2:43:23,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:01:54,,,,867488067670306,2379,ACK
2025-10-16 08:01:54,,,,867488067670306,2378,ACK
2025-10-16 08:01:50,2025-10-16 08:01:50,2025-10-16 07:57:02,2025-10-16 07:57:02,867488067670306,2377,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,11676,0000,0000,00,00,11,6,6,-,00,00,0.6,0.6,101,101,64,64,-30.054363,-30.054363,-51.168039,-51.168039,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:09,2:43:23,-,-,0,-
2025-10-16 08:01:50,2025-10-16 08:01:50,2025-10-16 07:57:02,2025-10-16 07:57:02,867488067670306,2376,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,42,11676,0000,0000,00,00,11,6,6,10,00,00,0.6,0.6,101,101,64,64,-30.054363,-30.054363,-51.168039,-51.168039,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:09,2:43:23,-,-,0,-
2025-10-16 08:01:40,2025-10-16 08:01:39,2025-10-16 07:57:02,2025-10-16 07:57:02,867488067670306,2375,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12476,0000,0000,01,00,21,6,6,-,00,00,0.6,0.6,101,101,64,64,-30.054363,-30.054363,-51.168039,-51.168039,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:00,2:43:14,-,-,0,-
2025-10-16 08:01:39,2025-10-16 08:01:39,2025-10-16 07:57:02,2025-10-15 18:30:40,867488067670306,2374,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,42,12476,0000,0000,01,00,21,6,4,48560,00,03,0.6,19.0,101,89,64,41,-30.054363,-30.054025,-51.168039,-51.168356,0724,0004,894E,051A2083,0.0,1.0,0.9,0:00:00,2:43:14,-,-,0,-
2025-10-16 08:01:39,,,,867488067670306,2373,HBD
2025-10-16 07:37:14,2025-10-16 07:37:14,2025-10-16 07:34:59,2025-10-16 07:34:59,867488067670306,2372,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12497,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 06:37:14,2025-10-16 06:37:14,2025-10-16 06:35:11,2025-10-16 06:35:11,867488067670306,2371,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12482,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 05:37:14,2025-10-16 05:37:14,2025-10-16 05:35:05,2025-10-16 05:35:05,867488067670306,2370,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12500,0000,-,00,00,11,7,7,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 04:37:14,2025-10-16 04:37:14,2025-10-16 04:35:06,2025-10-16 04:35:06,867488067670306,2369,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12437,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A5E09,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 03:37:17,2025-10-16 03:37:14,2025-10-16 03:34:55,2025-10-16 03:34:55,867488067670306,2368,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12511,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 02:37:14,2025-10-16 02:37:14,2025-10-16 02:34:53,2025-10-16 02:34:53,867488067670306,2367,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12525,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A5E09,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 01:37:14,2025-10-16 01:37:14,2025-10-16 01:35:21,2025-10-16 01:35:21,867488067670306,2366,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,41,12517,0000,-,00,00,11,7,7,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 00:37:14,2025-10-16 00:37:14,2025-10-16 00:35:06,2025-10-16 00:35:06,867488067670306,2365,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,41,12530,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-15 23:37:14,2025-10-15 23:37:14,2025-10-15 23:35:01,2025-10-15 23:35:01,867488067670306,2364,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,41,12529,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-15 22:37:14,2025-10-15 22:37:14,2025-10-15 22:35:04,2025-10-15 22:35:04,867488067670306,2363,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,40,12470,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-15 21:37:14,2025-10-15 21:37:14,2025-10-15 21:35:30,2025-10-15 21:35:30,867488067670306,2362,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,40,12497,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-15 20:37:14,2025-10-15 20:37:14,2025-10-15 20:34:51,2025-10-15 20:34:51,867488067670306,2361,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,40,12563,0000,-,00,00,11,7,7,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-15 19:37:14,2025-10-15 19:37:14,2025-10-15 19:34:50,2025-10-15 19:34:50,867488067670306,2360,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,39,12526,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-15 18:37:19,2025-10-15 18:37:19,2025-10-15 18:37:19,2025-10-15 18:37:19,867488067670306,2359,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,38,12603,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A5E09,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-15 18:36:25,2025-10-15 18:36:25,2025-10-15 18:36:24,2025-10-15 18:36:24,867488067670306,2358,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,38,12615,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A5E09,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-15 18:36:25,,,,867488067670306,2357,HBD
2025-10-15 18:34:56,,,,867488067670306,2356,HBD
2025-10-15 18:33:25,2025-10-15 18:33:25,2025-10-15 18:33:24,2025-10-15 18:33:24,867488067670306,2355,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,38,12677,0000,-,00,00,11,11,11,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-15 18:32:45,2025-10-15 18:32:45,2025-10-15 18:32:44,2025-10-15 18:32:44,867488067670306,2354,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,38,12726,0000,0000,00,00,11,8,8,-,01,01,0.0,0.0,101,101,36,36,-30.054534,-30.054534,-51.168054,-51.168054,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-
2025-10-15 18:32:21,,,,867488067670306,2353,ACK
2025-10-15 18:32:20,,,,867488067670306,2352,ACK
2025-10-15 18:32:20,2025-10-15 18:32:19,2025-10-15 18:32:19,2025-10-15 18:32:19,867488067670306,2351,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,38,14153,0000,0000,00,00,12,6,6,-,01,01,1.4,1.4,101,101,40,40,-30.054503,-30.054503,-51.16804,-51.16804,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-,,,,,,,,,01
2025-10-15 18:32:19,2025-10-15 18:32:19,2025-10-15 18:32:18,2025-10-15 18:32:18,867488067670306,2350,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,38,14153,0000,0000,00,00,12,6,6,-,01,01,1.1,1.1,101,101,40,40,-30.0545,-30.0545,-51.168044,-51.168044,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-
2025-10-15 18:32:19,2025-10-15 18:32:19,2025-10-15 18:32:18,2025-10-15 18:32:18,867488067670306,2349,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,38,14153,0000,0000,00,00,12,6,6,123,01,01,1.1,1.1,101,101,40,40,-30.0545,-30.0545,-51.168044,-51.168044,0724,0004,894E,051A2083,0.1,1.0,1.0,0:02:03,2:43:14,-,-,0,-
2025-10-15 18:32:19,,,,867488067670306,2348,HBD
2025-10-15 18:30:36,2025-10-15 18:30:36,2025-10-15 18:30:36,2025-10-15 18:30:36,867488067670306,2347,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,38,14274,0000,0000,01,00,22,4,4,-,03,03,12.1,12.1,101,101,41,41,-30.054032,-30.054032,-51.168544,-51.168544,0724,0004,894E,051A200D,0.0,0.9,0.9,0:00:18,2:41:29,-,-,0,-,,,,,,,,,00
2025-10-15 18:30:36,2025-10-15 18:30:36,2025-10-15 18:30:36,2025-10-15 18:30:36,867488067670306,2346,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,38,14274,0000,-,01,00,22,4,4,-,03,03,12.1,12.1,101,101,41,41,-30.054032,-30.054032,-51.168544,-51.168544,0724,0004,894E,051A200D,0.0,0.9,0.9,0:00:18,2:41:29,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-10-15 18:30:16,2025-10-15 18:30:16,2025-10-15 17:42:58,2025-10-15 17:42:58,867488067670306,2345,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,38,12316,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,271,271,41,41,-30.054035,-30.054035,-51.168859,-51.168859,0724,0004,894E,051A5E09,0.0,0.9,0.9,0:00:00,2:41:11,-,-,0,-
2025-10-15 18:30:16,2025-10-15 18:30:16,2025-10-15 17:42:58,2025-10-15 15:40:09,867488067670306,2344,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,38,12316,0000,0000,01,00,22,12,12,10187,00,01,0.0,34.0,271,269,41,69,-30.054035,-30.053973,-51.168859,-51.168511,0724,0004,894E,051A5E09,0.0,0.9,0.9,0:00:00,2:41:11,-,-,0,-
2025-10-15 18:30:15,,,,867488067670306,2343,HBD
