Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Motion Status,Event Code,Hodômetro Total,RAT,Position Report Type
7835,SUR6A68,83,862689070242307,2025-06-30 21:38:34,2025-06-30 21:38:39.883,2025-06-30 21:38:40,175.00000,-1,-23.22808,-47.51980,15,Válido,40,14141,0,761,22,30,4749.20,10,10
7837,SUR6A68,83,862689070242307,2025-06-30 21:41:34,2025-06-30 21:41:39.923,2025-06-30 21:41:40,3.00000,-1,-23.22514,-47.50889,17,Válido,59,14605,0,761,22,30,4751.50,10,10
7838,SUR6A68,83,862689070242307,2025-06-30 21:44:35,2025-06-30 21:44:40.193,2025-06-30 21:44:40,339.00000,0,-23.20978,-47.50499,16,Válido,49,14117,0,761,22,30,4753.60,0,10
7839,SUR6A68,83,862689070242307,2025-06-30 21:47:35,2025-06-30 21:47:39.947,2025-06-30 21:47:40,23.00000,-1,-23.19910,-47.51545,19,Válido,17,14485,0,761,22,30,4755.30,0,10
7841,SUR6A68,83,862689070242307,2025-06-30 21:49:13,2025-06-30 21:49:13.957,2025-06-30 21:49:14,22.00000,-1,-23.19463,-47.51521,19,Válido,0,13957,0,760,11,27,4755.90,10,10
7840,SUR6A68,83,862689070242307,2025-06-30 21:49:12,2025-06-30 21:49:13.983,2025-06-30 21:49:14,22.00000,-1,-23.19463,-47.51521,19,Válido,0,14101,0,668,GTIGF,20,4755.90,10,
7846,SUR6A68,83,862689070242307,2025-06-30 21:49:13,2025-06-30 22:01:49.890,2025-06-30 22:01:50,22.00000,-1,-23.19463,-47.51521,19,Válido,0,13084,0,667,GTIGN,21,4755.90,10,
7851,SUR6A68,83,862689070242307,2025-06-30 22:01:56,2025-06-30 22:01:57.830,2025-06-30 22:01:58,0.00000,-1,-23.19467,-47.51522,16,Válido,0,12268,0,761,22,30,4755.90,0,10
7858,SUR6A68,83,862689070242307,2025-06-30 22:04:50,2025-06-30 22:04:54.890,2025-06-30 22:04:55,208.00000,-1,-23.20003,-47.51591,18,Válido,0,13733,0,761,22,30,4756.60,10,10
7860,SUR6A68,83,862689070242307,2025-06-30 22:07:49,2025-06-30 22:07:55.010,2025-06-30 22:07:55,173.00000,0,-23.21212,-47.50472,18,Válido,20,14125,0,761,22,30,4758.50,0,10
7861,SUR6A68,83,862689070242307,2025-06-30 22:10:15,2025-06-30 22:10:15.963,2025-06-30 22:10:16,178.00000,-1,-23.22680,-47.50964,18,Válido,0,14125,0,668,GTIGF,20,4760.30,10,
7862,SUR6A68,83,862689070242307,2025-06-30 22:10:16,2025-06-30 22:10:16.677,2025-06-30 22:10:17,178.00000,-1,-23.22680,-47.50964,18,Válido,0,13837,0,760,11,27,4760.30,0,10
7867,SUR6A68,83,862689070242307,2025-06-30 22:10:16,2025-06-30 22:21:15.880,2025-06-30 22:21:16,178.00000,-1,-23.22680,-47.50964,18,Válido,0,13100,0,667,GTIGN,21,4760.30,10,
7872,SUR6A68,83,862689070242307,2025-06-30 22:21:23,2025-06-30 22:21:24.353,2025-06-30 22:21:24,268.00000,0,-23.22687,-47.50975,12,Válido,8,12436,0,761,22,30,4760.30,10,10
7874,SUR6A68,83,862689070242307,2025-06-30 22:21:55,2025-06-30 22:21:55.953,2025-06-30 22:21:56,8.00000,-1,-23.22673,-47.51037,18,Válido,0,12772,0,760,11,27,4760.30,10,10
7873,SUR6A68,83,862689070242307,2025-06-30 22:21:54,2025-06-30 22:21:55.893,2025-06-30 22:21:56,8.00000,-1,-23.22673,-47.51037,18,Válido,0,12412,0,668,GTIGF,20,4760.30,10,
7879,SUR6A68,83,862689070242307,2025-06-30 23:19:32,2025-06-30 23:21:54.953,2025-06-30 23:21:55,8.00000,-1,-23.22673,-47.51037,8,Válido,0,13068,0,760,11,27,4760.30,10,10
7880,SUR6A68,83,862689070242307,2025-07-01 00:19:32,2025-07-01 00:21:54.940,2025-07-01 00:21:55,8.00000,-1,-23.22673,-47.51037,10,Válido,0,13068,0,760,11,27,4760.30,10,10
7881,SUR6A68,83,862689070242307,2025-07-01 01:19:33,2025-07-01 01:21:54.937,2025-07-01 01:21:55,8.00000,-1,-23.22673,-47.51037,8,Válido,0,13052,0,760,11,27,4760.30,0,10
7882,SUR6A68,83,862689070242307,2025-07-01 02:19:32,2025-07-01 02:21:54.950,2025-07-01 02:21:55,8.00000,-1,-23.22673,-47.51037,12,Válido,0,13052,0,760,11,27,4760.30,10,10
7883,SUR6A68,83,862689070242307,2025-07-01 03:19:32,2025-07-01 03:21:54.937,2025-07-01 03:21:55,8.00000,-1,-23.22673,-47.51037,7,Válido,0,13044,0,760,11,27,4760.30,10,10
7884,SUR6A68,83,862689070242307,2025-07-01 03:19:32,2025-07-01 03:38:41.920,2025-07-01 03:38:42,8.00000,-1,-23.22673,-47.51037,7,Válido,0,12588,0,667,GTIGN,21,4760.30,10,
7889,SUR6A68,83,862689070242307,2025-07-01 03:38:49,2025-07-01 03:38:50.757,2025-07-01 03:38:51,137.00000,-1,-23.22677,-47.50981,8,Válido,1,12900,0,761,22,30,4760.30,10,10
7897,SUR6A68,83,862689070242307,2025-07-01 03:41:45,2025-07-01 03:41:49.703,2025-07-01 03:41:50,7.00000,-1,-23.22675,-47.50963,16,Válido,0,12115,0,761,22,30,4760.40,10,10
7899,SUR6A68,83,862689070242307,2025-07-01 03:44:45,2025-07-01 03:44:49.893,2025-07-01 03:44:50,86.00000,-1,-23.23386,-47.51500,16,Válido,59,12123,0,761,22,30,4762.60,0,10
7900,SUR6A68,83,862689070242307,2025-07-01 03:47:44,2025-07-01 03:47:49.993,2025-07-01 03:47:50,108.00000,-1,-23.21312,-47.50461,17,Válido,19,13933,0,761,22,30,4765.40,10,10
7901,SUR6A68,83,862689070242307,2025-07-01 03:50:44,2025-07-01 03:50:49.880,2025-07-01 03:50:50,22.00000,-1,-23.20029,-47.51539,18,Válido,37,13420,0,761,22,30,4767.50,0,10
7902,SUR6A68,83,862689070242307,2025-07-01 03:52:30,2025-07-01 03:52:31.897,2025-07-01 03:52:32,21.00000,-1,-23.19460,-47.51521,17,Válido,0,12468,0,668,GTIGF,20,4768.10,10,
7903,SUR6A68,83,862689070242307,2025-07-01 03:52:31,2025-07-01 03:52:32.043,2025-07-01 03:52:32,21.00000,0,-23.19460,-47.51521,17,Válido,0,12388,0,760,11,27,4768.10,10,10
7908,SUR6A68,83,862689070242307,2025-07-01 03:52:31,2025-07-01 04:10:43.887,2025-07-01 04:10:44,21.00000,-1,-23.19460,-47.51521,17,Válido,0,12876,0,667,GTIGN,21,4768.10,10,
7913,SUR6A68,83,862689070242307,2025-07-01 04:10:50,2025-07-01 04:10:51.800,2025-07-01 04:10:52,289.00000,-1,-23.19463,-47.51518,16,Válido,1,12099,0,761,22,30,4768.10,10,10
7921,SUR6A68,83,862689070242307,2025-07-01 04:13:44,2025-07-01 04:13:49.890,2025-07-01 04:13:50,206.00000,-1,-23.19998,-47.51591,19,Válido,13,13901,0,761,22,30,4768.90,0,10
7923,SUR6A68,83,862689070242307,2025-07-01 04:16:44,2025-07-01 04:16:50.313,2025-07-01 04:16:50,209.00000,0,-23.21783,-47.50861,19,Válido,96,12107,0,761,22,30,4771.60,10,10
7924,SUR6A68,83,862689070242307,2025-07-01 04:19:44,2025-07-01 04:19:49.893,2025-07-01 04:19:50,66.00000,-1,-23.24045,-47.51760,20,Válido,26,13909,0,761,22,30,4774.90,0,10
7926,SUR6A68,83,862689070242307,2025-07-01 04:21:05,2025-07-01 04:21:06.053,2025-07-01 04:21:06,172.00000,0,-23.23652,-47.51593,20,Válido,0,12356,0,760,11,27,4775.80,10,10
7925,SUR6A68,83,862689070242307,2025-07-01 04:21:04,2025-07-01 04:21:05.880,2025-07-01 04:21:06,172.00000,-1,-23.23652,-47.51593,20,Válido,0,12428,0,668,GTIGF,20,4775.80,10,
7931,SUR6A68,83,862689070242307,2025-07-01 04:21:05,2025-07-01 04:25:07.887,2025-07-01 04:25:08,172.00000,-1,-23.23652,-47.51593,20,Válido,0,12932,0,667,GTIGN,21,4775.80,0,
7936,SUR6A68,83,862689070242307,2025-07-01 04:25:14,2025-07-01 04:25:15.833,2025-07-01 04:25:16,69.00000,-1,-23.23662,-47.51597,13,Válido,0,12107,0,761,22,30,4775.80,10,10
7943,SUR6A68,83,862689070242307,2025-07-01 04:28:09,2025-07-01 04:28:14.853,2025-07-01 04:28:15,136.00000,-1,-23.22664,-47.50863,20,Válido,28,12628,0,761,22,30,4777.70,0,10
7945,SUR6A68,83,862689070242307,2025-07-01 04:29:18,2025-07-01 04:29:19.727,2025-07-01 04:29:20,82.00000,-1,-23.22920,-47.50620,19,Válido,0,12956,0,668,GTIGF,20,4778.20,10,
7946,SUR6A68,83,862689070242307,2025-07-01 04:29:19,2025-07-01 04:29:19.957,2025-07-01 04:29:20,82.00000,-1,-23.22920,-47.50620,20,Válido,0,13052,0,760,11,27,4778.20,0,10
7951,SUR6A68,83,862689070242307,2025-07-01 04:29:19,2025-07-01 04:33:17.893,2025-07-01 04:33:18,82.00000,-1,-23.22920,-47.50620,20,Válido,0,13068,0,667,GTIGN,21,4778.20,10,
7956,SUR6A68,83,862689070242307,2025-07-01 04:33:24,2025-07-01 04:33:25.793,2025-07-01 04:33:26,85.00000,-1,-23.22918,-47.50614,14,Válido,0,12292,0,761,22,30,4778.20,0,10
7964,SUR6A68,83,862689070242307,2025-07-01 04:35:05,2025-07-01 04:35:06.120,2025-07-01 04:35:06,152.00000,0,-23.22927,-47.50130,19,Válido,0,12460,0,760,11,27,4778.70,10,10
7963,SUR6A68,83,862689070242307,2025-07-01 04:35:04,2025-07-01 04:35:05.880,2025-07-01 04:35:06,152.00000,-1,-23.22927,-47.50130,19,Válido,0,12636,0,668,GTIGF,20,4778.70,10,
7969,SUR6A68,83,862689070242307,2025-07-01 04:35:05,2025-07-01 04:39:21.963,2025-07-01 04:39:22,152.00000,-1,-23.22927,-47.50130,19,Válido,0,12844,0,667,GTIGN,21,4778.70,0,
7974,SUR6A68,83,862689070242307,2025-07-01 04:39:28,2025-07-01 04:39:29.793,2025-07-01 04:39:30,309.00000,-1,-23.22928,-47.50132,13,Válido,0,12075,0,761,22,30,4778.70,10,10
7981,SUR6A68,83,862689070242307,2025-07-01 04:42:24,2025-07-01 04:42:29.887,2025-07-01 04:42:30,84.00000,-1,-23.22337,-47.50739,19,Válido,22,13420,0,761,22,30,4780.10,0,10
7984,SUR6A68,83,862689070242307,2025-07-01 04:44:41,2025-07-01 04:44:42.143,2025-07-01 04:44:42,130.00000,0,-23.22038,-47.49921,19,Válido,0,12924,0,760,11,27,4781.00,10,10
7983,SUR6A68,83,862689070242307,2025-07-01 04:44:40,2025-07-01 04:44:41.937,2025-07-01 04:44:42,130.00000,-1,-23.22038,-47.49921,19,Válido,0,12604,0,668,GTIGF,20,4781.00,10,
7989,SUR6A68,83,862689070242307,2025-07-01 04:44:41,2025-07-01 04:48:35.930,2025-07-01 04:48:36,130.00000,-1,-23.22038,-47.49921,19,Válido,0,13076,0,667,GTIGN,21,4781.00,0,
7994,SUR6A68,83,862689070242307,2025-07-01 04:48:43,2025-07-01 04:48:44.763,2025-07-01 04:48:45,268.00000,-1,-23.22043,-47.49922,17,Válido,0,12364,0,761,22,30,4781.00,0,10
8001,SUR6A68,83,862689070242307,2025-07-01 04:51:40,2025-07-01 04:51:44.843,2025-07-01 04:51:45,265.00000,-1,-23.22332,-47.50692,18,Válido,27,12179,0,761,22,30,4782.00,10,10
8003,SUR6A68,83,862689070242307,2025-07-01 04:53:18,2025-07-01 04:53:19.073,2025-07-01 04:53:19,270.00000,0,-23.22677,-47.50945,17,Válido,0,13460,0,855,Frenagem Brusca,Frenagem Brusca,4782.70,0,
8004,SUR6A68,83,862689070242307,2025-07-01 04:53:58,2025-07-01 04:53:59.880,2025-07-01 04:54:00,275.00000,-1,-23.22650,-47.50958,18,Válido,0,12107,0,668,GTIGF,20,4782.70,10,
8005,SUR6A68,83,862689070242307,2025-07-01 04:53:59,2025-07-01 04:54:00.130,2025-07-01 04:54:00,275.00000,0,-23.22650,-47.50958,18,Válido,0,12099,0,760,11,27,4782.70,0,10
8010,SUR6A68,83,862689070242307,2025-07-01 04:53:59,2025-07-01 05:03:31.907,2025-07-01 05:03:32,275.00000,-1,-23.22650,-47.50958,18,Válido,0,12820,0,667,GTIGN,21,4782.70,10,
8015,SUR6A68,83,862689070242307,2025-07-01 05:03:38,2025-07-01 05:03:40.047,2025-07-01 05:03:40,120.00000,0,-23.22646,-47.50958,13,Válido,0,12011,0,761,22,30,4782.70,0,10
8016,SUR6A68,83,862689070242307,2025-07-01 05:04:22,2025-07-01 05:04:23.883,2025-07-01 05:04:24,359.00000,-1,-23.22668,-47.51039,16,Válido,3,13653,0,668,GTIGF,20,4782.80,10,
8017,SUR6A68,83,862689070242307,2025-07-01 05:04:23,2025-07-01 05:04:24.030,2025-07-01 05:04:24,359.00000,0,-23.22668,-47.51039,16,Válido,0,13869,0,760,11,27,4782.80,0,10
8022,SUR6A68,83,862689070242307,2025-07-01 05:04:23,2025-07-01 05:32:51.893,2025-07-01 05:32:52,359.00000,-1,-23.22668,-47.51039,16,Válido,3,12780,0,667,GTIGN,21,4782.80,10,
8027,SUR6A68,83,862689070242307,2025-07-01 05:32:58,2025-07-01 05:32:59.810,2025-07-01 05:33:00,117.00000,-1,-23.22674,-47.51033,14,Válido,3,12308,0,761,22,30,4782.80,10,10
8029,SUR6A68,83,862689070242307,2025-07-01 05:33:45,2025-07-01 05:33:45.953,2025-07-01 05:33:46,19.00000,-1,-23.22662,-47.50956,14,Válido,0,12219,0,760,11,27,4782.90,10,10
8028,SUR6A68,83,862689070242307,2025-07-01 05:33:44,2025-07-01 05:33:45.887,2025-07-01 05:33:46,19.00000,-1,-23.22662,-47.50956,15,Válido,0,12171,0,668,GTIGF,20,4782.90,0,
8034,SUR6A68,83,862689070242307,2025-07-01 06:31:22,2025-07-01 06:33:44.877,2025-07-01 06:33:45,19.00000,-1,-23.22662,-47.50956,9,Válido,0,12860,0,760,11,27,4782.90,10,10
8035,SUR6A68,83,862689070242307,2025-07-01 07:31:23,2025-07-01 07:33:44.853,2025-07-01 07:33:45,19.00000,-1,-23.22662,-47.50956,7,Válido,0,12852,0,760,11,27,4782.90,10,10
8036,SUR6A68,83,862689070242307,2025-07-01 07:31:23,2025-07-01 08:00:11.897,2025-07-01 08:00:12,19.00000,-1,-23.22662,-47.50956,7,Válido,0,12756,0,667,GTIGN,21,4782.90,10,
8041,SUR6A68,83,862689070242307,2025-07-01 08:00:19,2025-07-01 08:00:20.283,2025-07-01 08:00:20,91.00000,0,-23.22664,-47.50940,11,Válido,1,12284,0,761,22,30,4782.90,10,10
8048,SUR6A68,83,862689070242307,2025-07-01 08:03:15,2025-07-01 08:03:19.887,2025-07-01 08:03:20,237.00000,-1,-23.22664,-47.50957,16,Válido,0,12147,0,761,22,30,4782.90,10,10
8051,SUR6A68,83,862689070242307,2025-07-01 08:06:14,2025-07-01 08:06:19.897,2025-07-01 08:06:20,205.00000,-1,-23.22671,-47.50964,18,Válido,0,12147,0,761,22,30,4782.90,10,10
8054,SUR6A68,83,862689070242307,2025-07-01 08:09:14,2025-07-01 08:09:20.453,2025-07-01 08:09:20,205.00000,0,-23.22671,-47.50964,18,Válido,0,12211,0,761,22,30,4782.90,10,10
8055,SUR6A68,83,862689070242307,2025-07-01 08:12:14,2025-07-01 08:12:19.893,2025-07-01 08:12:20,337.00000,-1,-23.22426,-47.51329,16,Válido,20,12620,0,761,22,30,4784.60,10,10
8056,SUR6A68,83,862689070242307,2025-07-01 08:15:14,2025-07-01 08:15:22.503,2025-07-01 08:15:20,28.00000,2,-23.21207,-47.51138,19,Válido,33,14333,0,761,22,30,4786.30,10,10
8057,SUR6A68,83,862689070242307,2025-07-01 08:18:14,2025-07-01 08:18:19.870,2025-07-01 08:18:20,318.00000,-1,-23.20264,-47.51397,17,Válido,52,12284,0,761,22,30,4787.80,10,10
8058,SUR6A68,83,862689070242307,2025-07-01 08:21:14,2025-07-01 08:21:19.870,2025-07-01 08:21:20,22.00000,-1,-23.19462,-47.51523,19,Válido,0,12179,0,761,22,30,4788.80,10,10
8059,SUR6A68,83,862689070242307,2025-07-01 08:24:14,2025-07-01 08:24:19.890,2025-07-01 08:24:20,331.00000,-1,-23.19244,-47.51567,16,Válido,23,13588,0,761,22,30,4789.10,10,10
8060,SUR6A68,83,862689070242307,2025-07-01 08:27:14,2025-07-01 08:27:19.867,2025-07-01 08:27:20,321.00000,-1,-23.17604,-47.53109,20,Válido,72,12268,0,761,22,30,4791.80,10,10
8061,SUR6A68,83,862689070242307,2025-07-01 08:30:14,2025-07-01 08:30:22.227,2025-07-01 08:30:20,24.00000,2,-23.14730,-47.54023,19,Válido,86,12836,0,761,22,30,4795.40,10,10
8062,SUR6A68,83,862689070242307,2025-07-01 08:33:14,2025-07-01 08:33:20.340,2025-07-01 08:33:20,8.00000,0,-23.11808,-47.53992,20,Válido,15,13164,0,761,22,30,4798.80,10,10
8063,SUR6A68,83,862689070242307,2025-07-01 08:36:14,2025-07-01 08:36:20.563,2025-07-01 08:36:20,9.00000,0,-23.09807,-47.52938,19,Válido,37,12340,0,761,22,30,4801.40,10,10
8064,SUR6A68,83,862689070242307,2025-07-01 08:39:14,2025-07-01 08:41:40.220,2025-07-01 08:39:20,350.00000,140,-23.06597,-47.52356,18,Válido,53,13949,1,761,22,30,4805.20,10,10
8065,SUR6A68,83,862689070242307,2025-07-01 08:42:14,2025-07-01 08:42:20.403,2025-07-01 08:42:20,318.00000,0,-23.04251,-47.53561,19,Válido,35,12348,0,761,22,30,4808.10,10,10
8066,SUR6A68,83,862689070242307,2025-07-01 08:45:14,2025-07-01 08:45:19.877,2025-07-01 08:45:20,17.00000,-1,-23.02596,-47.53475,19,Válido,85,14037,0,761,22,30,4810.30,10,10
8067,SUR6A68,83,862689070242307,2025-07-01 08:48:14,2025-07-01 08:48:19.843,2025-07-01 08:48:20,109.00000,-1,-23.00930,-47.52834,18,Válido,25,12316,0,761,22,30,4812.40,10,10
8068,SUR6A68,83,862689070242307,2025-07-01 08:51:14,2025-07-01 08:51:19.893,2025-07-01 08:51:20,43.00000,-1,-23.00178,-47.51814,19,Válido,0,12179,0,761,22,30,4813.90,10,10
8069,SUR6A68,83,862689070242307,2025-07-01 08:54:14,2025-07-01 08:54:19.940,2025-07-01 08:54:20,58.00000,-1,-22.99470,-47.50954,17,Válido,0,12211,0,761,22,30,4815.10,10,10
8070,SUR6A68,83,862689070242307,2025-07-01 08:57:14,2025-07-01 08:57:19.880,2025-07-01 08:57:20,292.00000,-1,-22.98874,-47.51798,17,Válido,29,12372,0,761,22,30,4816.30,0,10
8071,SUR6A68,83,862689070242307,2025-07-01 09:00:14,2025-07-01 09:00:21.330,2025-07-01 09:00:20,1.00000,1,-22.97331,-47.52605,18,Válido,67,12844,0,761,22,30,4818.50,10,10
8072,SUR6A68,83,862689070242307,2025-07-01 09:03:14,2025-07-01 09:03:19.943,2025-07-01 09:03:20,289.00000,-1,-22.94602,-47.53964,18,Válido,92,12268,0,761,22,30,4822.10,10,10
8073,SUR6A68,83,862689070242307,2025-07-01 09:04:01,2025-07-01 09:04:02.327,2025-07-01 09:04:02,307.00000,0,-22.94270,-47.54594,18,Válido,18,13997,0,855,Frenagem Brusca,Frenagem Brusca,4822.80,10,
8074,SUR6A68,83,862689070242307,2025-07-01 09:06:14,2025-07-01 09:06:19.917,2025-07-01 09:06:20,321.00000,-1,-22.93044,-47.56189,17,Válido,65,12932,0,761,22,30,4825.10,10,10
8076,SUR6A68,83,862689070242307,2025-07-01 09:09:14,2025-07-01 09:09:19.907,2025-07-01 09:09:20,347.00000,-1,-22.90625,-47.56921,17,Válido,83,13717,0,761,22,30,4828.00,10,10
8077,SUR6A68,83,862689070242307,2025-07-01 09:12:14,2025-07-01 09:12:19.883,2025-07-01 09:12:20,325.00000,-1,-22.87195,-47.59092,18,Válido,92,14357,0,761,22,30,4832.60,0,10
8078,SUR6A68,83,862689070242307,2025-07-01 09:15:14,2025-07-01 09:15:19.900,2025-07-01 09:15:20,297.00000,-1,-22.84224,-47.59703,19,Válido,37,12676,0,761,22,30,4836.10,10,10
8079,SUR6A68,83,862689070242307,2025-07-01 09:18:14,2025-07-01 09:18:19.900,2025-07-01 09:18:20,168.00000,-1,-22.83614,-47.60558,19,Válido,0,12444,0,761,22,30,4837.70,0,10
8080,SUR6A68,83,862689070242307,2025-07-01 09:20:16,2025-07-01 09:20:17.910,2025-07-01 09:20:18,49.00000,-1,-22.83588,-47.60514,16,Válido,0,12235,0,668,GTIGF,20,4837.80,10,
8081,SUR6A68,83,862689070242307,2025-07-01 09:20:17,2025-07-01 09:20:18.057,2025-07-01 09:20:18,49.00000,0,-22.83588,-47.60514,16,Válido,0,12372,0,760,11,27,4837.80,10,10
8086,SUR6A68,83,862689070242307,2025-07-01 09:20:17,2025-07-01 09:58:44.167,2025-07-01 09:58:44,49.00000,0,-22.83588,-47.60514,16,Válido,0,12732,0,667,GTIGN,21,4837.80,10,
8091,SUR6A68,83,862689070242307,2025-07-01 09:58:51,2025-07-01 09:58:52.293,2025-07-01 09:58:52,68.00000,0,-22.83588,-47.60520,10,Válido,0,12043,0,761,22,30,4837.80,10,10
8098,SUR6A68,83,862689070242307,2025-07-01 10:01:44,2025-07-01 10:01:53.977,2025-07-01 10:01:50,134.00000,3,-22.83809,-47.59997,17,Válido,31,12251,0,761,22,30,4838.70,10,10
8100,SUR6A68,83,862689070242307,2025-07-01 10:04:44,2025-07-01 10:04:49.923,2025-07-01 10:04:50,57.00000,-1,-22.82924,-47.58367,16,Válido,60,14381,0,761,22,30,4840.80,10,10
8101,SUR6A68,83,862689070242307,2025-07-01 10:07:44,2025-07-01 10:07:49.897,2025-07-01 10:07:50,338.00000,-1,-22.81041,-47.57650,17,Válido,89,12332,0,761,22,30,4843.80,0,10
8102,SUR6A68,83,862689070242307,2025-07-01 10:10:44,2025-07-01 10:10:49.877,2025-07-01 10:10:50,342.00000,-1,-22.76860,-47.59447,18,Válido,112,12284,0,761,22,30,4848.80,0,10
8103,SUR6A68,83,862689070242307,2025-07-01 10:13:44,2025-07-01 10:13:49.983,2025-07-01 10:13:50,338.00000,-1,-22.72574,-47.60499,18,Válido,77,12732,0,761,22,30,4853.70,10,10
8104,SUR6A68,83,862689070242307,2025-07-01 10:15:47,2025-07-01 10:15:48.110,2025-07-01 10:15:48,96.00000,0,-22.72460,-47.57800,17,Válido,120,12251,0,737,Velocidade máxima excedida,Velocidade máxima excedida,4856.80,10,
8105,SUR6A68,83,862689070242307,2025-07-01 10:15:49,2025-07-01 10:15:49.960,2025-07-01 10:15:50,96.00000,-1,-22.72468,-47.57737,17,Válido,115,12203,0,871,Retorno à velocidade normal,Retorno à velocidade normal,4856.90,10,
8107,SUR6A68,83,862689070242307,2025-07-01 10:16:44,2025-07-01 10:16:49.870,2025-07-01 10:16:50,96.00000,-1,-22.72612,-47.56310,18,Válido,107,13821,0,761,22,30,4858.50,0,10
8108,SUR6A68,83,862689070242307,2025-07-01 10:19:44,2025-07-01 10:19:49.860,2025-07-01 10:19:50,113.00000,-1,-22.74441,-47.51612,17,Válido,98,12227,0,761,22,30,4863.80,0,10
8109,SUR6A68,83,862689070242307,2025-07-01 10:22:44,2025-07-01 10:22:49.893,2025-07-01 10:22:50,107.00000,-1,-22.75922,-47.46665,14,Válido,106,12259,0,761,22,30,4869.10,0,10
8110,SUR6A68,83,862689070242307,2025-07-01 10:23:47,2025-07-01 10:23:50.710,2025-07-01 10:23:48,107.00000,2,-22.76470,-47.44813,16,Válido,121,12308,0,737,Velocidade máxima excedida,Velocidade máxima excedida,4871.00,0,
8111,SUR6A68,83,862689070242307,2025-07-01 10:23:54,2025-07-01 10:23:55.093,2025-07-01 10:23:55,106.00000,0,-22.76535,-47.44595,16,Válido,120,12211,0,871,Retorno à velocidade normal,Retorno à velocidade normal,4871.20,10,
8113,SUR6A68,83,862689070242307,2025-07-01 10:24:04,2025-07-01 10:24:04.687,2025-07-01 10:24:04,108.00000,0,-22.76627,-47.44289,16,Válido,121,12227,0,737,Velocidade máxima excedida,Velocidade máxima excedida,4871.50,10,
8114,SUR6A68,83,862689070242307,2025-07-01 10:24:12,2025-07-01 10:24:13.100,2025-07-01 10:24:13,108.00000,0,-22.76700,-47.44040,16,Válido,110,12211,0,871,Retorno à velocidade normal,Retorno à velocidade normal,4871.80,10,
8116,SUR6A68,83,862689070242307,2025-07-01 10:25:44,2025-07-01 10:25:49.713,2025-07-01 10:25:50,88.00000,-1,-22.76628,-47.41414,16,Válido,108,13532,0,761,22,30,4874.70,10,10
8117,SUR6A68,83,862689070242307,2025-07-01 10:28:45,2025-07-01 10:28:50.450,2025-07-01 10:28:50,85.00000,0,-22.76298,-47.36853,19,Válido,94,12404,0,761,22,30,4879.30,10,10
8118,SUR6A68,83,862689070242307,2025-07-01 10:31:44,2025-07-01 10:32:01.007,2025-07-01 10:31:50,82.00000,11,-22.75939,-47.32038,18,Válido,95,14301,0,761,22,30,4884.30,10,10
8119,SUR6A68,83,862689070242307,2025-07-01 10:34:44,2025-07-01 10:34:50.053,2025-07-01 10:34:50,95.00000,0,-22.75411,-47.27375,16,Válido,101,12292,0,761,22,30,4889.20,10,10
8120,SUR6A68,83,862689070242307,2025-07-01 10:37:44,2025-07-01 10:37:49.883,2025-07-01 10:37:50,129.00000,-1,-22.77040,-47.23954,18,Válido,44,12620,0,761,22,30,4893.30,10,10
8121,SUR6A68,83,862689070242307,2025-07-01 10:40:44,2025-07-01 10:40:50.430,2025-07-01 10:40:50,137.00000,0,-22.80699,-47.21657,18,Válido,91,13196,0,761,22,30,4898.10,10,10
8122,SUR6A68,83,862689070242307,2025-07-01 10:43:44,2025-07-01 10:43:52.007,2025-07-01 10:43:50,138.00000,2,-22.83200,-47.17805,17,Válido,96,13797,0,761,22,30,4903.00,10,10
8123,SUR6A68,83,862689070242307,2025-07-01 10:46:44,2025-07-01 10:46:49.883,2025-07-01 10:46:50,137.00000,-1,-22.85803,-47.14723,18,Válido,63,14373,0,761,22,30,4907.30,10,10
8124,SUR6A68,83,862689070242307,2025-07-01 10:49:44,2025-07-01 10:49:49.860,2025-07-01 10:49:50,77.00000,-1,-22.84972,-47.10449,18,Válido,113,13653,0,761,22,30,4911.90,10,10
8125,SUR6A68,83,862689070242307,2025-07-01 10:52:44,2025-07-01 10:52:49.887,2025-07-01 10:52:50,81.00000,-1,-22.84245,-47.05582,18,Válido,90,12372,0,761,22,30,4917.00,10,10
8126,SUR6A68,83,862689070242307,2025-07-01 10:55:45,2025-07-01 10:55:49.883,2025-07-01 10:55:50,159.00000,-1,-22.85774,-47.02380,19,Válido,81,12340,0,761,22,30,4921.00,10,10
8127,SUR6A68,83,862689070242307,2025-07-01 10:58:44,2025-07-01 10:58:50.223,2025-07-01 10:58:50,121.00000,0,-22.89771,-47.00557,17,Válido,98,12259,0,761,22,30,4925.90,10,10
8128,SUR6A68,83,862689070242307,2025-07-01 11:01:44,2025-07-01 11:01:49.893,2025-07-01 11:01:50,108.00000,-1,-22.91320,-46.96435,18,Válido,90,14245,0,761,22,30,4930.50,10,10
8129,SUR6A68,83,862689070242307,2025-07-01 11:04:44,2025-07-01 11:04:51.430,2025-07-01 11:04:50,99.00000,1,-22.93287,-46.93242,18,Válido,72,12276,0,761,22,30,4935.00,10,10
