Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Motion Status,Event Code,Hodômetro Total,RAT,Position Report Type,Tipo Mensagem,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete,Distância,Discrepancia,Distancia esperada
3076,QRQ1J66,83,4675739775,2025-07-11 09:47:57,2025-07-11 09:48:05.513,2025-07-11 09:47:57,134.0,8,-6.782284,-43.02155,14,Válido,0,13376,0,761,22,30,1422.34,0,10,GTERI,T,T5,302,,3.0,0.0,T5_302,2.06,2.06*,0.0
3077,QRQ1J66,83,4675739775,2025-07-11 09:50:57,2025-07-11 09:51:05.453,2025-07-11 09:50:57,115.0,8,-6.783389,-43.01892,13,Válido,41,13376,0,761,22,30,1422.64,0,10,GTERI,T,T5,303,,3.0,0.0,T5_303,44.21,9.25,34.96
3078,QRQ1J66,83,4675739775,2025-07-11 09:53:57,2025-07-11 09:54:05.640,2025-07-11 09:53:57,183.0,8,-6.791562,-43.01337,16,Válido,26,13406,0,761,22,30,1423.9,0,10,GTERI,T,T5,304,,3.0,0.0,T5_304,31.43,8.47,22.96
3079,QRQ1J66,83,4675739775,2025-07-11 09:56:57,2025-07-11 09:57:05.520,2025-07-11 09:56:57,302.0,8,-6.809106,-43.01158,16,Válido,0,13193,0,761,22,30,1425.97,0,10,GTERI,T,T5,305,,3.0,0.0,T5_305,3.95,3.95*,0.0
3080,QRQ1J66,83,4675739775,2025-07-11 09:58:34,2025-07-11 09:58:42.503,2025-07-11 09:58:34,86.0,8,-6.807944,-43.01236,16,Válido,0,13102,0,668,12,20,1426.29,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3081,QRQ1J66,83,4675739775,2025-07-11 10:03:34,2025-07-11 10:03:42.530,2025-07-11 10:03:34,86.0,8,-6.80794,-43.01237,15,Válido,0,12616,0,760,11,27,1426.29,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3082,QRQ1J66,83,4675739775,2025-07-11 11:03:37,2025-07-11 11:03:45.537,2025-07-11 11:03:37,0.0,8,-6.807956,-43.01236,17,Válido,0,12494,0,760,11,27,1426.29,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3083,QRQ1J66,83,4675739775,2025-07-11 11:03:47,2025-07-11 11:13:07.203,2025-07-11 11:12:30,0.0,37,-6.807956,-43.01236,17,Inválido,0,13588,0,667,21,21,1426.29,0,GTIGN,X,X,,0,,,523.0,NA_0,3.27,3.27*,0.0
3084,QRQ1J66,83,4675739775,2025-07-11 11:15:32,2025-07-11 11:15:40.233,2025-07-11 11:15:32,101.0,8,-6.809049,-43.01165,19,Válido,0,13406,0,761,22,30,1426.59,0,10,GTERI,T,T1,97,,0.0,0.0,T1_97,19.45,19.45*,0.0
3085,QRQ1J66,83,4675739775,2025-07-11 11:15:35,2025-07-11 11:15:43.397,2025-07-11 11:15:35,101.0,8,-6.809053,-43.01165,19,Válido,0,12920,0,668,12,20,1426.59,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3086,QRQ1J66,83,4675739775,2025-07-11 11:20:35,2025-07-11 11:20:43.330,2025-07-11 11:20:35,102.0,8,-6.809049,-43.01165,19,Válido,0,12555,0,760,11,27,1426.59,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3087,QRQ1J66,83,4675739775,2025-07-11 12:20:39,2025-07-11 12:20:47.120,2025-07-11 12:20:39,107.0,8,-6.809105,-43.01167,18,Válido,0,12403,0,760,11,27,1426.59,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3088,QRQ1J66,83,4675739775,2025-07-11 13:20:43,2025-07-11 13:20:51.737,2025-07-11 13:20:43,263.0,8,-6.809059,-43.01164,18,Válido,0,12372,0,760,11,27,1426.59,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3089,QRQ1J66,83,4675739775,2025-07-11 13:24:20,2025-07-11 13:24:28.300,2025-07-11 13:24:20,233.0,8,-6.809036,-43.01164,19,Válido,0,11369,0,667,21,21,1426.59,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3090,QRQ1J66,83,4675739775,2025-07-11 13:26:11,2025-07-11 13:26:19.310,2025-07-11 13:26:11,87.0,8,-6.807952,-43.01233,19,Válido,0,12920,0,668,12,20,1426.9,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3091,QRQ1J66,83,4675739775,2025-07-11 13:31:11,2025-07-11 13:31:19.233,2025-07-11 13:31:11,87.0,8,-6.807946,-43.01233,19,Válido,0,12524,0,760,11,27,1426.9,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3092,QRQ1J66,83,4675739775,2025-07-11 13:53:45,2025-07-11 14:41:46.263,2025-07-11 13:53:45,63.0,2881,-6.80794,-43.01231,18,Válido,0,12403,1,760,11,27,1426.9,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3093,QRQ1J66,83,4675739775,2025-07-11 14:42:35,2025-07-11 14:42:43.090,2025-07-11 14:42:35,268.0,8,-6.807949,-43.01232,17,Válido,0,11643,0,667,21,21,1426.9,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3094,QRQ1J66,83,4675739775,2025-07-11 14:42:54,2025-07-11 14:43:02.117,2025-07-11 14:42:54,218.0,8,-6.808048,-43.01213,17,Válido,0,12889,0,668,12,20,1426.95,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3095,QRQ1J66,83,4675739775,2025-07-11 14:43:45,2025-07-11 14:43:53.093,2025-07-11 14:43:45,218.0,8,-6.808025,-43.01208,16,Válido,0,11460,0,667,21,21,1426.95,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3096,QRQ1J66,83,4675739775,2025-07-11 14:46:45,2025-07-11 14:46:53.183,2025-07-11 14:46:45,331.0,8,-6.801854,-43.01084,18,Válido,58,13376,0,761,22,30,1428.19,10,10,GTERI,T,T5,306,,2.0,0.0,T5_306,30.28,2.53,32.81
3097,QRQ1J66,83,4675739775,2025-07-11 14:47:28,2025-07-11 14:47:36.233,2025-07-11 14:47:28,157.0,8,-6.799426,-43.01141,18,Válido,0,12950,0,668,12,20,1428.52,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3098,QRQ1J66,83,4675739775,2025-07-11 14:50:41,2025-07-11 14:50:49.133,2025-07-11 14:50:41,157.0,8,-6.799416,-43.01142,19,Válido,0,11612,0,667,21,21,1428.52,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3099,QRQ1J66,83,4675739775,2025-07-11 14:52:16,2025-07-11 14:52:24.053,2025-07-11 14:52:16,282.0,8,-6.809002,-43.01182,20,Válido,0,12889,0,668,12,20,1429.7,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3100,QRQ1J66,83,4675739775,2025-07-11 14:57:16,2025-07-11 15:01:22.713,2025-07-11 14:57:16,282.0,246,-6.809014,-43.01181,18,Válido,0,12524,1,760,11,27,1429.7,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3101,QRQ1J66,83,4675739775,2025-07-11 14:57:25,2025-07-11 15:01:23.090,2025-07-11 15:01:02,282.0,21,-6.809014,-43.01181,17,Inválido,0,13467,0,667,21,21,1429.7,0,GTIGN,X,X,,0,,,217.0,NA_0,3.27,3.27*,0.0
3102,QRQ1J66,83,4675739775,2025-07-11 15:02:25,2025-07-11 15:02:33.703,2025-07-11 15:02:25,278.0,8,-6.808029,-43.01211,17,Válido,0,12889,0,668,12,20,1429.97,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3103,QRQ1J66,83,4675739775,2025-07-11 15:07:25,2025-07-11 15:07:33.673,2025-07-11 15:07:25,278.0,8,-6.808023,-43.0121,14,Válido,0,12524,0,760,11,27,1429.97,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3104,QRQ1J66,83,4675739775,2025-07-11 15:18:18,2025-07-11 15:54:32.030,2025-07-11 15:18:18,233.0,2174,-6.808009,-43.01206,15,Válido,0,12433,1,760,11,27,1429.97,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3105,QRQ1J66,83,4675739775,2025-07-11 15:18:27,2025-07-11 15:54:32.337,2025-07-11 15:53:26,233.0,66,-6.808008,-43.01206,15,Inválido,0,13497,1,667,21,21,1429.97,0,GTIGN,X,X,,0,,,2099.0,NA_0,3.27,3.27*,0.0
3106,QRQ1J66,83,4675739775,2025-07-11 15:55:29,2025-07-11 15:55:37.863,2025-07-11 15:55:29,103.0,8,-6.808993,-43.01178,14,Válido,0,12859,0,668,12,20,1430.3,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3107,QRQ1J66,83,4675739775,2025-07-11 15:57:57,2025-07-11 15:58:06.040,2025-07-11 15:57:57,102.0,9,-6.808998,-43.01177,16,Válido,0,11612,0,667,21,21,1430.3,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3108,QRQ1J66,83,4675739775,2025-07-11 15:58:17,2025-07-11 15:58:25.653,2025-07-11 15:58:17,65.0,8,-6.809025,-43.01144,16,Válido,0,12828,0,668,12,20,1430.35,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3109,QRQ1J66,83,4675739775,2025-07-11 16:03:17,2025-07-11 16:03:25.780,2025-07-11 16:03:17,65.0,8,-6.809029,-43.01144,15,Válido,0,12524,0,760,11,27,1430.35,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3110,QRQ1J66,83,4675739775,2025-07-11 16:03:22,2025-07-11 16:03:32.717,2025-07-11 16:03:24,65.0,8,-6.80903,-43.01145,18,Inválido,0,11552,0,667,21,21,1430.35,0,GTIGN,X,X,,0,,,2.0,NA_0,3.27,3.27*,0.0
3111,QRQ1J66,83,4675739775,2025-07-11 16:05:09,2025-07-11 16:05:18.567,2025-07-11 16:05:09,258.0,9,-6.808043,-43.01209,17,Válido,0,12859,0,668,12,20,1430.74,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3112,QRQ1J66,83,4675739775,2025-07-11 16:10:09,2025-07-11 16:22:58.600,2025-07-11 16:10:09,259.0,769,-6.808023,-43.01206,14,Válido,0,12524,1,760,11,27,1430.74,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3113,QRQ1J66,83,4675739775,2025-07-11 16:27:36,2025-07-11 16:27:44.903,2025-07-11 16:27:36,0.0,8,-6.808003,-43.01209,12,Válido,0,12433,0,760,11,27,1430.74,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3114,QRQ1J66,83,4675739775,2025-07-11 16:27:46,2025-07-11 16:56:02.797,2025-07-11 16:55:35,0.0,27,-6.808004,-43.01209,13,Inválido,0,12950,0,667,21,21,1430.74,0,GTIGN,X,X,,0,,,1669.0,NA_0,3.27,3.27*,0.0
3115,QRQ1J66,83,4675739775,2025-07-11 16:57:16,2025-07-11 16:57:25.277,2025-07-11 16:57:16,105.0,9,-6.809032,-43.01163,10,Válido,0,12859,0,668,12,20,1431.08,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3116,QRQ1J66,83,4675739775,2025-07-11 17:02:16,2025-07-11 17:02:25.293,2025-07-11 17:02:16,105.0,9,-6.809064,-43.01163,14,Válido,0,12524,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3117,QRQ1J66,83,4675739775,2025-07-11 18:02:19,2025-07-11 18:02:28.390,2025-07-11 18:02:19,0.0,9,-6.80907,-43.01165,16,Válido,0,12403,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3118,QRQ1J66,83,4675739775,2025-07-11 19:02:23,2025-07-11 19:02:32.030,2025-07-11 19:02:23,0.0,9,-6.809057,-43.01165,17,Válido,0,12372,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3119,QRQ1J66,83,4675739775,2025-07-11 20:02:27,2025-07-11 20:02:35.990,2025-07-11 20:02:27,0.0,8,-6.809072,-43.01163,15,Válido,0,12342,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3120,QRQ1J66,83,4675739775,2025-07-11 21:02:31,2025-07-11 21:02:40.067,2025-07-11 21:02:31,0.0,9,-6.809034,-43.01164,16,Válido,0,12342,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3121,QRQ1J66,83,4675739775,2025-07-11 22:02:34,2025-07-11 22:02:43.450,2025-07-11 22:02:34,270.0,9,-6.809046,-43.01168,16,Válido,0,12312,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3122,QRQ1J66,83,4675739775,2025-07-11 23:02:37,2025-07-11 23:02:46.347,2025-07-11 23:02:37,0.0,9,-6.809033,-43.01167,16,Válido,0,12312,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3123,QRQ1J66,83,4675739775,2025-07-12 00:02:40,2025-07-12 00:02:49.633,2025-07-12 00:02:40,0.0,9,-6.808994,-43.01173,11,Válido,0,12281,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3124,QRQ1J66,83,4675739775,2025-07-12 01:02:43,2025-07-12 01:02:52.193,2025-07-12 01:02:43,46.0,9,-6.809043,-43.01164,17,Válido,0,12281,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3125,QRQ1J66,83,4675739775,2025-07-12 02:02:47,2025-07-12 02:02:56.483,2025-07-12 02:02:47,0.0,9,-6.809018,-43.01165,17,Válido,0,12281,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3126,QRQ1J66,83,4675739775,2025-07-12 03:02:51,2025-07-12 03:02:59.930,2025-07-12 03:02:51,0.0,8,-6.809036,-43.01163,17,Válido,0,12251,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3127,QRQ1J66,83,4675739775,2025-07-12 04:02:55,2025-07-12 04:03:03.850,2025-07-12 04:02:55,0.0,8,-6.809022,-43.01164,14,Válido,0,12251,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3128,QRQ1J66,83,4675739775,2025-07-12 05:02:58,2025-07-12 05:03:07.763,2025-07-12 05:02:58,191.0,9,-6.808997,-43.01165,14,Válido,0,12251,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3129,QRQ1J66,83,4675739775,2025-07-12 06:03:01,2025-07-12 06:03:10.907,2025-07-12 06:03:01,0.0,9,-6.809042,-43.01168,15,Válido,0,12251,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3130,QRQ1J66,83,4675739775,2025-07-12 07:03:04,2025-07-12 07:03:13.760,2025-07-12 07:03:04,0.0,9,-6.809052,-43.01167,13,Válido,0,12220,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3131,QRQ1J66,83,4675739775,2025-07-12 08:03:07,2025-07-12 08:03:16.513,2025-07-12 08:03:07,303.0,9,-6.809032,-43.01168,16,Válido,0,12220,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3132,QRQ1J66,83,4675739775,2025-07-12 09:03:11,2025-07-12 09:03:20.427,2025-07-12 09:03:11,209.0,9,-6.809078,-43.01166,13,Válido,0,12220,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3133,QRQ1J66,83,4675739775,2025-07-12 10:03:15,2025-07-12 10:03:24.283,2025-07-12 10:03:15,0.0,9,-6.809044,-43.01165,18,Válido,0,12220,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3134,QRQ1J66,83,4675739775,2025-07-12 11:03:18,2025-07-12 11:03:28.143,2025-07-12 11:03:18,0.0,10,-6.809037,-43.01165,16,Válido,0,12220,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3135,QRQ1J66,83,4675739775,2025-07-12 12:03:21,2025-07-12 12:03:31.110,2025-07-12 12:03:21,0.0,10,-6.809079,-43.01165,15,Válido,0,12190,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3136,QRQ1J66,83,4675739775,2025-07-12 13:03:24,2025-07-12 13:03:34.477,2025-07-12 13:03:24,255.0,10,-6.809067,-43.01163,21,Válido,0,12190,0,760,11,27,1431.08,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3137,QRQ1J66,83,4675739775,2025-07-12 14:00:20,2025-07-12 14:00:30.287,2025-07-12 14:00:20,124.0,10,-6.80904,-43.01164,13,Válido,0,11248,0,667,21,21,1431.08,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3138,QRQ1J66,83,4675739775,2025-07-12 14:03:20,2025-07-12 14:03:29.667,2025-07-12 14:03:20,5.0,9,-6.789699,-43.01321,20,Válido,58,13436,0,761,22,30,1433.34,0,10,GTERI,T,T5,307,,4.0,0.0,T5_307,67.53,10.97,56.56
3139,QRQ1J66,83,4675739775,2025-07-12 14:04:54,2025-07-12 14:05:03.977,2025-07-12 14:04:54,246.0,9,-6.782756,-43.0138,20,Válido,0,13224,0,668,12,20,1434.35,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3140,QRQ1J66,83,4675739775,2025-07-12 14:06:10,2025-07-12 14:06:19.883,2025-07-12 14:06:10,246.0,9,-6.782744,-43.01382,20,Válido,0,11704,0,667,21,21,1434.35,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3141,QRQ1J66,83,4675739775,2025-07-12 14:09:10,2025-07-12 14:09:21.563,2025-07-12 14:09:10,219.0,11,-6.790562,-43.0204,22,Válido,65,13406,0,761,22,30,1435.82,0,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3142,QRQ1J66,83,4675739775,2025-07-12 14:10:16,2025-07-12 14:10:25.883,2025-07-12 14:10:16,262.0,9,-6.792082,-43.02257,22,Válido,0,13163,0,668,12,20,1436.16,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3143,QRQ1J66,83,4675739775,2025-07-12 14:12:11,2025-07-12 14:12:21.000,2025-07-12 14:12:11,262.0,10,-6.792084,-43.02257,22,Válido,0,11704,0,667,21,21,1436.16,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3144,QRQ1J66,83,4675739775,2025-07-12 14:12:16,2025-07-12 14:12:26.070,2025-07-12 14:12:16,262.0,10,-6.79209,-43.02257,22,Válido,0,12646,0,668,12,20,1436.16,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3145,QRQ1J66,83,4675739775,2025-07-12 14:17:16,2025-07-12 14:17:25.903,2025-07-12 14:17:16,262.0,9,-6.792093,-43.02257,20,Válido,0,12524,0,760,11,27,1436.16,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3146,QRQ1J66,83,4675739775,2025-07-12 14:27:46,2025-07-12 14:27:55.893,2025-07-12 14:27:46,59.0,9,-6.792102,-43.02259,20,Válido,0,12433,0,760,11,27,1436.16,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3147,QRQ1J66,83,4675739775,2025-07-12 14:47:39,2025-07-12 14:47:48.997,2025-07-12 14:47:39,68.0,9,-6.792086,-43.02256,16,Válido,0,12403,0,760,11,27,1436.16,0,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3148,QRQ1J66,83,4675739775,2025-07-12 14:48:41,2025-07-12 14:48:50.753,2025-07-12 14:48:41,45.0,9,-6.792085,-43.02256,14,Válido,0,11491,0,667,21,21,1436.16,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3149,QRQ1J66,83,4675739775,2025-07-12 14:51:41,2025-07-12 14:51:50.950,2025-07-12 14:51:41,246.0,9,-6.791997,-43.02163,17,Válido,18,13345,0,761,22,30,1437.26,0,10,GTERI,T,T5,308,,3.0,0.0,T5_308,14.97,2.11,17.08
3150,QRQ1J66,83,4675739775,2025-07-12 14:52:05,2025-07-12 14:52:14.763,2025-07-12 14:52:05,222.0,9,-6.792102,-43.02253,16,Válido,0,13011,0,668,12,20,1437.38,0,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3151,QRQ1J66,83,4675739775,2025-07-12 14:53:56,2025-07-12 14:54:05.977,2025-07-12 14:53:56,222.0,9,-6.792092,-43.02252,18,Válido,0,9667,0,667,21,21,1437.38,0,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
3152,QRQ1J66,83,4675739775,2025-07-12 14:56:56,2025-07-12 14:57:05.707,2025-07-12 14:56:56,38.0,9,-6.779497,-43.01146,18,Válido,34,13284,0,761,22,30,1439.34,0,10,GTERI,T,T10,152,,7.0,0.0,T10_152,77.66,0.41,78.07
3153,QRQ1J66,83,4675739775,2025-07-12 14:59:56,2025-07-12 15:00:06.030,2025-07-12 14:59:56,130.0,10,-6.780859,-43.00224,17,Válido,49,13254,0,761,22,30,1440.8,0,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3154,QRQ1J66,83,4675739775,2025-07-12 15:02:56,2025-07-12 15:03:06.790,2025-07-12 15:02:56,111.0,10,-6.793482,-42.98344,17,Válido,21,13254,0,761,22,30,1443.3,0,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3155,QRQ1J66,83,4675739775,2025-07-12 15:05:56,2025-07-12 15:06:11.193,2025-07-12 15:05:56,102.0,15,-6.80924,-42.95524,17,Válido,55,13376,0,761,22,30,1446.93,0,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3156,QRQ1J66,83,4675739775,2025-07-12 15:08:56,2025-07-12 15:09:07.547,2025-07-12 15:08:56,45.0,11,-6.805156,-42.9325,16,Válido,105,13315,0,761,22,30,1450.1,10,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3157,QRQ1J66,83,4675739775,2025-07-12 15:11:56,2025-07-12 15:16:45.043,2025-07-12 15:11:56,356.0,289,-6.761908,-42.9242,17,Válido,105,13376,1,761,22,30,1455.34,10,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3158,QRQ1J66,83,4675739775,2025-07-12 15:14:56,2025-07-12 15:16:45.653,2025-07-12 15:14:56,358.0,109,-6.719233,-42.92226,17,Válido,102,13376,1,761,22,30,1460.5,10,10,GTERI,T,T5,309,,3.0,0.0,T5_309,89.96,4.67,85.29
3159,QRQ1J66,83,4675739775,2025-07-12 15:17:56,2025-07-12 15:31:08.300,2025-07-12 15:17:56,35.0,792,-6.676233,-42.90838,17,Válido,105,13436,1,761,22,30,1465.74,10,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3160,QRQ1J66,83,4675739775,2025-07-12 15:20:56,2025-07-12 15:31:09.397,2025-07-12 15:20:56,44.0,613,-6.645159,-42.8759,18,Válido,103,13376,1,761,22,30,1470.98,10,10,GTERI,T,T5,310,,5.0,0.0,T5_310,137.72,6.24,143.96
3161,QRQ1J66,83,4675739775,2025-07-12 15:21:50,2025-07-12 15:31:10.537,2025-07-12 15:23:55,55.0,435,-6.636954,-42.86475,18,Inválido,0,13436,1,761,22,30,1472.45,10,10,GTERI,T,,0,,,125.0,NA_0,3.27,3.27*,0.0
3162,QRQ1J66,83,4675739775,2025-07-12 15:26:56,2025-07-12 15:31:11.507,2025-07-12 15:26:56,52.0,255,-6.592566,-42.80384,16,Válido,103,13436,1,761,22,30,1481.35,10,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3163,QRQ1J66,83,4675739775,2025-07-12 15:29:56,2025-07-12 15:31:12.413,2025-07-12 15:29:56,8.0,76,-6.554763,-42.789,15,Válido,99,13436,1,761,22,30,1486.11,10,10,GTERI,T,T10,153,,9.0,0.0,T10_153,247.42,2.96,250.38
3164,QRQ1J66,83,4675739775,2025-07-12 15:32:56,2025-07-12 15:33:05.553,2025-07-12 15:32:56,37.0,9,-6.511841,-42.79834,17,Válido,25,13284,0,761,22,30,1491.24,10,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3165,QRQ1J66,83,4675739775,2025-07-12 15:35:56,2025-07-12 15:36:05.567,2025-07-12 15:35:56,335.0,9,-6.476073,-42.79311,18,Válido,109,13436,0,761,22,30,1495.48,10,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3166,QRQ1J66,83,4675739775,2025-07-12 15:38:56,2025-07-12 15:39:05.563,2025-07-12 15:38:56,9.0,9,-6.432578,-42.79762,18,Válido,89,13376,0,761,22,30,1500.66,10,10,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
3167,QRQ1J66,83,4675739775,2025-07-12 15:41:56,2025-07-12 15:42:05.587,2025-07-12 15:41:56,2.0,9,-6.386278,-42.79565,17,Válido,105,13436,0,761,22,30,1505.78,10,10,GTERI,T,T1,98,,1.0,0.0,T1_98,37.2,7.92,29.28
3168,QRQ1J66,83,4675739775,2025-07-12 15:44:56,2025-07-12 15:45:20.460,2025-07-12 15:44:56,1.0,24,-6.347651,-42.7946,16,Válido,106,13284,0,761,22,30,1510.04,10,10,GTERI,T,T1,99,,1.0,0.0,T1_99,36.01,6.37,29.64
3169,QRQ1J66,83,4675739775,2025-07-12 15:47:56,2025-07-12 15:53:51.233,2025-07-12 15:47:56,11.0,355,-6.347651,-42.7946,16,Inválido,0,881,1,761,22,30,1515.29,10,10,GTERI,T,T10,154,,9.0,0.0,T10_154,4512.3,4378.3,134.0
3170,QRQ1J66,83,4675739775,2025-07-12 15:50:56,2025-07-12 15:53:59.463,2025-07-12 15:50:56,350.0,183,-6.274489,-42.81584,17,Válido,86,13376,1,761,22,30,1519.33,10,10,GTERI,T,T5,311,,4.0,0.0,T5_311,93.47,3.03,96.5
3171,QRQ1J66,83,4675739775,2025-07-12 15:53:56,2025-07-12 15:54:06.883,2025-07-12 15:53:56,356.0,10,-6.252815,-42.84351,14,Válido,100,13345,0,761,22,30,1523.53,0,10,GTERI,T,T5,312,,4.0,0.0,T5_312,106.64,4.64,111.28
