Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Motivo Power On, Motivo Power Off
2025-10-11 19:11:16,2025-10-11 19:11:16,2025-10-11 18:22:27,385349,862689070136657,2253,GTIGN,3.88,,698407,12970,81,00,22,,2928,12,1,0724,0005,0607,9CA4,0.0,318,494.8,-23.044913,-50.227212,205.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 19:11:30,2025-10-11 19:11:30,2025-10-11 19:11:29,385349,862689070136657,2255,GTERI,3.88,00008200,698407,13911,81,00,22,,,9,1,0724,0005,0607,9CA4,0.4,190,527.1,-23.044928,-50.227130,205.6,,25,0,1,1800,,,,,,,,,,,,,,,,1,0.4,190,527.1,-50.227130,-23.044928,2025-10-11 19:11:29,9,205.6,,
2025-10-11 19:12:42,2025-10-11 19:12:42,2025-10-11 19:12:41,385349,862689070136657,2257,GTERI,3.94,00008200,698407,12857,80,00,12,,,13,1,0724,0005,0607,9CA4,0.0,323,549.7,-23.044318,-50.227848,205.7,,14,0,1,1800,,,,,,,,,,,,,,,,1,0.0,323,549.7,-50.227848,-23.044318,2025-10-11 19:12:41,13,205.7,,
2025-10-11 19:12:42,2025-10-11 19:12:42,2025-10-11 19:12:40,385349,862689070136657,2256,GTIGF,3.94,,698407,13107,80,00,12,86,,13,0,0724,0005,0607,9CA4,0.0,323,549.7,-23.044318,-50.227848,205.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 19:16:56,2025-10-11 19:16:56,2025-10-11 19:12:41,385349,862689070136657,2258,GTIGN,3.89,,698407,12905,81,00,22,,254,13,1,0724,0005,0607,9CA4,0.0,323,549.7,-23.044318,-50.227848,205.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 19:17:06,2025-10-11 19:17:05,2025-10-11 19:17:04,385349,862689070136657,2260,GTERI,3.89,00008200,698407,13911,81,00,22,,,8,1,0724,0005,0607,9CA4,5.4,11,548.8,-23.044198,-50.227937,205.7,,19,0,1,1800,,,,,,,,,,,,,,,,1,5.4,11,548.8,-50.227937,-23.044198,2025-10-11 19:17:04,8,205.7,,
2025-10-11 19:20:04,2025-10-11 19:20:04,2025-10-11 19:19:59,385349,862689070136657,2262,GTERI,3.99,00008200,698407,13903,81,00,21,,,7,1,0724,0005,0607,9CA4,0.0,33,521.9,-23.045682,-50.232032,206.4,,23,0,1,1800,,,,,,,,,,,,,,,,1,33.0,227,544.1,-50.230032,-23.045748,2025-10-11 19:17:50,14,206.1,,
2025-10-11 19:22:23,2025-10-11 19:22:23,,385349,862689070136657,2264,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 19:23:04,2025-10-11 19:23:04,2025-10-11 19:22:59,385349,862689070136657,2266,GTERI,4.01,00008200,698407,13919,81,00,22,,,11,1,0724,0005,0607,9CA4,16.7,230,538.1,-23.048095,-50.230677,206.7,,24,0,1,1800,,,,,,,,,,,,,,,,1,39.2,136,543.3,-50.231787,-23.046147,2025-10-11 19:22:18,11,206.5,,
2025-10-11 19:26:04,2025-10-11 19:26:04,2025-10-11 19:25:59,385349,862689070136657,2268,GTERI,4.03,00008200,698407,13959,81,00,22,,,13,1,0724,0005,0607,9CA4,14.5,203,530.9,-23.050158,-50.228830,207.6,,21,0,1,1800,,,,,,,,,,,,,,,,1,39.4,113,540.3,-50.230458,-23.049080,2025-10-11 19:23:33,12,206.9,,
2025-10-11 19:29:04,2025-10-11 19:29:04,2025-10-11 19:28:59,385349,862689070136657,2271,GTERI,4.05,00008200,698407,12841,81,00,21,,,12,1,0724,0005,0607,C3B4,0.0,21,519.3,-23.050242,-50.228888,207.6,,21,0,1,1800,,,,,,,,,,,,,,,,1,15.4,25,519.2,-50.228947,-23.050382,2025-10-11 19:26:30,13,207.7,,
2025-10-11 19:29:28,2025-10-11 19:29:28,2025-10-11 19:29:28,385349,862689070136657,2273,GTERI,4.05,00008200,698407,12978,80,00,11,,,12,1,0724,0005,0607,C3B4,0.0,21,519.3,-23.050242,-50.228888,207.6,,21,0,1,1800,,,,,,,,,,,,,,,,1,0.0,21,519.3,-50.228888,-23.050242,2025-10-11 19:29:28,12,207.6,,
2025-10-11 19:29:28,2025-10-11 19:29:28,2025-10-11 19:29:27,385349,862689070136657,2272,GTIGF,4.05,,698407,12857,80,00,11,752,,12,0,0724,0005,0607,C3B4,0.0,21,519.3,-23.050242,-50.228888,207.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 19:48:36,2025-10-11 19:48:36,2025-10-11 19:29:28,385349,862689070136657,2274,GTINF,3.96,,698407,13123,80,00,11,,,,,,,,,,,,,,,,22,0,,,89551808170105429139,1,0,1,+0000,0,,,,,,,,,,,,,,,,,,,,
2025-10-11 20:29:24,2025-10-11 20:29:24,2025-10-11 20:27:03,385349,862689070136657,2275,GTERI,3.93,00008200,698407,13074,80,00,11,,,9,1,0724,0005,0607,C3B4,0.0,21,519.3,-23.050242,-50.228888,207.6,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,21,519.3,-50.228888,-23.050242,2025-10-11 20:27:03,9,207.6,,
2025-10-11 21:29:24,2025-10-11 21:29:24,2025-10-11 21:27:33,385349,862689070136657,2276,GTERI,3.89,00008200,698407,13058,80,00,11,,,10,1,0724,0005,0607,C3B4,0.0,21,519.3,-23.050242,-50.228888,207.6,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,21,519.3,-50.228888,-23.050242,2025-10-11 21:27:33,10,207.6,,
2025-10-11 21:52:02,2025-10-11 21:52:02,2025-10-11 21:27:33,385349,862689070136657,2277,GTIGN,3.89,,698407,12849,81,00,22,,8554,10,1,0724,0005,0607,C3B4,0.0,21,519.3,-23.050242,-50.228888,207.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 21:52:20,2025-10-11 21:52:20,2025-10-11 21:52:19,385349,862689070136657,2279,GTERI,3.90,00008200,698407,13935,81,00,22,,,6,1,0724,0005,0607,C3B4,2.0,73,542.1,-23.050190,-50.228578,207.6,,19,0,1,1800,,,,,,,,,,,,,,,,1,2.0,73,542.1,-50.228578,-23.050190,2025-10-11 21:52:19,6,207.7,,
2025-10-11 21:55:19,2025-10-11 21:55:19,2025-10-11 21:55:13,385349,862689070136657,2281,GTERI,4.01,00008200,698407,13951,81,00,22,,,8,1,0724,0005,0607,9CA4,23.2,49,469.0,-23.044560,-50.229867,208.5,,15,0,1,1800,,,,,,,,,,,,,,,,1,32.5,319,494.7,-50.231017,-23.047128,2025-10-11 21:54:04,7,208.2,,
2025-10-11 21:57:32,2025-10-11 21:57:32,2025-10-11 21:57:31,385349,862689070136657,2283,GTIGF,4.03,,698407,13967,80,00,12,330,,10,0,0724,0005,0607,9CA4,0.0,127,472.6,-23.044362,-50.228070,208.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 21:57:33,2025-10-11 21:57:32,2025-10-11 21:57:32,385349,862689070136657,2284,GTERI,4.03,00008200,698407,13855,80,00,12,,,10,1,0724,0005,0607,9CA4,0.0,127,472.6,-23.044362,-50.228070,208.8,,17,0,1,1800,,,,,,,,,,,,,,,,1,0.0,127,472.6,-50.228070,-23.044362,2025-10-11 21:57:32,10,208.8,,
2025-10-11 22:39:24,2025-10-11 22:39:24,2025-10-11 21:57:32,385349,862689070136657,2285,GTIGN,3.91,,698407,12881,81,00,22,,2512,10,1,0724,0005,0607,9CA4,0.0,127,472.6,-23.044362,-50.228070,208.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 22:39:37,2025-10-11 22:39:36,2025-10-11 22:39:35,385349,862689070136657,2287,GTERI,3.91,00008200,698407,13718,81,00,22,,,6,1,0724,0005,0607,9CA4,3.4,344,485.8,-23.044285,-50.228013,208.8,,18,0,1,1800,,,,,,,,,,,,,,,,1,3.4,344,485.8,-50.228013,-23.044285,2025-10-11 22:39:35,6,208.8,,
2025-10-11 22:42:34,2025-10-11 22:42:34,2025-10-11 22:42:28,385349,862689070136657,2289,GTERI,4.03,00008200,698407,13992,81,00,22,,,8,1,0724,0005,0607,9CA4,8.5,219,442.8,-23.048825,-50.231535,209.5,,22,0,1,1800,,,,,,,,,,,,,,,,1,31.7,229,475.0,-50.229438,-23.046003,2025-10-11 22:40:51,9,209.1,,
2025-10-11 22:45:34,2025-10-11 22:45:34,2025-10-11 22:45:28,385349,862689070136657,2292,GTERI,4.05,00008200,698407,13984,81,00,22,,,11,1,0724,0005,0607,C3B4,8.0,202,484.7,-23.053758,-50.226247,210.5,,21,0,1,1800,,,,,,,,,,,,,,,,1,37.2,111,454.4,-50.228928,-23.051473,2025-10-11 22:44:10,9,210.1,,
2025-10-11 22:48:34,2025-10-11 22:48:34,2025-10-11 22:48:28,385349,862689070136657,2294,GTERI,4.07,00008200,698407,13992,81,00,22,,,12,1,0724,0005,0607,C3B4,19.2,259,454.0,-23.059230,-50.230668,211.4,,22,0,1,1800,,,,,,,,,,,,,,,,1,30.7,214,484.2,-50.228212,-23.057783,2025-10-11 22:47:13,10,211.1,,
2025-10-11 22:51:34,2025-10-11 22:51:34,2025-10-11 22:51:28,385349,862689070136657,2297,GTERI,4.09,00008200,698407,13992,81,00,22,,,12,1,0724,0005,0607,EAC4,23.4,23,471.3,-23.054112,-50.233267,212.6,,19,0,1,1800,,,,,,,,,,,,,,,,1,34.0,59,458.8,-50.235197,-23.057163,2025-10-11 22:50:29,13,212.2,,
2025-10-11 22:54:34,2025-10-11 22:54:34,2025-10-11 22:54:28,385349,862689070136657,2299,GTERI,4.10,00008200,698407,14000,81,00,22,,,12,1,0724,0005,0607,9CA4,29.6,49,499.0,-23.046393,-50.230905,213.6,,23,0,1,1800,,,,,,,,,,,,,,,,1,39.2,316,500.8,-50.230957,-23.047237,2025-10-11 22:54:05,11,213.5,,
2025-10-11 22:57:02,2025-10-11 22:57:02,2025-10-11 22:57:02,385349,862689070136657,2302,GTERI,4.12,00008200,698407,13967,80,00,12,,,8,1,0724,0005,0607,9CA4,0.0,337,488.8,-23.044908,-50.227203,214.1,,20,0,1,1800,,,,,,,,,,,,,,,,1,0.0,337,488.8,-50.227203,-23.044908,2025-10-11 22:57:02,8,214.1,,
2025-10-11 22:57:02,2025-10-11 22:57:02,2025-10-11 22:57:01,385349,862689070136657,2301,GTIGF,4.12,,698407,13967,80,00,12,1058,,8,0,0724,0005,0607,9CA4,0.0,337,488.8,-23.044908,-50.227203,214.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 22:57:12,2025-10-11 22:57:12,2025-10-11 22:57:02,385349,862689070136657,2303,GTIGN,4.12,,698407,13099,81,00,22,,10,8,1,0724,0005,0607,9CA4,0.0,337,488.8,-23.044908,-50.227203,213.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 22:57:25,2025-10-11 22:57:25,2025-10-11 22:57:24,385349,862689070136657,2305,GTERI,4.12,00008200,698407,13943,81,00,22,,,7,1,0724,0005,0607,9CA4,1.5,0,488.0,-23.044890,-50.227157,214.1,,23,0,1,1800,,,,,,,,,,,,,,,,1,1.5,0,488.0,-50.227157,-23.044890,2025-10-11 22:57:24,7,214.1,,
2025-10-11 22:57:38,2025-10-11 22:57:38,2025-10-11 22:57:38,385349,862689070136657,2307,GTERI,4.12,00008200,698407,12913,80,00,12,,,5,2,0724,0005,0607,9CA4,1.2,17,487.1,-23.044840,-50.227147,214.1,,23,0,1,1800,,,,,,,,,,,,,,,,2,1.2,17,487.1,-50.227147,-23.044840,2025-10-11 22:57:38,5,214.1,,
2025-10-11 22:57:38,2025-10-11 22:57:38,2025-10-11 22:57:37,385349,862689070136657,2306,GTIGF,4.12,,698407,12938,80,00,12,26,,5,0,0724,0005,0607,9CA4,1.2,17,487.1,-23.044840,-50.227147,214.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 23:57:34,2025-10-11 23:57:34,2025-10-11 23:55:14,385349,862689070136657,2308,GTERI,3.98,00008200,698407,13082,80,00,11,,,10,2,0724,0005,0607,9CA4,0.0,17,487.1,-23.044840,-50.227147,214.1,,25,0,1,1800,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-11 23:55:14,10,214.1,,
2025-10-12 00:57:34,2025-10-12 00:57:34,2025-10-12 00:55:20,385349,862689070136657,2309,GTERI,3.95,00008200,698407,13058,80,00,11,,,9,2,0724,0005,0607,0064,0.0,17,487.1,-23.044840,-50.227147,214.1,,28,0,1,900,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 00:55:20,9,214.1,,
2025-10-12 01:57:34,2025-10-12 01:57:34,2025-10-12 01:55:13,385349,862689070136657,2310,GTERI,3.92,00008200,698407,13042,80,00,11,,,10,2,0724,0005,0607,0064,0.0,17,487.1,-23.044840,-50.227147,214.1,,28,0,1,900,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 01:55:13,10,214.1,,
2025-10-12 02:57:34,2025-10-12 02:57:34,2025-10-12 02:55:12,385349,862689070136657,2311,GTERI,3.89,00008200,698407,13034,80,00,11,,,8,2,0724,0005,0607,0064,0.0,17,487.1,-23.044840,-50.227147,214.1,,28,0,1,900,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 02:55:12,8,214.1,,
2025-10-12 03:57:34,2025-10-12 03:57:34,2025-10-12 03:55:11,385349,862689070136657,2312,GTERI,3.87,00008200,698407,13018,80,00,11,,,13,2,0724,0005,0607,0064,0.0,17,487.1,-23.044840,-50.227147,214.1,,28,0,1,900,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 03:55:11,13,214.1,,
2025-10-12 04:57:34,2025-10-12 04:57:34,2025-10-12 04:55:12,385349,862689070136657,2313,GTERI,3.86,00008200,698407,13010,80,00,11,,,8,2,0724,0005,0607,0064,0.0,17,487.1,-23.044840,-50.227147,214.1,,28,0,1,900,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 04:55:12,8,214.1,,
2025-10-12 05:57:34,2025-10-12 05:57:34,2025-10-12 05:55:13,385349,862689070136657,2314,GTERI,3.83,00008200,698407,13002,80,00,11,,,11,2,0724,0005,0607,0064,0.0,17,487.1,-23.044840,-50.227147,214.1,,28,0,1,900,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 05:55:13,11,214.1,,
2025-10-12 06:57:34,2025-10-12 06:57:34,2025-10-12 06:55:11,385349,862689070136657,2315,GTERI,3.82,00008200,698407,12994,80,00,11,,,12,2,0724,0005,0607,9CA4,0.0,17,487.1,-23.044840,-50.227147,214.1,,26,0,1,1800,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 06:55:11,12,214.1,,
2025-10-12 07:57:34,2025-10-12 07:57:34,2025-10-12 07:55:12,385349,862689070136657,2316,GTERI,3.81,00008200,698407,12986,80,00,11,,,8,2,0724,0005,0607,9CA4,0.0,17,487.1,-23.044840,-50.227147,214.1,,25,0,1,1800,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 07:55:12,8,214.1,,
2025-10-12 08:57:34,2025-10-12 08:57:34,2025-10-12 08:55:13,385349,862689070136657,2317,GTERI,3.80,00008200,698407,12986,80,00,11,,,8,2,0724,0005,0607,9CA4,0.0,17,487.1,-23.044840,-50.227147,214.1,,25,0,1,1800,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 08:55:13,8,214.1,,
2025-10-12 09:57:34,2025-10-12 09:57:34,2025-10-12 09:55:15,385349,862689070136657,2318,GTERI,3.79,00008200,698407,12938,80,00,11,,,6,2,0724,0005,0607,9CA4,0.0,17,487.1,-23.044840,-50.227147,214.1,,25,0,1,1800,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 09:55:15,6,214.1,,
2025-10-12 10:57:34,2025-10-12 10:57:34,2025-10-12 10:55:11,385349,862689070136657,2319,GTERI,3.78,00008200,698407,12930,80,00,11,,,9,2,0724,0005,0607,9CA4,0.0,17,487.1,-23.044840,-50.227147,214.1,,25,0,1,1800,,,,,,,,,,,,,,,,2,0.0,17,487.1,-50.227147,-23.044840,2025-10-12 10:55:11,9,214.1,,
2025-10-12 11:17:28,2025-10-12 11:17:28,2025-10-12 10:55:11,385349,862689070136657,2320,GTIGN,4.00,,698407,12511,81,00,22,,44390,9,1,0724,0005,0607,9CA4,0.0,17,487.1,-23.044840,-50.227147,214.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 11:18:06,2025-10-12 11:18:06,2025-10-12 11:18:05,385349,862689070136657,2322,GTERI,4.00,00008200,698407,13831,81,00,22,,,6,1,0724,0005,0607,9CA4,1.4,148,472.7,-23.044648,-50.227272,214.1,,19,0,1,1800,,,,,,,,,,,,,,,,1,1.4,148,472.7,-50.227272,-23.044648,2025-10-12 11:18:05,6,214.1,,
2025-10-12 11:21:04,2025-10-12 11:21:04,2025-10-12 11:20:58,385349,862689070136657,2324,GTERI,4.01,00008200,698407,13855,81,00,22,,,11,1,0724,0005,0607,9CA4,0.0,319,471.3,-23.044798,-50.229217,214.8,,23,0,1,1800,,,,,,,,,,,,,,,,1,44.7,44,471.9,-50.229395,-23.045753,2025-10-12 11:20:15,11,214.7,,
2025-10-12 11:21:06,2025-10-12 11:21:06,2025-10-12 11:21:05,385349,862689070136657,2326,GTERI,4.01,00008200,698407,13219,80,00,12,,,10,1,0724,0005,0607,9CA4,0.0,319,471.3,-23.044798,-50.229217,214.8,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,319,471.3,-50.229217,-23.044798,2025-10-12 11:21:05,10,214.8,,
2025-10-12 11:21:06,2025-10-12 11:21:06,2025-10-12 11:21:04,385349,862689070136657,2325,GTIGF,4.01,,698407,13807,80,00,12,218,,10,0,0724,0005,0607,9CA4,0.0,319,471.3,-23.044798,-50.229217,214.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 12:58:04,2025-10-12 12:58:04,2025-10-12 12:21:13,385349,862689070136657,2327,GTIGN,4.15,,698407,12809,81,00,22,,5804,10,1,0724,0005,0607,9CA4,0.0,0,499.5,-23.044990,-50.229193,214.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 12:58:21,2025-10-12 12:58:21,2025-10-12 12:58:20,385349,862689070136657,2329,GTERI,4.15,00008200,698407,12849,81,00,22,,,7,1,0724,0005,0607,9CA4,1.4,34,482.0,-23.044867,-50.229127,214.8,,23,0,1,1800,,,,,,,,,,,,,,,,1,1.4,34,482.0,-50.229127,-23.044867,2025-10-12 12:58:20,7,214.8,,
2025-10-12 13:00:11,2025-10-12 13:00:11,,385349,862689070136657,2331,GTCRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:13,2025-10-12 13:00:11,,385349,862689070136657,2332,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:15,2025-10-12 13:00:11,,385349,862689070136657,2333,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:18,2025-10-12 13:00:11,,385349,862689070136657,2334,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:21,2025-10-12 13:00:11,,385349,862689070136657,2335,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:23,2025-10-12 13:00:11,,385349,862689070136657,2336,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:25,2025-10-12 13:00:11,,385349,862689070136657,2337,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:27,2025-10-12 13:00:11,,385349,862689070136657,2338,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:28,2025-10-12 13:00:11,,385349,862689070136657,2339,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:30,2025-10-12 13:00:11,,385349,862689070136657,2340,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:32,2025-10-12 13:00:11,,385349,862689070136657,2341,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:34,2025-10-12 13:00:11,,385349,862689070136657,2342,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:35,2025-10-12 13:00:11,,385349,862689070136657,2343,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:37,2025-10-12 13:00:11,,385349,862689070136657,2344,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:39,2025-10-12 13:00:11,,385349,862689070136657,2345,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:40,2025-10-12 13:00:11,,385349,862689070136657,2346,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:42,2025-10-12 13:00:15,,385349,862689070136657,2347,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:44,2025-10-12 13:00:15,,385349,862689070136657,2348,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:45,2025-10-12 13:00:15,,385349,862689070136657,2349,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:48,2025-10-12 13:00:15,,385349,862689070136657,2350,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:50,2025-10-12 13:00:15,,385349,862689070136657,2351,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:52,2025-10-12 13:00:15,,385349,862689070136657,2352,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:54,2025-10-12 13:00:15,,385349,862689070136657,2353,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:57,2025-10-12 13:00:15,,385349,862689070136657,2354,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:00:59,2025-10-12 13:00:15,,385349,862689070136657,2355,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:01:01,2025-10-12 13:00:15,,385349,862689070136657,2356,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:01:02,2025-10-12 13:00:16,,385349,862689070136657,2357,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:01:03,2025-10-12 13:00:16,,385349,862689070136657,2358,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:01:05,2025-10-12 13:00:16,,385349,862689070136657,2359,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:01:06,2025-10-12 13:00:16,,385349,862689070136657,2361,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:01:06,2025-10-12 13:00:16,,385349,862689070136657,2360,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:01:16,2025-10-12 13:01:16,2025-10-12 13:01:15,385349,862689070136657,2362,GTIGF,4.19,,698407,13284,80,00,12,192,,9,0,0724,0005,0607,9CA4,0.0,311,474.1,-23.044278,-50.228005,215.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:01:17,2025-10-12 13:01:17,2025-10-12 13:01:16,385349,862689070136657,2363,GTERI,4.19,00008200,698407,13187,80,00,12,,,9,1,0724,0005,0607,9CA4,0.0,311,474.1,-23.044278,-50.228005,215.1,,12,0,1,1800,,,,,,,,,,,,,,,,1,0.0,311,474.1,-50.228005,-23.044278,2025-10-12 13:01:16,9,215.1,,
2025-10-12 13:50:52,2025-10-12 13:50:52,2025-10-12 13:01:16,385349,862689070136657,2364,GTIGN,4.13,,698407,12785,81,00,21,,2976,9,1,0724,0005,0607,9CA4,0.0,311,474.1,-23.044278,-50.228005,215.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:51:15,2025-10-12 13:51:15,2025-10-12 13:51:14,385349,862689070136657,2366,GTERI,4.14,00008200,698407,13984,81,00,22,,,10,1,0724,0005,0607,9CA4,23.1,43,503.5,-23.043835,-50.228078,215.1,,21,0,1,1800,,,,,,,,,,,,,,,,1,23.1,43,503.5,-50.228078,-23.043835,2025-10-12 13:51:14,10,215.2,,
2025-10-12 13:52:52,2025-10-12 13:52:52,2025-10-12 13:52:51,385349,862689070136657,2367,GTIGF,4.19,,698407,12994,80,00,12,120,,9,0,0724,0005,0607,9CA4,0.0,285,484.8,-23.044792,-50.227252,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 13:52:53,2025-10-12 13:52:53,2025-10-12 13:52:52,385349,862689070136657,2368,GTERI,4.19,00008200,698407,12889,80,00,12,,,8,1,0724,0005,0607,9CA4,0.0,285,484.8,-23.044792,-50.227252,215.5,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,285,484.8,-50.227252,-23.044792,2025-10-12 13:52:52,8,215.5,,
