Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status
2025-10-13 08:58:00,,,,867488068351542,13969,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 08:58:01,,,,867488068351542,13970,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 08:59:11,,,,867488068351542,13971,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:00:07,2025-10-13 09:00:07,2025-10-13 09:00:05,2025-10-13 09:00:06,867488068351542,13973,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30527,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:06:09,57:21:31,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:01:11,,,,867488068351542,13974,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:03:07,,,,867488068351542,13976,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:03:07,2025-10-13 09:03:07,2025-10-13 09:03:05,2025-10-13 09:03:06,867488068351542,13977,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,28194,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:09:10,57:24:32,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:05:12,,,,867488068351542,13979,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:06:07,2025-10-13 09:06:07,2025-10-13 09:06:05,2025-10-13 09:06:06,867488068351542,13981,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,28205,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:12:10,57:27:32,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:07:13,,,,867488068351542,13982,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:09:00,,,,867488068351542,13984,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:09:00,2025-10-13 09:09:00,2025-10-13 09:08:59,2025-10-13 09:08:59,867488068351542,13985,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,28270,0000,0000,00,00,12,12,12,902,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:15:01,57:30:23,-,-,0,-,,,,,,,,,,
2025-10-13 09:09:00,2025-10-13 09:09:00,2025-10-13 09:08:59,2025-10-13 09:08:59,867488068351542,13986,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,28270,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:15:01,57:30:23,-,-,0,-,,,,,,,,,,
2025-10-13 09:09:00,2025-10-13 09:09:00,2025-10-13 09:09:00,2025-10-13 09:09:00,867488068351542,13987,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,28270,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:15:01,57:30:23,-,-,0,-,,,,,,,,,01,
2025-10-13 09:09:01,,,,867488068351542,13988,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:09:02,,,,867488068351542,13989,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:09:07,2025-10-13 09:09:07,2025-10-13 09:09:06,2025-10-13 09:09:06,867488068351542,13990,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,27413,0000,-,00,00,12,12,12,-,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:15:01,57:30:23,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:09:23,2025-10-13 09:09:24,2025-10-13 09:09:23,2025-10-13 09:09:23,867488068351542,13991,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,27155,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:15:01,57:30:23,-,-,0,-,,,,,,,,,,
2025-10-13 09:11:14,,,,867488068351542,13993,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:12:07,2025-10-13 09:12:07,2025-10-13 09:12:05,2025-10-13 09:12:05,867488068351542,13995,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26371,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:15:01,57:30:23,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:13:15,,,,867488068351542,13996,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:14:00,2025-10-13 09:14:00,2025-10-13 09:14:00,2025-10-13 09:14:00,867488068351542,13998,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26299,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad109,0.0,441.0,441.0,0:15:01,57:30:23,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:15:15,,,,867488068351542,13999,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:17:16,,,,867488068351542,14000,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:19:16,,,,867488068351542,14001,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:21:17,,,,867488068351542,14002,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:23:17,,,,867488068351542,14003,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:25:18,,,,867488068351542,14004,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:27:19,,,,867488068351542,14005,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:29:19,,,,867488068351542,14006,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:31:20,,,,867488068351542,14007,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:33:20,,,,867488068351542,14008,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:35:21,,,,867488068351542,14009,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:37:21,,,,867488068351542,14010,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:39:22,,,,867488068351542,14011,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:41:23,,,,867488068351542,14012,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:43:23,,,,867488068351542,14013,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:45:24,,,,867488068351542,14014,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:45:26,2025-10-13 09:45:26,2025-10-13 09:14:00,2025-10-13 09:14:00,867488068351542,14016,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,100,26152,0000,0000,01,00,22,12,12,2186,00,01,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:00:00,57:30:23,-,-,0,-,,,,,,,,,,
2025-10-13 09:45:26,2025-10-13 09:45:26,2025-10-13 09:14:00,2025-10-13 09:14:00,867488068351542,14017,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,26152,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,321,321,1078,1078,-25.049285,-25.049285,-51.530548,-51.530548,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:00:00,57:30:23,-,-,0,-,,,,,,,,,,
2025-10-13 09:45:37,2025-10-13 09:45:37,2025-10-13 09:45:37,2025-10-13 09:45:37,867488068351542,14018,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,28098,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,321,321,1101,1101,-25.049276,-25.049276,-51.530559,-51.530559,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:00:09,57:30:32,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:45:37,2025-10-13 09:45:37,2025-10-13 09:45:37,2025-10-13 09:45:37,867488068351542,14019,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,28098,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,321,321,1101,1101,-25.049276,-25.049276,-51.530559,-51.530559,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:00:09,57:30:32,-,-,0,-,,,,,,,,,00,
2025-10-13 09:45:37,2025-10-13 09:45:37,2025-10-13 09:45:37,2025-10-13 09:45:37,867488068351542,14019,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,28098,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,321,321,1101,1101,-25.049276,-25.049276,-51.530559,-51.530559,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:00:09,57:30:32,-,-,0,-,,,,,,,,,00,
2025-10-13 09:47:01,,,,867488068351542,14020,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:47:01,2025-10-13 09:47:01,2025-10-13 09:47:00,2025-10-13 09:47:00,867488068351542,14021,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,28228,0000,0000,00,00,12,12,12,95,01,01,0.0,0.0,321,321,1094,1094,-25.049241,-25.049241,-51.530458,-51.530458,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:01:33,57:31:56,-,-,0,-,,,,,,,,,,
2025-10-13 09:47:02,2025-10-13 09:47:01,2025-10-13 09:47:00,2025-10-13 09:47:00,867488068351542,14022,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,28228,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,321,321,1094,1094,-25.049241,-25.049241,-51.530458,-51.530458,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:01:33,57:31:56,-,-,0,-,,,,,,,,,,
2025-10-13 09:47:02,2025-10-13 09:47:01,2025-10-13 09:47:01,2025-10-13 09:47:01,867488068351542,14023,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,28228,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,321,321,1094,1094,-25.049241,-25.049241,-51.530458,-51.530458,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:01:33,57:31:56,-,-,0,-,,,,,,,,,01,
2025-10-13 09:47:05,,,,867488068351542,14024,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:47:05,,,,867488068351542,14025,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:47:59,2025-10-13 09:47:59,2025-10-13 09:47:59,2025-10-13 09:47:59,867488068351542,14027,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,26626,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1094,1094,-25.049241,-25.049241,-51.530458,-51.530458,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:01:33,57:31:56,-,-,0,-,,,,,,,,,,
2025-10-13 09:48:31,2025-10-13 09:48:31,2025-10-13 09:48:30,2025-10-13 09:48:30,867488068351542,14028,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26523,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1094,1094,-25.049241,-25.049241,-51.530458,-51.530458,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:01:33,57:31:56,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:49:25,,,,867488068351542,14029,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:51:25,,,,867488068351542,14031,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:51:31,2025-10-13 09:51:31,2025-10-13 09:51:29,2025-10-13 09:51:29,867488068351542,14033,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26204,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1094,1094,-25.049241,-25.049241,-51.530458,-51.530458,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:01:33,57:31:56,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:52:01,2025-10-13 09:52:01,2025-10-13 09:52:01,2025-10-13 09:52:01,867488068351542,14034,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26204,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1094,1094,-25.049241,-25.049241,-51.530458,-51.530458,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:01:33,57:31:56,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 09:53:26,,,,867488068351542,14035,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:55:26,,,,867488068351542,14036,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:57:27,,,,867488068351542,14037,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 09:59:27,,,,867488068351542,14038,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:01:28,,,,867488068351542,14039,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:03:29,,,,867488068351542,14040,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:05:29,,,,867488068351542,14041,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:07:30,,,,867488068351542,14042,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:09:30,,,,867488068351542,14043,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:11:31,,,,867488068351542,14044,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:13:31,,,,867488068351542,14045,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:15:32,,,,867488068351542,14046,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:17:33,,,,867488068351542,14047,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:19:33,,,,867488068351542,14048,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:21:34,,,,867488068351542,14049,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:23:34,,,,867488068351542,14050,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:25:35,,,,867488068351542,14051,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:27:36,,,,867488068351542,14052,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:29:36,,,,867488068351542,14053,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:31:37,,,,867488068351542,14054,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:33:37,,,,867488068351542,14055,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:35:38,,,,867488068351542,14056,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:37:41,,,,867488068351542,14057,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:39:39,,,,867488068351542,14058,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:41:39,,,,867488068351542,14059,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:43:40,,,,867488068351542,14060,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:45:41,,,,867488068351542,14061,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:47:41,,,,867488068351542,14062,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:49:42,,,,867488068351542,14063,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:51:42,,,,867488068351542,14064,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:51:56,2025-10-13 10:51:56,2025-10-13 10:49:34,2025-10-13 10:49:34,867488068351542,14065,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26024,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1094,1094,-25.049241,-25.049241,-51.530458,-51.530458,0724,0004,85da,0f6ad10a,0.0,441.0,441.0,0:01:33,57:31:56,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-13 10:53:43,,,,867488068351542,14066,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:55:43,,,,867488068351542,14067,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:57:44,,,,867488068351542,14068,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 10:59:45,,,,867488068351542,14069,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:01:45,,,,867488068351542,14070,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:03:46,,,,867488068351542,14071,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:05:46,,,,867488068351542,14072,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:07:47,,,,867488068351542,14073,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:09:47,,,,867488068351542,14074,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:10:48,,,,867488068351542,14075,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:12:48,,,,867488068351542,14076,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:14:49,,,,867488068351542,14077,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:16:49,,,,867488068351542,14078,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:18:49,,,,867488068351542,14079,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:18:49,2025-10-13 11:18:49,2025-10-13 10:49:34,2025-10-13 09:46:37,867488068351542,14081,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,100,25921,0000,0000,01,00,22,12,12,5508,00,01,0.0,6.5,321,54,1094,1098,-25.049241,-25.049264,-51.530458,-51.53055,0724,0004,85da,0f6ad116,0.0,441.0,441.0,0:00:00,57:31:56,-,-,0,-,,,,,,,,,,
2025-10-13 11:18:50,2025-10-13 11:18:49,2025-10-13 10:49:34,2025-10-13 10:49:34,867488068351542,14082,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,25921,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,321,321,1094,1094,-25.049241,-25.049241,-51.530458,-51.530458,0724,0004,85da,0f6ad116,0.0,441.0,441.0,0:00:00,57:31:56,-,-,0,-,,,,,,,,,,
2025-10-13 11:18:59,2025-10-13 11:18:59,2025-10-13 11:18:59,2025-10-13 11:18:59,867488068351542,14083,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,28163,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,321,321,1077,1077,-25.049208,-25.049208,-51.53044,-51.53044,0724,0004,85da,0f6ad116,0.0,441.0,441.0,0:00:09,57:32:05,-,-,0,-,,,,,04,1,00000000,00,10,
2025-10-13 11:18:59,2025-10-13 11:18:59,2025-10-13 11:18:59,2025-10-13 11:18:59,867488068351542,14084,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,28163,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,321,321,1077,1077,-25.049208,-25.049208,-51.53044,-51.53044,0724,0004,85da,0f6ad116,0.0,441.0,441.0,0:00:09,57:32:05,-,-,0,-,,,,,,,,,00,
2025-10-13 11:20:50,,,,867488068351542,14085,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:21:03,2025-10-13 11:21:03,2025-10-13 11:21:02,2025-10-13 11:21:02,867488068351542,14087,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,30500,0000,0000,00,00,12,12,12,134,01,01,0.0,0.0,321,321,1080,1080,-25.049196,-25.049196,-51.530496,-51.530496,0724,0004,85da,0f6ad116,0.0,441.0,441.0,0:02:12,57:34:08,-,-,0,-,,,,,,,,,,
2025-10-13 11:21:04,2025-10-13 11:21:03,2025-10-13 11:21:02,2025-10-13 11:21:02,867488068351542,14088,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,30500,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,321,321,1080,1080,-25.049196,-25.049196,-51.530496,-51.530496,0724,0004,85da,0f6ad116,0.0,441.0,441.0,0:02:12,57:34:08,-,-,0,-,,,,,,,,,,
2025-10-13 11:21:04,,,,867488068351542,14089,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:21:05,,,,867488068351542,14090,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 11:21:05,2025-10-13 11:21:04,2025-10-13 11:21:04,2025-10-13 11:21:04,867488068351542,14091,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30500,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,321,321,1080,1080,-25.049196,-25.049196,-51.530496,-51.530496,0724,0004,85da,0f6ad116,0.0,441.0,441.0,0:02:12,57:34:08,-,-,0,-,,,,,,,,,01,
2025-10-13 11:21:23,2025-10-13 11:21:23,2025-10-13 11:21:22,2025-10-13 11:21:22,867488068351542,14092,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,27026,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1080,1080,-25.049196,-25.049196,-51.530496,-51.530496,0724,0004,85da,0f6ad116,0.0,441.0,441.0,0:02:12,57:34:08,-,-,0,-,,,,,,,,,,
2025-10-13 11:21:57,2025-10-13 11:21:57,2025-10-13 11:21:55,2025-10-13 11:21:55,867488068351542,14093,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26714,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,321,321,1080,1080,-25.049196,-25.049196,-51.530496,-51.530496,0724,0004,85da,0f6ad116,0.0,441.0,441.0,0:02:12,57:34:08,-,-,0,-,,,,,04,1,00000000,00,10,
2025-10-13 11:22:51,,,,867488068351542,14094,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
