Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type
2025-05-05 07:11:12,2025-05-05 07:11:12,2025-05-05 07:11:11,86748861317839,23699,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14262,0,-,1,1,22,12,-,1,34.1,89,530,-23.268.733,-51.142.728,724,6,c3df,07a7390b,4.0,874.0,,00:07:15,52:25:39,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:11:17,,,,23700,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 07:11:22,2025-05-05 07:11:22,2025-05-05 07:11:21,86748861317839,23701,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14262,0,-,1,1,22,12,-,1,19.3,90,525,-23.268.741,-51.141.854,724,6,c3df,07a7390b,4.1,874.1,,00:07:27,52:25:51,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:11:32,2025-05-05 07:11:32,2025-05-05 07:11:31,86748861317839,23702,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14290,0,-,1,1,22,12,-,1,22.0,90,520,-2.326.874,-51.141.195,724,6,c3df,07a7390b,4.2,874.1,,00:07:36,52:26:00,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:11:32,2025-05-05 07:11:32,2025-05-05 07:11:32,86748861317839,23703,GTHBM,0x09fe7fbf,,802003,0x0902,0x0915,100,14290,0,0,1,1,22,12,-,1,16.8,88,519,-23.268.739,-51.141.147,724,6,c3df,07a7390b,4.2,874.1,,00:07:36,52:26:00,-,-,0,-,,,,,,,,,
2025-05-05 07:11:42,2025-05-05 07:11:42,2025-05-05 07:11:41,86748861317839,23704,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14262,0,-,1,0,22,12,-,1,23.2,340,518,-23.268.504,-51.141.095,724,6,c3df,07a7390b,4.2,874.1,,00:07:45,52:26:09,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:11:52,2025-05-05 07:11:52,2025-05-05 07:11:51,86748861317839,23705,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14322,0,-,1,0,22,12,-,1,42.0,1,517,-23.267.636,-51.141.145,724,6,c3df,07a7390b,4.3,874.3,,00:07:57,52:26:21,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:12:02,2025-05-05 07:12:02,2025-05-05 07:12:01,86748861317839,23707,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14274,0,-,1,0,22,12,-,1,18.8,0,519,-23.266.985,-51.141.139,724,6,c3df,07a7390b,4.3,874.3,,00:08:06,52:26:30,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:12:12,2025-05-05 07:12:12,2025-05-05 07:12:10,86748861317839,23708,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14275,0,-,1,0,22,12,-,1,35.6,2,521,-23.266.317,-51.141.129,724,6,c3df,07a7390b,4.4,874.4,,00:08:15,52:26:39,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:12:22,2025-05-05 07:12:22,2025-05-05 07:12:20,86748861317839,23709,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14193,0,-,1,0,22,12,-,1,26.4,4,525,-232.654,-51.141.114,724,6,c3df,07a7390b,4.5,874.5,,00:08:27,52:26:51,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:12:32,2025-05-05 07:12:32,2025-05-05 07:12:30,86748861317839,23710,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14323,0,-,1,0,22,12,-,1,31.7,89,528,-2.326.531,-51.140.545,724,6,c3df,07a7390b,4.6,874.6,,00:08:36,52:27:00,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:12:42,2025-05-05 07:12:42,2025-05-05 07:12:40,86748861317839,23711,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14256,0,-,1,0,22,12,-,1,36.9,90,534,-23.265.325,-51.139.577,724,6,c3df,07a7390b,4.7,874.7,,00:08:45,52:27:09,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:12:52,2025-05-05 07:12:52,2025-05-05 07:12:50,86748861317839,23712,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14267,0,-,1,0,22,12,-,1,33.9,90,541,-23.265.334,-51.138.595,724,6,c4a7,07a57d0c,4.8,874.8,,00:08:57,52:27:21,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:13:02,2025-05-05 07:13:02,2025-05-05 07:13:00,86748861317839,23713,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14193,0,-,1,0,22,12,-,1,13.2,110,544,-23.265.389,-51.138.091,724,6,c3df,07a7390b,4.8,874.8,,00:09:06,52:27:30,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:13:12,2025-05-05 07:13:12,2025-05-05 07:13:10,86748861317839,23714,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14141,0,-,1,0,22,12,-,1,5.7,135,545,-23.265.337,-51.137.998,724,6,c3df,07a7390b,4.8,874.8,,00:09:15,52:27:39,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:13:17,,,,23715,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 07:13:22,2025-05-05 07:13:22,2025-05-05 07:13:20,86748861317839,23716,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14123,0,-,1,0,22,12,-,1,0.0,135,545,-23.265.364,-51.137.981,724,6,c3df,07a7390b,4.8,874.8,,00:09:27,52:27:51,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:13:32,2025-05-05 07:13:32,2025-05-05 07:13:30,86748861317839,23717,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14054,0,-,1,0,22,12,-,1,0.0,135,545,-23.265.364,-51.137.981,724,6,c4a7,07a7290c,4.8,874.8,,00:09:36,52:28:00,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:13:42,2025-05-05 07:13:42,2025-05-05 07:13:40,86748861317839,23718,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14057,0,-,1,0,22,12,-,1,0.0,135,545,-23.265.364,-51.137.981,724,6,c3df,07a7390b,4.8,874.8,,00:09:45,52:28:09,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:13:52,2025-05-05 07:13:52,2025-05-05 07:13:50,86748861317839,23719,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14057,0,-,1,0,22,12,-,1,0.0,135,545,-23.265.364,-51.137.981,724,6,c3df,07a7390b,4.8,874.8,,00:09:57,52:28:21,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:14:02,2025-05-05 07:14:02,2025-05-05 07:14:00,86748861317839,23721,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14154,0,-,1,0,22,12,-,1,0.0,149,545,-23.265.364,-51.137.981,724,6,c3df,07a7390b,4.8,874.8,,00:10:06,52:28:30,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:14:12,2025-05-05 07:14:12,2025-05-05 07:14:11,86748861317839,23722,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14195,0,-,1,0,22,12,-,1,22.4,186,545,-23.265.478,-51.138.116,724,6,c4a7,07a54f0b,4.9,874.8,,00:10:15,52:28:39,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:14:21,2025-05-05 07:14:21,2025-05-05 07:14:21,86748861317839,23723,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14195,0,0,1,0,22,12,-,1,55.7,181,538,-23.266.565,-51.138.165,724,6,c4a7,07a57d02,5.0,874.9,,00:10:24,52:28:48,-,-,0,-,,,,,,,,,
2025-05-05 07:14:21,2025-05-05 07:14:21,2025-05-05 07:14:21,86748861317839,23724,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,14195,0,0,1,1,22,12,-,0,55.7,181,538,-23.266.565,-51.138.165,724,6,c4a7,07a57d02,5.0,874.9,,00:10:24,52:28:48,-,-,0,-,,,,,,,,,
2025-05-05 07:14:22,2025-05-05 07:14:22,2025-05-05 07:14:21,86748861317839,23725,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14195,0,-,1,1,22,12,-,1,55.7,181,538,-23.266.565,-51.138.165,724,6,c4a7,07a57d02,5.0,874.9,,00:10:27,52:28:51,-,-,0,-,,,,,4,7,0,0,10
2025-05-05 07:14:32,2025-05-05 07:14:32,2025-05-05 07:14:31,86748861317839,23726,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14136,0,-,1,1,22,12,-,1,63.0,182,527,-2.326.807,-51.138.241,724,6,c4a7,07a72902,5.1,875.1,,00:10:36,52:29:00,-,-,0,-,,,,,4,7,0,0,10
2025-05-05 07:14:42,2025-05-05 07:14:42,2025-05-05 07:14:41,86748861317839,23727,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14136,0,-,1,1,22,12,-,1,60.7,181,515,-23.269.658,-51.138.305,724,6,c3df,07a7390b,5.3,875.3,,00:10:45,52:29:09,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:14:52,2025-05-05 07:14:52,2025-05-05 07:14:51,86748861317839,23728,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14136,0,-,1,1,22,12,-,1,43.4,181,501,-23.270.978,-51.138.347,724,6,c3df,07a7390b,5.5,875.4,,00:10:57,52:29:21,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:15:02,2025-05-05 07:15:02,2025-05-05 07:15:01,86748861317839,23729,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14120,0,-,1,1,22,12,-,1,46.5,183,493,-23.272.088,-51.138.397,724,6,c3df,07a7390b,5.6,875.6,,00:11:06,52:29:30,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:15:12,2025-05-05 07:15:12,2025-05-05 07:15:11,86748861317839,23730,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14122,0,-,1,1,22,12,-,1,51.3,183,496,-23.273.413,-51.138.483,724,6,c4a7,07a57d0c,5.7,875.7,,00:11:15,52:29:39,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:15:17,,,,23731,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 07:15:22,2025-05-05 07:15:22,2025-05-05 07:15:21,86748861317839,23732,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14214,0,-,1,1,22,12,-,1,52.8,181,504,-232.747,-51.138.524,724,6,c4a7,07a57d0c,5.9,875.9,,00:11:27,52:29:51,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:15:32,2025-05-05 07:15:32,2025-05-05 07:15:31,86748861317839,23733,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14214,0,-,1,1,22,12,-,1,53.6,181,514,-23.276.031,-51.138.556,724,6,c3df,07a7390b,6.0,876.0,,00:11:36,52:30:00,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:15:42,2025-05-05 07:15:42,2025-05-05 07:15:41,86748861317839,23734,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14160,0,-,1,1,22,12,-,1,43.1,181,525,-23.277.288,-51.138.587,724,6,c4a7,07a54f0b,6.2,876.1,,00:11:45,52:30:09,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:15:48,2025-05-05 07:15:48,2025-05-05 07:15:48,86748861317839,23735,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14160,0,0,1,1,22,12,-,1,36.5,231,530,-23.277.804,-51.138.887,724,6,c4a7,07a54f0b,6.2,876.2,,00:11:51,52:30:15,-,-,0,-,,,,,,,,,
2025-05-05 07:15:52,2025-05-05 07:15:52,2025-05-05 07:15:51,86748861317839,23736,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14160,0,-,1,1,22,12,-,1,36.8,203,533,-23.278.029,-51.139.058,724,6,c4a7,07a54f0b,6.3,876.2,,00:11:57,52:30:21,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:16:01,2025-05-05 07:16:02,2025-05-05 07:16:01,86748861317839,23738,GTHBM,0x09fe7fbf,,802003,0x0902,0x0915,100,14164,0,0,1,1,22,12,-,0,37.0,140,533,-2.327.876,-51.138.668,724,6,c4a7,07a54f0b,6.4,876.3,,00:12:06,52:30:30,-,-,0,-,,,,,,,,,
2025-05-05 07:16:02,2025-05-05 07:16:02,2025-05-05 07:16:01,86748861317839,23739,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14164,0,-,1,1,22,12,-,1,37.0,140,533,-2.327.876,-51.138.668,724,6,c4a7,07a54f0b,6.4,876.3,,00:12:06,52:30:30,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:16:09,2025-05-05 07:16:09,2025-05-05 07:16:09,86748861317839,23740,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14164,0,0,1,0,22,12,-,1,53.1,181,530,-23.279.663,-51.138.619,724,6,c4a7,07a54f0b,6.5,876.4,,00:12:15,52:30:39,-,-,0,-,,,,,,,,,
2025-05-05 07:16:09,2025-05-05 07:16:09,2025-05-05 07:16:09,86748861317839,23741,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,14164,0,0,1,1,22,12,-,1,53.1,181,530,-23.279.663,-51.138.619,724,6,c4a7,07a54f0b,6.5,876.4,,00:12:15,52:30:39,-,-,0,-,,,,,,,,,
2025-05-05 07:16:12,2025-05-05 07:16:12,2025-05-05 07:16:10,86748861317839,23742,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14164,0,-,1,1,22,12,-,1,52.3,181,530,-23.279.794,-51.138.623,724,6,c4a7,07a54f0b,6.5,876.5,,00:12:15,52:30:39,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:16:22,2025-05-05 07:16:22,2025-05-05 07:16:20,86748861317839,23743,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14113,0,-,1,1,22,12,-,1,53.5,181,524,-2.328.113,-51.138.664,724,6,c4a7,07a54f0b,6.6,876.6,,00:12:27,52:30:51,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:16:32,2025-05-05 07:16:32,2025-05-05 07:16:30,86748861317839,23744,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14172,0,-,1,1,22,12,-,1,50.4,183,517,-23.282.339,-51.138.741,724,6,c4a7,07a54f0b,6.8,876.7,,00:12:36,52:31:00,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:16:42,2025-05-05 07:16:42,2025-05-05 07:16:40,86748861317839,23745,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14172,0,-,1,1,22,12,-,1,81.9,181,505,-23.284.066,-51.138.786,724,6,c4a7,07a54f0b,7.0,877.0,,00:12:45,52:31:09,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:16:52,2025-05-05 07:16:52,2025-05-05 07:16:50,86748861317839,23746,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14213,0,-,1,1,22,12,-,1,86.5,179,503,-23.286.245,-51.138.787,724,6,c3df,07a73916,7.2,877.2,,00:12:57,52:31:21,-,-,0,-,,,,,4,3,0,0,10
2025-05-05 07:17:02,2025-05-05 07:17:02,2025-05-05 07:17:00,86748861317839,23747,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14213,0,-,1,1,22,12,-,1,81.1,180,506,-23.288.278,-51.138.822,724,6,c4a7,07a54f17,7.5,877.4,,00:13:06,52:31:30,-,-,0,-,,,,,4,3,0,0,10
2025-05-05 07:17:12,2025-05-05 07:17:12,2025-05-05 07:17:10,86748861317839,23748,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14213,0,-,1,1,22,12,-,1,68.3,182,515,-23.290.194,-51.138.877,724,6,c4a7,07a54f17,7.6,877.6,,00:13:15,52:31:39,-,-,0,-,,,,,4,3,0,0,10
2025-05-05 07:17:17,,,,23749,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 07:17:22,2025-05-05 07:17:22,2025-05-05 07:17:20,86748861317839,23750,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14126,0,-,1,1,22,12,-,1,43.3,180,518,-23.291.572,-51.138.916,724,6,c4a7,07a54f17,7.8,877.8,,00:13:27,52:31:51,-,-,0,-,,,,,4,3,0,0,10
2025-05-05 07:17:26,2025-05-05 07:17:26,2025-05-05 07:17:26,86748861317839,23751,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14060,0,0,1,1,22,12,-,1,8.8,180,522,-23.291.899,-51.138.925,724,6,c4a7,07a54f17,7.8,877.8,,00:13:30,52:31:54,-,-,0,-,,,,,,,,,
2025-05-05 07:17:32,2025-05-05 07:17:32,2025-05-05 07:17:30,86748861317839,23752,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14166,0,-,1,1,22,12,-,1,19.6,182,522,-23.292.041,-5.113.893,724,6,c4a7,07a7070b,7.8,877.8,,00:13:36,52:32:00,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:17:42,2025-05-05 07:17:42,2025-05-05 07:17:40,86748861317839,23753,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14018,0,-,1,1,22,12,-,1,26.0,187,523,-23.292.811,-51.138.964,724,6,c4a7,07a54f0d,7.9,877.9,,00:13:45,52:32:09,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:17:52,2025-05-05 07:17:52,2025-05-05 07:17:50,86748861317839,23754,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13992,0,-,1,1,22,12,-,1,11.5,270,526,-23.292.952,-51.139.389,724,6,c4a7,07a54f0d,8.0,878.0,,00:13:57,52:32:21,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:18:02,2025-05-05 07:18:02,2025-05-05 07:18:01,86748861317839,23756,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14073,0,-,1,1,22,12,-,1,4.7,270,526,-23.292.936,-51.139.536,724,6,c4a7,07a54f0d,8.0,878.0,,00:14:06,52:32:30,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:18:12,2025-05-05 07:18:12,2025-05-05 07:18:11,86748861317839,23757,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14104,0,-,1,1,22,12,-,1,12.8,267,528,-23.292.949,-51.139.792,724,6,c4a7,07a54f0d,8.0,878.0,,00:14:15,52:32:39,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:18:22,2025-05-05 07:18:22,2025-05-05 07:18:21,86748861317839,23758,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14098,0,-,1,1,22,12,-,1,27.5,271,530,-23.292.939,-51.140.311,724,6,c4a7,07a54f0d,8.1,878.0,,00:14:27,52:32:51,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:18:32,2025-05-05 07:18:32,2025-05-05 07:18:31,86748861317839,23759,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14098,0,-,1,1,22,12,-,1,33.5,270,531,-23.292.928,-51.141.232,724,6,c4a7,07a54f0d,8.2,878.2,,00:14:36,52:33:00,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:18:42,2025-05-05 07:18:42,2025-05-05 07:18:41,86748861317839,23760,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13983,0,-,1,1,22,12,-,1,16.2,269,531,-23.292.915,-51.141.961,724,6,c4a7,07a54f0d,8.3,878.2,,00:14:45,52:33:09,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:18:52,2025-05-05 07:18:52,2025-05-05 07:18:51,86748861317839,23761,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13926,0,-,1,1,22,12,-,1,0.0,269,531,-23.292.913,-51.142.038,724,6,c4a7,07a54f0d,8.3,878.2,,00:14:57,52:33:21,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:19:02,2025-05-05 07:19:02,2025-05-05 07:19:01,86748861317839,23762,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13926,0,-,1,1,22,12,-,1,0.0,269,531,-23.292.913,-51.142.038,724,6,c4a7,07a54f0d,8.3,878.2,,00:15:06,52:33:30,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:19:12,2025-05-05 07:19:12,2025-05-05 07:19:11,86748861317839,23763,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13926,0,-,1,1,22,12,-,1,0.0,269,531,-23.292.913,-51.142.038,724,6,c4a7,07a54f0d,8.3,878.2,,00:15:15,52:33:39,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:19:17,,,,23764,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 07:19:22,2025-05-05 07:19:22,2025-05-05 07:19:21,86748861317839,23765,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13895,0,-,1,1,22,12,-,1,0.0,269,531,-23.292.913,-51.142.038,724,6,c4a7,07a54f0d,8.3,878.2,,00:15:27,52:33:51,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:19:32,2025-05-05 07:19:32,2025-05-05 07:19:31,86748861317839,23766,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14027,0,-,1,1,22,12,-,1,24.2,271,531,-23.292.911,-51.142.302,724,6,c4a7,07a7070b,8.3,878.2,,00:15:36,52:34:00,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:19:42,2025-05-05 07:19:42,2025-05-05 07:19:41,86748861317839,23767,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14027,0,-,1,1,22,12,-,1,37.8,270,530,-23.292.902,-51.143.179,724,6,c4a7,07a7070b,8.4,878.3,,00:15:45,52:34:09,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:19:48,2025-05-05 07:19:48,2025-05-05 07:19:48,86748861317839,23768,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14027,0,0,1,1,22,12,-,1,41.6,271,529,-23.292.894,-51.143.975,724,6,c4a7,07a7070b,8.4,878.4,,00:15:51,52:34:15,-,-,0,-,,,,,,,,,
2025-05-05 07:19:52,2025-05-05 07:19:52,2025-05-05 07:19:51,86748861317839,23769,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14027,0,-,1,1,22,12,-,1,39.8,270,529,-2.329.289,-51.144.306,724,6,c4a7,07a7070b,8.5,878.5,,00:15:57,52:34:21,-,-,0,-,,,,,4,1,0,0,10
2025-05-05 07:19:56,2025-05-05 07:19:56,2025-05-05 07:19:56,86748861317839,23770,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14027,0,0,1,1,22,12,-,1,39.7,270,527,-23.292.888,-51.144.841,724,6,c4a7,07a5cc16,8.5,878.5,,00:16:00,52:34:24,-,-,0,-,,,,,,,,,
2025-05-05 07:20:02,2025-05-05 07:20:02,2025-05-05 07:20:01,86748861317839,23772,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13971,0,-,1,1,22,12,-,1,31.1,270,526,-23.292.885,-51.145.329,724,6,c4a7,07a5cc16,8.6,878.5,,00:16:06,52:34:30,-,-,0,-,,,,,4,3,0,0,10
2025-05-05 07:20:12,2025-05-05 07:20:12,2025-05-05 07:20:10,86748861317839,23773,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13990,0,-,1,1,22,12,-,1,38.3,275,523,-23.292.817,-51.146.107,724,6,c4a7,07a70703,8.7,878.6,,00:16:15,52:34:39,-,-,0,-,,,,,4,7,0,0,10
2025-05-05 07:20:17,2025-05-05 07:20:17,2025-05-05 07:20:17,86748861317839,23774,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13937,0,0,1,1,22,12,-,1,43.9,269,520,-232.928,-51.146.899,724,6,c4a7,07a70703,8.7,878.7,,00:16:21,52:34:45,-,-,0,-,,,,,,,,,
2025-05-05 07:20:22,2025-05-05 07:20:22,2025-05-05 07:20:20,86748861317839,23775,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13937,0,-,1,1,22,12,-,1,45.4,265,518,-2.329.282,-51.147.266,724,6,c4a7,07a70703,8.8,878.8,,00:16:27,52:34:51,-,-,0,-,,,,,4,7,0,0,10
2025-05-05 07:20:32,2025-05-05 07:20:32,2025-05-05 07:20:30,86748861317839,23776,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13937,0,-,1,1,22,12,-,1,48.8,270,513,-23.292.862,-51.148.546,724,6,c4a7,07a70703,8.9,878.9,,00:16:36,52:35:00,-,-,0,-,,,,,4,7,0,0,10
2025-05-05 07:20:42,2025-05-05 07:20:42,2025-05-05 07:20:40,86748861317839,23777,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13937,0,-,1,1,22,12,-,1,46.6,270,509,-23.292.845,-51.149.851,724,6,c4a7,07a5ccde,9.1,879.0,,00:16:45,52:35:09,-,-,0,-,,,,,4,7,0,0,10
2025-05-05 07:20:52,2025-05-05 07:20:52,2025-05-05 07:20:50,86748861317839,23778,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13862,0,-,1,1,22,12,-,1,38.9,269,512,-23.292.841,-5.115.106,724,6,c4a7,07a70703,9.2,879.1,,00:16:57,52:35:21,-,-,0,-,,,,,4,7,0,0,10
2025-05-05 07:20:55,2025-05-05 07:20:55,2025-05-05 07:20:55,86748861317839,23779,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13862,0,0,1,1,22,12,-,1,19.5,270,513,-2.329.284,-51.151.418,724,6,c4a7,07a70703,9.2,879.2,,00:17:00,52:35:24,-,-,0,-,,,,,,,,,
2025-05-05 07:21:02,2025-05-05 07:21:02,2025-05-05 07:21:00,86748861317839,23780,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13881,0,-,1,1,22,12,-,1,24.1,270,515,-23.292.835,-51.151.715,724,6,c4a7,07a70703,9.2,879.2,,00:17:06,52:35:30,-,-,0,-,,,,,4,7,0,0,10
2025-05-05 07:21:12,2025-05-05 07:21:12,2025-05-05 07:21:10,86748861317839,23781,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13883,0,-,1,1,22,12,-,1,28.1,269,518,-23.292.829,-51.152.442,724,6,c4a7,07a70703,9.3,879.3,,00:17:15,52:35:39,-,-,0,-,,,,,4,7,0,0,10
2025-05-05 07:21:17,,,,23782,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
