Sequência,veiPlaca,veiid,GNSS UTC Time,mrvDataHoraInc,Data/Hora Evento,Azimuth,Latitude,Longitude,Velocidade,Bateria (V),Tipo Mensagem,Message_Category,Match_Type,Match_ID,Tempo de fix,Match_Complete
4152,TDD0A35,212794,2025-05-24 13:58:43,2025-05-24 14:01:08.177,2025-05-24 14:01:05,165.00000,-12.09745,-45.77184,0,12547,GTERI,T,NA,0,142.0,NA_0
4153,TDD0A35,212794,2025-05-24 14:58:43,2025-05-24 15:01:09.110,2025-05-24 15:01:05,165.00000,-12.09745,-45.77184,0,12555,GTERI,T,NA,0,142.0,NA_0
4154,TDD0A35,212794,2025-05-24 15:58:44,2025-05-24 16:01:08.200,2025-05-24 16:01:05,165.00000,-12.09745,-45.77184,0,12571,GTERI,T,NA,0,141.0,NA_0
4155,TDD0A35,212794,2025-05-24 16:58:43,2025-05-24 17:01:09.493,2025-05-24 17:01:05,165.00000,-12.09745,-45.77184,0,12571,GTERI,T,NA,0,142.0,NA_0
4156,TDD0A35,212794,2025-05-24 17:58:43,2025-05-24 18:01:09.100,2025-05-24 18:01:05,165.00000,-12.09745,-45.77184,0,12563,GTERI,T,NA,0,142.0,NA_0
4157,TDD0A35,212794,2025-05-24 18:58:43,2025-05-24 19:01:08.110,2025-05-24 19:01:05,165.00000,-12.09745,-45.77184,0,12563,GTERI,T,NA,0,142.0,NA_0
4158,TDD0A35,212794,2025-05-24 19:59:02,2025-05-24 20:01:09.220,2025-05-24 20:01:05,165.00000,-12.09745,-45.77184,0,12547,GTERI,T,NA,0,123.0,NA_0
4159,TDD0A35,212794,2025-05-24 20:58:44,2025-05-24 21:01:08.117,2025-05-24 21:01:05,165.00000,-12.09745,-45.77184,0,12555,GTERI,T,NA,0,141.0,NA_0
4160,TDD0A35,212794,2025-05-24 21:58:43,2025-05-24 22:01:09.100,2025-05-24 22:01:05,165.00000,-12.09745,-45.77184,0,12555,GTERI,T,NA,0,142.0,NA_0
4161,TDD0A35,212794,2025-05-24 22:58:43,2025-05-24 23:01:08.283,2025-05-24 23:01:05,165.00000,-12.09745,-45.77184,0,12539,GTERI,T,NA,0,142.0,NA_0
4164,TDD0A35,212794,2025-05-25 00:00:59,2025-05-25 00:01:02.217,2025-05-25 00:00:59,64.00000,-12.09746,-45.77192,0,12420,GTERI,T,NA,0,0.0,NA_0
4165,TDD0A35,212794,2025-05-25 00:58:37,2025-05-25 01:01:03.030,2025-05-25 01:00:58,64.00000,-12.09746,-45.77192,0,12539,GTERI,T,NA,0,141.0,NA_0
4166,TDD0A35,212794,2025-05-25 01:58:37,2025-05-25 02:01:46.597,2025-05-25 02:00:58,64.00000,-12.09746,-45.77192,0,12531,GTERI,T,NA,0,141.0,NA_0
4167,TDD0A35,212794,2025-05-25 02:58:37,2025-05-25 03:01:03.710,2025-05-25 03:00:58,64.00000,-12.09746,-45.77192,0,12507,GTERI,T,NA,0,141.0,NA_0
4168,TDD0A35,212794,2025-05-25 03:58:37,2025-05-25 04:01:03.563,2025-05-25 04:00:58,64.00000,-12.09746,-45.77192,0,12515,GTERI,T,NA,0,141.0,NA_0
4169,TDD0A35,212794,2025-05-25 04:58:36,2025-05-25 05:01:09.360,2025-05-25 05:00:58,64.00000,-12.09746,-45.77192,0,12507,GTERI,T,NA,0,142.0,NA_0
4171,TDD0A35,212794,2025-05-25 05:58:36,2025-05-25 06:00:59.490,2025-05-25 06:00:58,64.00000,-12.09746,-45.77192,0,12523,GTERI,T,NA,0,142.0,NA_0
4172,TDD0A35,212794,2025-05-25 06:58:38,2025-05-25 07:01:09.393,2025-05-25 07:00:58,64.00000,-12.09746,-45.77192,0,12515,GTERI,T,NA,0,140.0,NA_0
4173,TDD0A35,212794,2025-05-25 07:58:37,2025-05-25 08:01:01.187,2025-05-25 08:00:58,64.00000,-12.09746,-45.77192,0,12523,GTERI,T,NA,0,141.0,NA_0
4174,TDD0A35,212794,2025-05-25 08:58:37,2025-05-25 09:01:01.893,2025-05-25 09:00:58,64.00000,-12.09746,-45.77192,0,12523,GTERI,T,NA,0,141.0,NA_0
4175,TDD0A35,212794,2025-05-25 09:58:38,2025-05-25 10:01:03.120,2025-05-25 10:00:58,64.00000,-12.09746,-45.77192,0,12515,GTERI,T,NA,0,140.0,NA_0
4176,TDD0A35,212794,2025-05-25 10:58:37,2025-05-25 11:01:02.840,2025-05-25 11:00:58,64.00000,-12.09746,-45.77192,0,12523,GTERI,T,NA,0,141.0,NA_0
4177,TDD0A35,212794,2025-05-25 11:58:37,2025-05-25 12:01:00.017,2025-05-25 12:00:58,64.00000,-12.09746,-45.77192,0,12523,GTERI,T,NA,0,141.0,NA_0
4178,TDD0A35,212794,2025-05-25 12:58:38,2025-05-25 13:01:09.590,2025-05-25 13:00:58,64.00000,-12.09746,-45.77192,0,12515,GTERI,T,NA,0,140.0,NA_0
4179,TDD0A35,212794,2025-05-25 13:58:38,2025-05-25 14:01:03.217,2025-05-25 14:00:58,64.00000,-12.09746,-45.77192,0,12523,GTERI,T,NA,0,140.0,NA_0
4180,TDD0A35,212794,2025-05-25 14:58:38,2025-05-25 15:01:01.877,2025-05-25 15:00:58,64.00000,-12.09746,-45.77192,0,12531,GTERI,T,NA,0,140.0,NA_0
4181,TDD0A35,212794,2025-05-25 15:58:37,2025-05-25 16:01:01.937,2025-05-25 16:00:58,64.00000,-12.09746,-45.77192,0,12555,GTERI,T,NA,0,141.0,NA_0
4182,TDD0A35,212794,2025-05-25 16:58:40,2025-05-25 17:01:02.513,2025-05-25 17:00:58,64.00000,-12.09746,-45.77192,0,12539,GTERI,T,NA,0,138.0,NA_0
4183,TDD0A35,212794,2025-05-25 17:58:39,2025-05-25 18:01:44.837,2025-05-25 18:00:58,64.00000,-12.09746,-45.77192,0,12539,GTERI,T,NA,0,139.0,NA_0
4184,TDD0A35,212794,2025-05-25 18:58:41,2025-05-25 19:01:01.737,2025-05-25 19:00:58,64.00000,-12.09746,-45.77192,0,12547,GTERI,T,NA,0,137.0,NA_0
4185,TDD0A35,212794,2025-05-25 19:59:08,2025-05-25 20:01:51.817,2025-05-25 20:00:58,64.00000,-12.09746,-45.77192,0,12539,GTERI,T,NA,0,110.0,NA_0
4186,TDD0A35,212794,2025-05-25 20:58:37,2025-05-25 21:01:02.003,2025-05-25 21:00:58,64.00000,-12.09746,-45.77192,0,12523,GTERI,T,NA,0,141.0,NA_0
4187,TDD0A35,212794,2025-05-25 21:59:06,2025-05-25 22:01:03.380,2025-05-25 22:00:58,64.00000,-12.09746,-45.77192,0,12507,GTERI,T,NA,0,112.0,NA_0
4188,TDD0A35,212794,2025-05-25 22:58:57,2025-05-25 23:01:03.480,2025-05-25 23:00:58,64.00000,-12.09746,-45.77192,0,12507,GTERI,T,NA,0,121.0,NA_0
4189,TDD0A35,212794,2025-05-26 00:58:32,2025-05-26 01:00:57.930,2025-05-26 01:00:54,295.00000,-12.09739,-45.77181,0,12507,GTERI,T,NA,0,142.0,NA_0
4190,TDD0A35,212794,2025-05-26 01:58:31,2025-05-26 02:00:56.467,2025-05-26 02:00:54,295.00000,-12.09739,-45.77181,0,12515,GTERI,T,NA,0,143.0,NA_0
4191,TDD0A35,212794,2025-05-26 02:58:33,2025-05-26 03:00:57.170,2025-05-26 03:00:54,295.00000,-12.09739,-45.77181,0,12499,GTERI,T,NA,0,141.0,NA_0
4192,TDD0A35,212794,2025-05-26 03:58:31,2025-05-26 04:00:56.760,2025-05-26 04:00:54,295.00000,-12.09739,-45.77181,0,12515,GTERI,T,NA,0,143.0,NA_0
4193,TDD0A35,212794,2025-05-26 04:58:31,2025-05-26 05:00:57.570,2025-05-26 05:00:54,295.00000,-12.09739,-45.77181,0,12507,GTERI,T,NA,0,143.0,NA_0
4195,TDD0A35,212794,2025-05-26 05:58:31,2025-05-26 06:00:55.310,2025-05-26 06:00:54,295.00000,-12.09739,-45.77181,0,12499,GTERI,T,NA,0,143.0,NA_0
4196,TDD0A35,212794,2025-05-26 06:58:31,2025-05-26 07:00:57.017,2025-05-26 07:00:54,295.00000,-12.09739,-45.77181,0,12491,GTERI,T,NA,0,143.0,NA_0
4197,TDD0A35,212794,2025-05-26 07:58:31,2025-05-26 08:00:57.183,2025-05-26 08:00:54,295.00000,-12.09739,-45.77181,0,12491,GTERI,T,NA,0,143.0,NA_0
4198,TDD0A35,212794,2025-05-26 08:58:31,2025-05-26 09:00:55.777,2025-05-26 09:00:54,295.00000,-12.09739,-45.77181,0,12499,GTERI,T,NA,0,143.0,NA_0
4199,TDD0A35,212794,2025-05-26 09:58:31,2025-05-26 10:00:55.937,2025-05-26 10:00:54,295.00000,-12.09739,-45.77181,0,12507,GTERI,T,NA,0,143.0,NA_0
4200,TDD0A35,212794,2025-05-26 10:58:31,2025-05-26 11:00:55.677,2025-05-26 11:00:54,295.00000,-12.09739,-45.77181,0,12491,GTERI,T,NA,0,143.0,NA_0
4201,TDD0A35,212794,2025-05-26 11:58:31,2025-05-26 12:00:54.237,2025-05-26 12:00:54,295.00000,-12.09739,-45.77181,0,12507,GTERI,T,NA,0,143.0,NA_0
4202,TDD0A35,212794,2025-05-26 12:58:32,2025-05-26 13:00:56.093,2025-05-26 13:00:54,295.00000,-12.09739,-45.77181,0,12491,GTERI,T,NA,0,142.0,NA_0
4203,TDD0A35,212794,2025-05-26 13:58:32,2025-05-26 14:00:55.967,2025-05-26 14:00:54,295.00000,-12.09739,-45.77181,0,12515,GTERI,T,NA,0,142.0,NA_0
4204,TDD0A35,212794,2025-05-26 14:58:31,2025-05-26 15:00:55.747,2025-05-26 15:00:54,295.00000,-12.09739,-45.77181,0,12523,GTERI,T,NA,0,143.0,NA_0
4205,TDD0A35,212794,2025-05-26 15:58:32,2025-05-26 16:00:55.670,2025-05-26 16:00:54,295.00000,-12.09739,-45.77181,0,12507,GTERI,T,NA,0,142.0,NA_0
4206,TDD0A35,212794,2025-05-26 16:58:31,2025-05-26 17:00:57.107,2025-05-26 17:00:54,295.00000,-12.09739,-45.77181,0,12499,GTERI,T,NA,0,143.0,NA_0
4207,TDD0A35,212794,2025-05-26 17:58:32,2025-05-26 18:00:55.837,2025-05-26 18:00:54,295.00000,-12.09739,-45.77181,0,12507,GTERI,T,NA,0,142.0,NA_0
4208,TDD0A35,212794,2025-05-26 18:58:31,2025-05-26 19:00:55.693,2025-05-26 19:00:54,295.00000,-12.09739,-45.77181,0,12499,GTERI,T,NA,0,143.0,NA_0
4209,TDD0A35,212794,2025-05-26 19:58:32,2025-05-26 20:00:56.000,2025-05-26 20:00:54,295.00000,-12.09739,-45.77181,0,12515,GTERI,T,NA,0,142.0,NA_0
4210,TDD0A35,212794,2025-05-26 20:58:32,2025-05-26 21:00:55.690,2025-05-26 21:00:54,295.00000,-12.09739,-45.77181,0,12515,GTERI,T,NA,0,142.0,NA_0
4211,TDD0A35,212794,2025-05-26 21:58:32,2025-05-26 22:00:55.720,2025-05-26 22:00:54,295.00000,-12.09739,-45.77181,0,12507,GTERI,T,NA,0,142.0,NA_0
4212,TDD0A35,212794,2025-05-26 22:58:31,2025-05-26 23:00:56.253,2025-05-26 23:00:54,295.00000,-12.09739,-45.77181,0,12515,GTERI,T,NA,0,143.0,NA_0
4213,TDD0A35,212794,2025-05-27 00:58:27,2025-05-27 01:00:50.907,2025-05-27 01:00:48,2.00000,-12.09741,-45.77182,0,12507,GTERI,T,NA,0,141.0,NA_0
4214,TDD0A35,212794,2025-05-27 01:58:27,2025-05-27 02:00:51.540,2025-05-27 02:00:48,2.00000,-12.09741,-45.77182,0,12491,GTERI,T,NA,0,141.0,NA_0
4215,TDD0A35,212794,2025-05-27 02:58:27,2025-05-27 03:00:50.900,2025-05-27 03:00:48,2.00000,-12.09741,-45.77182,0,12491,GTERI,T,NA,0,141.0,NA_0
4216,TDD0A35,212794,2025-05-27 03:58:28,2025-05-27 04:00:50.930,2025-05-27 04:00:48,2.00000,-12.09741,-45.77182,0,12443,GTERI,T,NA,0,140.0,NA_0
4217,TDD0A35,212794,2025-05-27 04:58:26,2025-05-27 05:00:50.950,2025-05-27 05:00:48,2.00000,-12.09741,-45.77182,0,12483,GTERI,T,NA,0,142.0,NA_0
4219,TDD0A35,212794,2025-05-27 05:58:26,2025-05-27 06:00:49.073,2025-05-27 06:00:48,2.00000,-12.09741,-45.77182,0,12483,GTERI,T,NA,0,142.0,NA_0
4220,TDD0A35,212794,2025-05-27 06:58:27,2025-05-27 07:00:51.780,2025-05-27 07:00:48,2.00000,-12.09741,-45.77182,0,12483,GTERI,T,NA,0,141.0,NA_0
4221,TDD0A35,212794,2025-05-27 07:58:26,2025-05-27 08:00:52.203,2025-05-27 08:00:48,2.00000,-12.09741,-45.77182,0,12475,GTERI,T,NA,0,142.0,NA_0
4222,TDD0A35,212794,2025-05-27 08:58:26,2025-05-27 09:00:50.800,2025-05-27 09:00:48,2.00000,-12.09741,-45.77182,0,12491,GTERI,T,NA,0,142.0,NA_0
4223,TDD0A35,212794,2025-05-27 09:58:27,2025-05-27 10:00:51.140,2025-05-27 10:00:48,2.00000,-12.09741,-45.77182,0,12475,GTERI,T,NA,0,141.0,NA_0
4224,TDD0A35,212794,2025-05-27 10:58:26,2025-05-27 11:00:51.020,2025-05-27 11:00:48,2.00000,-12.09741,-45.77182,0,12483,GTERI,T,NA,0,142.0,NA_0
4225,TDD0A35,212794,2025-05-27 11:58:28,2025-05-27 12:00:50.947,2025-05-27 12:00:48,2.00000,-12.09741,-45.77182,0,12467,GTERI,T,NA,0,140.0,NA_0
4226,TDD0A35,212794,2025-05-27 12:58:26,2025-05-27 13:00:50.920,2025-05-27 13:00:48,2.00000,-12.09741,-45.77182,0,12475,GTERI,T,NA,0,142.0,NA_0
4227,TDD0A35,212794,2025-05-27 13:58:26,2025-05-27 14:00:50.893,2025-05-27 14:00:48,2.00000,-12.09741,-45.77182,0,12475,GTERI,T,NA,0,142.0,NA_0
4228,TDD0A35,212794,2025-05-27 14:58:26,2025-05-27 15:00:50.913,2025-05-27 15:00:48,2.00000,-12.09741,-45.77182,0,12491,GTERI,T,NA,0,142.0,NA_0
4229,TDD0A35,212794,2025-05-27 15:58:26,2025-05-27 16:01:22.570,2025-05-27 16:00:48,2.00000,-12.09741,-45.77182,0,12507,GTERI,T,NA,0,142.0,NA_0
4230,TDD0A35,212794,2025-05-27 16:58:26,2025-05-27 17:00:51.707,2025-05-27 17:00:48,2.00000,-12.09741,-45.77182,0,12515,GTERI,T,NA,0,142.0,NA_0
4231,TDD0A35,212794,2025-05-27 17:58:26,2025-05-27 18:01:31.157,2025-05-27 18:00:48,2.00000,-12.09741,-45.77182,0,12507,GTERI,T,NA,0,142.0,NA_0
4232,TDD0A35,212794,2025-05-27 18:58:26,2025-05-27 19:02:13.447,2025-05-27 19:00:48,2.00000,-12.09741,-45.77182,0,12499,GTERI,T,NA,0,142.0,NA_0
4233,TDD0A35,212794,2025-05-27 19:58:30,2025-05-27 20:01:24.320,2025-05-27 20:00:48,2.00000,-12.09741,-45.77182,0,12515,GTERI,T,NA,0,138.0,NA_0
4234,TDD0A35,212794,2025-05-27 20:58:48,2025-05-27 21:00:51.573,2025-05-27 21:00:48,2.00000,-12.09741,-45.77182,0,12507,GTERI,T,NA,0,120.0,NA_0
4235,TDD0A35,212794,2025-05-27 21:58:28,2025-05-27 22:00:52.127,2025-05-27 22:00:48,2.00000,-12.09741,-45.77182,0,12507,GTERI,T,NA,0,140.0,NA_0
4236,TDD0A35,212794,2025-05-27 22:58:27,2025-05-27 23:00:51.250,2025-05-27 23:00:48,2.00000,-12.09741,-45.77182,0,12491,GTERI,T,NA,0,141.0,NA_0
4237,TDD0A35,212794,2025-05-28 00:58:27,2025-05-28 01:00:50.970,2025-05-28 01:00:49,28.00000,-12.09736,-45.77183,0,12483,GTERI,T,NA,0,142.0,NA_0
4238,TDD0A35,212794,2025-05-28 01:58:27,2025-05-28 02:00:51.353,2025-05-28 02:00:49,28.00000,-12.09736,-45.77183,0,12483,GTERI,T,NA,0,142.0,NA_0
4239,TDD0A35,212794,2025-05-28 02:58:26,2025-05-28 03:00:51.163,2025-05-28 03:00:49,28.00000,-12.09736,-45.77183,0,12475,GTERI,T,NA,0,143.0,NA_0
4240,TDD0A35,212794,2025-05-28 03:58:26,2025-05-28 04:01:23.920,2025-05-28 04:00:49,28.00000,-12.09736,-45.77183,0,12483,GTERI,T,NA,0,143.0,NA_0
4241,TDD0A35,212794,2025-05-28 04:58:26,2025-05-28 05:00:51.087,2025-05-28 05:00:49,28.00000,-12.09736,-45.77183,0,12467,GTERI,T,NA,0,143.0,NA_0
4243,TDD0A35,212794,2025-05-28 05:58:28,2025-05-28 06:00:49.397,2025-05-28 06:00:49,28.00000,-12.09736,-45.77183,0,12459,GTERI,T,NA,0,141.0,NA_0
4244,TDD0A35,212794,2025-05-28 06:58:26,2025-05-28 07:00:51.490,2025-05-28 07:00:49,28.00000,-12.09736,-45.77183,0,12451,GTERI,T,NA,0,143.0,NA_0
4245,TDD0A35,212794,2025-05-28 07:58:26,2025-05-28 08:00:53.877,2025-05-28 08:00:49,28.00000,-12.09736,-45.77183,0,12435,GTERI,T,NA,0,143.0,NA_0
4246,TDD0A35,212794,2025-05-28 08:58:26,2025-05-28 09:01:31.150,2025-05-28 09:00:49,28.00000,-12.09736,-45.77183,0,12435,GTERI,T,NA,0,143.0,NA_0
4247,TDD0A35,212794,2025-05-28 09:58:27,2025-05-28 10:00:51.007,2025-05-28 10:00:49,28.00000,-12.09736,-45.77183,0,12459,GTERI,T,NA,0,142.0,NA_0
4248,TDD0A35,212794,2025-05-28 10:58:26,2025-05-28 11:00:51.333,2025-05-28 11:00:49,28.00000,-12.09736,-45.77183,0,12467,GTERI,T,NA,0,143.0,NA_0
4249,TDD0A35,212794,2025-05-28 11:58:26,2025-05-28 12:00:54.547,2025-05-28 12:00:49,28.00000,-12.09736,-45.77183,0,12467,GTERI,T,NA,0,143.0,NA_0
4250,TDD0A35,212794,2025-05-28 12:58:26,2025-05-28 13:00:50.450,2025-05-28 13:00:49,28.00000,-12.09736,-45.77183,0,12475,GTERI,T,NA,0,143.0,NA_0
4251,TDD0A35,212794,2025-05-28 13:58:26,2025-05-28 14:00:50.877,2025-05-28 14:00:49,28.00000,-12.09736,-45.77183,0,12467,GTERI,T,NA,0,143.0,NA_0
4252,TDD0A35,212794,2025-05-28 14:58:27,2025-05-28 15:00:51.070,2025-05-28 15:00:49,28.00000,-12.09736,-45.77183,0,12475,GTERI,T,NA,0,142.0,NA_0
4253,TDD0A35,212794,2025-05-28 15:58:26,2025-05-28 16:00:50.903,2025-05-28 16:00:49,28.00000,-12.09736,-45.77183,0,12483,GTERI,T,NA,0,143.0,NA_0
4254,TDD0A35,212794,2025-05-28 16:58:26,2025-05-28 17:00:51.450,2025-05-28 17:00:49,28.00000,-12.09736,-45.77183,0,12499,GTERI,T,NA,0,143.0,NA_0
4255,TDD0A35,212794,2025-05-28 17:58:26,2025-05-28 18:00:51.350,2025-05-28 18:00:49,28.00000,-12.09736,-45.77183,0,12491,GTERI,T,NA,0,143.0,NA_0
4256,TDD0A35,212794,2025-05-28 18:58:26,2025-05-28 19:00:51.317,2025-05-28 19:00:49,28.00000,-12.09736,-45.77183,0,12491,GTERI,T,NA,0,143.0,NA_0
4257,TDD0A35,212794,2025-05-28 19:58:27,2025-05-28 20:00:51.660,2025-05-28 20:00:49,28.00000,-12.09736,-45.77183,0,12475,GTERI,T,NA,0,142.0,NA_0
4258,TDD0A35,212794,2025-05-28 20:59:00,2025-05-28 21:00:51.357,2025-05-28 21:00:49,28.00000,-12.09736,-45.77183,0,12483,GTERI,T,NA,0,109.0,NA_0
4259,TDD0A35,212794,2025-05-28 21:59:01,2025-05-28 22:00:51.310,2025-05-28 22:00:49,28.00000,-12.09736,-45.77183,0,12475,GTERI,T,NA,0,108.0,NA_0
4260,TDD0A35,212794,2025-05-28 22:58:46,2025-05-28 23:00:51.393,2025-05-28 23:00:49,28.00000,-12.09736,-45.77183,0,12467,GTERI,T,NA,0,123.0,NA_0
4261,TDD0A35,212794,2025-05-29 00:58:31,2025-05-29 01:00:56.413,2025-05-29 01:00:54,2.00000,-12.09740,-45.77182,0,12467,GTERI,T,NA,0,143.0,NA_0
4262,TDD0A35,212794,2025-05-29 01:58:31,2025-05-29 02:00:57.343,2025-05-29 02:00:54,2.00000,-12.09740,-45.77182,0,12459,GTERI,T,NA,0,143.0,NA_0
4263,TDD0A35,212794,2025-05-29 02:58:31,2025-05-29 03:00:56.497,2025-05-29 03:00:54,2.00000,-12.09740,-45.77182,0,12443,GTERI,T,NA,0,143.0,NA_0
4264,TDD0A35,212794,2025-05-29 03:58:32,2025-05-29 04:01:29.060,2025-05-29 04:00:54,2.00000,-12.09740,-45.77182,0,12451,GTERI,T,NA,0,142.0,NA_0
4265,TDD0A35,212794,2025-05-29 04:58:31,2025-05-29 05:00:56.653,2025-05-29 05:00:54,2.00000,-12.09740,-45.77182,0,12443,GTERI,T,NA,0,143.0,NA_0
4267,TDD0A35,212794,2025-05-29 05:58:31,2025-05-29 06:00:54.293,2025-05-29 06:00:54,2.00000,-12.09740,-45.77182,0,12428,GTERI,T,NA,0,143.0,NA_0
4268,TDD0A35,212794,2025-05-29 06:58:31,2025-05-29 07:00:56.533,2025-05-29 07:00:54,2.00000,-12.09740,-45.77182,0,12420,GTERI,T,NA,0,143.0,NA_0
4269,TDD0A35,212794,2025-05-29 07:58:31,2025-05-29 08:00:58.620,2025-05-29 08:00:54,2.00000,-12.09740,-45.77182,0,12443,GTERI,T,NA,0,143.0,NA_0
4270,TDD0A35,212794,2025-05-29 08:58:31,2025-05-29 09:00:56.577,2025-05-29 09:00:54,2.00000,-12.09740,-45.77182,0,12443,GTERI,T,NA,0,143.0,NA_0
4271,TDD0A35,212794,2025-05-29 09:58:31,2025-05-29 10:00:56.067,2025-05-29 10:00:54,2.00000,-12.09740,-45.77182,0,12443,GTERI,T,NA,0,143.0,NA_0
4272,TDD0A35,212794,2025-05-29 10:58:31,2025-05-29 11:00:57.690,2025-05-29 11:00:54,2.00000,-12.09740,-45.77182,0,12451,GTERI,T,NA,0,143.0,NA_0
4273,TDD0A35,212794,2025-05-29 11:58:31,2025-05-29 12:00:59.623,2025-05-29 12:00:54,2.00000,-12.09740,-45.77182,0,12459,GTERI,T,NA,0,143.0,NA_0
4274,TDD0A35,212794,2025-05-29 12:58:31,2025-05-29 13:00:56.067,2025-05-29 13:00:54,2.00000,-12.09740,-45.77182,0,12451,GTERI,T,NA,0,143.0,NA_0
4275,TDD0A35,212794,2025-05-29 13:58:31,2025-05-29 14:00:56.303,2025-05-29 14:00:54,2.00000,-12.09740,-45.77182,0,12467,GTERI,T,NA,0,143.0,NA_0
4276,TDD0A35,212794,2025-05-29 14:58:31,2025-05-29 15:00:56.113,2025-05-29 15:00:54,2.00000,-12.09740,-45.77182,0,12467,GTERI,T,NA,0,143.0,NA_0
4277,TDD0A35,212794,2025-05-29 15:58:31,2025-05-29 16:00:56.457,2025-05-29 16:00:54,2.00000,-12.09740,-45.77182,0,12475,GTERI,T,NA,0,143.0,NA_0
4278,TDD0A35,212794,2025-05-29 16:58:31,2025-05-29 17:00:56.050,2025-05-29 17:00:54,2.00000,-12.09740,-45.77182,0,12467,GTERI,T,NA,0,143.0,NA_0
4279,TDD0A35,212794,2025-05-29 17:58:32,2025-05-29 18:00:56.093,2025-05-29 18:00:54,2.00000,-12.09740,-45.77182,0,12467,GTERI,T,NA,0,142.0,NA_0
4280,TDD0A35,212794,2025-05-29 18:58:34,2025-05-29 19:00:56.520,2025-05-29 19:00:54,2.00000,-12.09740,-45.77182,0,12475,GTERI,T,NA,0,140.0,NA_0
4281,TDD0A35,212794,2025-05-29 19:58:32,2025-05-29 20:00:57.067,2025-05-29 20:00:54,2.00000,-12.09740,-45.77182,0,12451,GTERI,T,NA,0,142.0,NA_0
4282,TDD0A35,212794,2025-05-29 20:58:33,2025-05-29 21:00:56.940,2025-05-29 21:00:54,2.00000,-12.09740,-45.77182,0,12467,GTERI,T,NA,0,141.0,NA_0
4283,TDD0A35,212794,2025-05-29 21:58:33,2025-05-29 22:00:56.757,2025-05-29 22:00:54,2.00000,-12.09740,-45.77182,0,12443,GTERI,T,NA,0,141.0,NA_0
4284,TDD0A35,212794,2025-05-29 22:58:31,2025-05-29 23:00:56.233,2025-05-29 23:00:54,2.00000,-12.09740,-45.77182,0,12435,GTERI,T,NA,0,143.0,NA_0
4285,TDD0A35,212794,2025-05-30 00:58:36,2025-05-30 01:01:01.777,2025-05-30 01:00:59,17.00000,-12.09738,-45.77178,0,12435,GTERI,T,NA,0,143.0,NA_0
4286,TDD0A35,212794,2025-05-30 01:58:36,2025-05-30 02:01:01.827,2025-05-30 02:00:59,17.00000,-12.09738,-45.77178,0,12420,GTERI,T,NA,0,143.0,NA_0
4287,TDD0A35,212794,2025-05-30 02:58:37,2025-05-30 03:01:01.770,2025-05-30 03:00:59,17.00000,-12.09738,-45.77178,0,12428,GTERI,T,NA,0,142.0,NA_0
4288,TDD0A35,212794,2025-05-30 03:58:36,2025-05-30 04:01:34.990,2025-05-30 04:00:59,17.00000,-12.09738,-45.77178,0,12443,GTERI,T,NA,0,143.0,NA_0
4289,TDD0A35,212794,2025-05-30 04:58:36,2025-05-30 05:01:02.007,2025-05-30 05:00:59,17.00000,-12.09738,-45.77178,0,12435,GTERI,T,NA,0,143.0,NA_0
4291,TDD0A35,212794,2025-05-30 05:58:37,2025-05-30 06:01:00.267,2025-05-30 06:00:59,17.00000,-12.09738,-45.77178,0,12435,GTERI,T,NA,0,142.0,NA_0
4292,TDD0A35,212794,2025-05-30 06:58:37,2025-05-30 07:01:02.033,2025-05-30 07:00:59,17.00000,-12.09738,-45.77178,0,12428,GTERI,T,NA,0,142.0,NA_0
4293,TDD0A35,212794,2025-05-30 07:58:36,2025-05-30 08:01:32.893,2025-05-30 08:00:59,17.00000,-12.09738,-45.77178,0,12428,GTERI,T,NA,0,143.0,NA_0
4294,TDD0A35,212794,2025-05-30 08:58:36,2025-05-30 09:01:02.367,2025-05-30 09:00:59,17.00000,-12.09738,-45.77178,0,12428,GTERI,T,NA,0,143.0,NA_0
4295,TDD0A35,212794,2025-05-30 09:58:37,2025-05-30 10:01:01.493,2025-05-30 10:00:59,17.00000,-12.09738,-45.77178,0,12420,GTERI,T,NA,0,142.0,NA_0
4296,TDD0A35,212794,2025-05-30 10:58:37,2025-05-30 11:01:01.560,2025-05-30 11:00:59,17.00000,-12.09738,-45.77178,0,12435,GTERI,T,NA,0,142.0,NA_0
4297,TDD0A35,212794,2025-05-30 11:58:36,2025-05-30 12:01:45.897,2025-05-30 12:00:59,17.00000,-12.09738,-45.77178,0,12428,GTERI,T,NA,0,143.0,NA_0
4298,TDD0A35,212794,2025-05-30 12:58:36,2025-05-30 13:01:04.290,2025-05-30 13:00:59,17.00000,-12.09738,-45.77178,0,12428,GTERI,T,NA,0,143.0,NA_0
4299,TDD0A35,212794,2025-05-30 13:58:37,2025-05-30 14:01:01.783,2025-05-30 14:00:59,17.00000,-12.09738,-45.77178,0,12451,GTERI,T,NA,0,142.0,NA_0
4300,TDD0A35,212794,2025-05-30 14:58:37,2025-05-30 15:01:01.423,2025-05-30 15:00:59,17.00000,-12.09738,-45.77178,0,12443,GTERI,T,NA,0,142.0,NA_0
4301,TDD0A35,212794,2025-05-30 15:58:36,2025-05-30 16:01:01.530,2025-05-30 16:00:59,17.00000,-12.09738,-45.77178,0,12451,GTERI,T,NA,0,143.0,NA_0
4302,TDD0A35,212794,2025-05-30 16:58:36,2025-05-30 17:01:01.817,2025-05-30 17:00:59,17.00000,-12.09738,-45.77178,0,12443,GTERI,T,NA,0,143.0,NA_0
