Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete
2025-06-09 19:26:57,2025-06-09 19:26:56,2025-06-09 19:26:57,867488061407846,31451,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14049,0,-,1,0,22,12,-,1,6.9,285,767,-12.081095,-45.78966,724,2,937b,077ab28d,5.5,1348.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 19:26:59,2025-06-09 19:26:58,2025-06-09 19:26:59,867488061407846,31452,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13987,0,-,1,0,22,12,-,1,11.4,225,767,-12.081119,-45.789701,724,2,937b,077ab28d,5.5,1348.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 19:27:06,2025-06-09 19:27:05,2025-06-09 19:27:06,867488061407846,31453,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13987,0,-,1,0,22,12,-,1,5.6,192,767,-12.081297,-45.789753,724,2,937b,077ab28d,5.5,1348.1,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,T10,53,,6.0,-1.0,T10_53
2025-06-09 19:27:09,2025-06-09 19:27:08,2025-06-09 19:27:08,867488061407846,31454,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13987,0,0,0,0,12,12,651,1,0.5,192,767,-12.081307,-45.789754,724,2,937b,077ab28d,5.5,1348.1,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-06-09 19:27:10,2025-06-09 19:27:08,2025-06-09 19:27:09,867488061407846,31456,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13987,0,-,0,0,12,12,-,1,0.0,192,767,-12.081308,-45.789753,724,2,937b,077ab28d,5.5,1348.1,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,NA,0,,,-1.0,NA_0
2025-06-09 20:27:05,2025-06-09 20:27:04,2025-06-09 20:24:37,867488061407846,31519,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12745,0,-,0,0,11,12,-,1,0.0,192,767,-12.081308,-45.789753,724,2,937b,077ab28f,5.5,1348.1,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,NA,0,,,147.0,NA_0
2025-06-09 21:26:00,2025-06-09 21:25:59,2025-06-09 21:24:38,867488061407846,31578,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12687,0,0,1,0,22,12,7131,0,0.0,192,767,-12.081308,-45.789753,724,2,937b,077ab28f,0.0,1348.1,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,81.0,NA_0
2025-06-09 21:26:09,2025-06-09 21:26:09,2025-06-09 21:26:09,867488061407846,31580,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13776,0,-,1,0,22,12,-,1,23.5,189,737,-12.081489,-45.790032,724,2,937b,077ab28f,0.0,1348.1,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,T1,11,,0.0,0.0,T1_11
2025-06-09 21:26:26,2025-06-09 21:26:26,2025-06-09 21:26:26,867488061407846,31582,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12936,0,-,1,0,22,12,-,1,10.4,225,758,-12.082159,-45.790026,724,2,937b,077ab28d,0.1,1348.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:26:31,2025-06-09 21:26:31,2025-06-09 21:26:31,867488061407846,31583,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12936,0,-,1,0,22,12,-,1,34.3,257,760,-12.082273,-45.790278,724,2,937b,077ab28d,0.1,1348.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:26:55,2025-06-09 21:26:55,2025-06-09 21:26:55,867488061407846,31586,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13328,0,-,1,0,22,12,-,1,16.8,213,765,-12.082677,-45.792512,724,2,937b,077ab28d,0.4,1348.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:26:57,2025-06-09 21:26:57,2025-06-09 21:26:57,867488061407846,31587,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13471,0,-,1,0,22,12,-,1,12.2,180,766,-12.082746,-45.792524,724,2,937b,077ab28d,0.4,1348.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:26:59,2025-06-09 21:26:59,2025-06-09 21:26:59,867488061407846,31588,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13623,0,-,1,0,22,12,-,1,13.7,142,766,-12.082802,-45.792496,724,2,937b,077ab28d,0.4,1348.5,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:27:01,2025-06-09 21:27:01,2025-06-09 21:27:01,867488061407846,31589,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13623,0,-,1,0,22,12,-,1,19.0,100,767,-12.082831,-45.792418,724,2,937b,077ab28d,0.4,1348.5,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:28:20,2025-06-09 21:28:19,2025-06-09 21:28:20,867488061407846,31590,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14526,0,-,1,0,22,12,-,1,23.5,141,774,-12.081816,-45.78393,724,2,937b,077ab215,1.3,1349.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:28:23,2025-06-09 21:28:22,2025-06-09 21:28:23,867488061407846,31591,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13964,0,-,1,0,22,12,-,1,27.3,175,774,-12.081996,-45.783889,724,2,937b,077ab215,1.4,1349.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:28:49,2025-06-09 21:28:48,2025-06-09 21:28:49,867488061407846,31594,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13980,0,-,1,0,22,12,-,1,11.3,139,773,-12.083603,-45.783659,724,2,937b,077ad10d,1.5,1349.6,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:28:51,2025-06-09 21:28:50,2025-06-09 21:28:51,867488061407846,31595,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13980,0,-,1,0,22,12,-,1,21.1,108,773,-12.083641,-45.783584,724,2,937b,077ab28d,1.5,1349.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,T10,54,,9.0,-1.0,T10_54
2025-06-09 21:29:06,2025-06-09 21:29:05,2025-06-09 21:29:04,867488061407846,31596,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13987,0,-,1,0,22,12,-,1,40.2,84,774,-12.083538,-45.78243,724,2,937b,077ab28d,1.7,1349.7,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,NA,0,,,1.0,NA_0
2025-06-09 21:29:36,2025-06-09 21:29:36,2025-06-09 21:29:36,867488061407846,31597,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13954,0,-,1,0,22,12,-,1,11.8,127,774,-12.083227,-45.779974,724,2,937b,077ab215,2.0,1350.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:29:38,2025-06-09 21:29:38,2025-06-09 21:29:38,867488061407846,31598,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13954,0,-,1,0,22,12,-,1,22.3,162,774,-12.083305,-45.779931,724,2,937b,077ab215,2.0,1350.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:30:41,2025-06-09 21:30:40,2025-06-09 21:30:41,867488061407846,31601,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13987,0,-,1,0,22,12,-,1,20.4,196,776,-12.088743,-45.779195,724,2,937b,077ab215,2.6,1350.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:30:43,2025-06-09 21:30:42,2025-06-09 21:30:43,867488061407846,31602,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13172,0,-,1,0,22,12,-,1,22.7,233,776,-12.088823,-45.779265,724,2,937b,077ab215,2.6,1350.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:31:11,2025-06-09 21:31:09,2025-06-09 21:31:10,867488061407846,31603,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13964,0,-,1,0,22,12,-,1,51.0,263,772,-12.089508,-45.782152,724,2,937b,077ab215,2.9,1351.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:31:25,2025-06-09 21:31:24,2025-06-09 21:31:25,867488061407846,31604,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14515,0,-,1,0,22,12,-,1,21.4,224,767,-12.089705,-45.783894,724,2,937b,077ab215,3.1,1351.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:31:27,2025-06-09 21:31:26,2025-06-09 21:31:27,867488061407846,31605,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14304,0,-,1,0,22,12,-,1,19.4,167,767,-12.089795,-45.783913,724,2,937b,077ab215,3.1,1351.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:31:28,2025-06-09 21:31:27,2025-06-09 21:31:28,867488061407846,31606,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14304,0,-,1,0,22,12,-,1,22.1,131,767,-12.089833,-45.783878,724,2,937b,077ab215,3.1,1351.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:31:30,2025-06-09 21:31:29,2025-06-09 21:31:30,867488061407846,31607,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13412,0,-,1,0,22,12,-,1,29.1,91,766,-12.089859,-45.783748,724,2,937b,077ab215,3.1,1351.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:32:06,2025-06-09 21:32:05,2025-06-09 21:32:04,867488061407846,31608,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13239,0,-,1,0,22,12,-,1,37.2,83,772,-12.089588,-45.780095,724,2,937b,077ab215,3.5,1351.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,T5,51,,4.0,1.0,T5_51
2025-06-09 21:33:03,2025-06-09 21:33:03,2025-06-09 21:33:03,867488061407846,31611,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14496,0,-,1,0,22,12,-,1,23.9,133,774,-12.088787,-45.773156,724,2,937b,077ad20f,4.3,1352.3,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:33:05,2025-06-09 21:33:05,2025-06-09 21:33:05,867488061407846,31612,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14496,0,-,1,0,22,12,-,1,30.0,173,774,-12.088918,-45.773109,724,2,937b,077ad20f,4.3,1352.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:34:05,2025-06-09 21:34:04,2025-06-09 21:34:05,867488061407846,31613,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14507,0,-,1,0,22,12,-,1,16.1,209,770,-12.094098,-45.772435,724,2,937b,077ab28d,4.9,1352.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:34:07,2025-06-09 21:34:06,2025-06-09 21:34:07,867488061407846,31614,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13956,0,-,1,0,22,12,-,1,21.1,244,769,-12.094148,-45.772516,724,2,937b,077ab28d,4.9,1352.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:34:16,2025-06-09 21:34:15,2025-06-09 21:34:16,867488061407846,31615,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13751,0,-,1,0,22,12,-,1,23.0,213,767,-12.094337,-45.773133,724,2,937b,077ad20e,4.9,1353.0,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:34:18,2025-06-09 21:34:17,2025-06-09 21:34:18,867488061407846,31616,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14504,0,-,1,0,22,12,-,1,22.2,157,767,-12.094442,-45.773132,724,2,937b,077ad20e,5.0,1353.0,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:34:20,2025-06-09 21:34:19,2025-06-09 21:34:20,867488061407846,31617,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14504,0,-,1,0,22,12,-,1,28.3,112,766,-12.094516,-45.773031,724,2,937b,077ad20e,5.0,1353.0,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:34:29,2025-06-09 21:34:28,2025-06-09 21:34:29,867488061407846,31618,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14433,0,-,1,0,22,12,-,1,25.6,148,765,-12.094583,-45.772356,724,2,937b,077ad20e,5.0,1353.1,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:34:59,2025-06-09 21:34:58,2025-06-09 21:34:59,867488061407846,31621,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13973,0,-,1,0,22,12,-,1,28.1,181,764,-12.09741,-45.771958,724,2,937b,077ad309,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,T1,12,,1.0,-1.0,T1_12
2025-06-09 21:35:15,2025-06-09 21:35:01,2025-06-09 21:35:01,867488061407846,31622,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13981,0,-,1,0,22,12,-,1,13.9,150,764,-12.097502,-45.771944,724,2,937b,077ad309,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 21:35:15,2025-06-09 21:35:01,2025-06-09 21:35:02,867488061407846,31623,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13981,0,-,1,0,22,12,-,1,11.5,111,764,-12.097516,-45.771921,724,2,937b,077ad309,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:35:16,2025-06-09 21:35:05,2025-06-09 21:35:04,867488061407846,31624,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13981,0,-,1,0,22,12,-,1,6.4,81,764,-12.097512,-45.771878,724,2,937b,077ad309,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T10,55,,10.0,1.0,T10_55
2025-06-09 21:35:16,2025-06-09 21:35:05,2025-06-09 21:35:06,867488061407846,31625,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13981,0,-,1,0,22,12,-,1,6.4,36,764,-12.097486,-45.771863,724,2,937b,077ad309,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:35:17,2025-06-09 21:35:07,2025-06-09 21:35:08,867488061407846,31626,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13981,0,-,1,0,22,12,-,1,5.4,356,764,-12.097451,-45.771867,724,2,937b,077ad309,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-09 21:35:17,2025-06-09 21:35:10,2025-06-09 21:35:10,867488061407846,31627,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13336,0,0,0,0,12,12,551,1,0.2,356,764,-12.09744,-45.771875,724,2,937b,077ad309,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-06-09 21:35:18,2025-06-09 21:35:10,2025-06-09 21:35:11,867488061407846,31629,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13336,0,-,0,0,12,12,-,1,0.1,356,764,-12.097439,-45.771876,724,2,937b,077ad309,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,NA,0,,,-1.0,NA_0
2025-06-09 22:35:07,2025-06-09 22:35:06,2025-06-09 22:32:42,867488061407846,31692,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12769,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad212,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,,T,T10,56,,10.0,144.0,T10_56
2025-06-09 23:35:07,2025-06-09 23:35:06,2025-06-09 23:32:41,867488061407846,31753,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12665,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad212,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,,T,NA,0,,,145.0,NA_0
2025-06-10 00:35:07,2025-06-10 00:35:06,2025-06-10 00:33:06,867488061407846,31814,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12669,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad20e,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,T,NA,0,,,120.0,NA_0
2025-06-10 01:35:07,2025-06-10 01:35:06,2025-06-10 01:32:41,867488061407846,31875,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12720,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad20e,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,T,NA,0,,,145.0,NA_0
2025-06-10 02:35:07,2025-06-10 02:35:06,2025-06-10 02:32:46,867488061407846,31936,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12709,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad20e,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,T,T10,57,,7.0,140.0,T10_57
2025-06-10 03:35:07,2025-06-10 03:35:06,2025-06-10 03:33:07,867488061407846,31997,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12695,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad20e,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,T,NA,0,,,119.0,NA_0
2025-06-10 04:35:07,2025-06-10 04:35:06,2025-06-10 04:32:39,867488061407846,32058,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12688,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad20e,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,T,NA,0,,,147.0,NA_0
2025-06-10 05:35:07,2025-06-10 05:35:06,2025-06-10 05:32:39,867488061407846,32117,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12680,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad20e,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,T,NA,0,,,147.0,NA_0
2025-06-10 06:35:07,2025-06-10 06:35:06,2025-06-10 06:32:40,867488061407846,32178,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12638,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad212,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,,T,NA,0,,,146.0,NA_0
2025-06-10 07:35:07,2025-06-10 07:35:06,2025-06-10 07:33:06,867488061407846,32239,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12667,0,-,0,0,11,12,-,1,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad20e,5.4,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,T,NA,0,,,120.0,NA_0
2025-06-10 07:56:14,2025-06-10 07:56:13,2025-06-10 07:33:06,867488061407846,32262,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12371,0,0,1,0,22,12,37263,0,0.0,356,764,-12.097438,-45.771877,724,2,937b,077ad20e,0.0,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,1387.0,NA_0
2025-06-10 07:56:23,2025-06-10 07:56:22,2025-06-10 07:56:23,867488061407846,32264,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13171,0,-,1,0,22,12,-,1,2.4,182,759,-12.097446,-45.771907,724,2,937b,077ad20e,0.0,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:56:25,2025-06-10 07:56:24,2025-06-10 07:56:25,867488061407846,32266,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13738,0,-,1,0,22,12,-,1,3.4,256,761,-12.097451,-45.771918,724,2,937b,077ad20e,0.0,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:56:26,2025-06-10 07:56:25,2025-06-10 07:56:26,867488061407846,32267,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13738,0,-,1,0,22,12,-,1,6.8,294,760,-12.097448,-45.771933,724,2,937b,077ad20e,0.0,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:56:30,2025-06-10 07:56:29,2025-06-10 07:56:30,867488061407846,32268,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13748,0,-,1,0,22,12,-,1,16.5,343,763,-12.097384,-45.771987,724,2,937b,077ad20e,0.0,1353.4,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:56:55,2025-06-10 07:56:54,2025-06-10 07:56:55,867488061407846,32269,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12946,0,-,1,0,22,12,-,1,20.9,289,762,-12.095531,-45.772313,724,2,937b,077ad20e,0.2,1353.6,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:57:24,2025-06-10 07:57:23,2025-06-10 07:57:24,867488061407846,32272,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12985,0,-,1,0,22,12,-,1,28.4,259,764,-12.095803,-45.774303,724,2,937b,077ad30d,0.4,1353.9,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:58:08,2025-06-10 07:58:07,2025-06-10 07:58:08,867488061407846,32273,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14014,0,-,1,0,22,12,-,1,14.0,314,763,-12.096234,-45.777803,724,2,937b,077ad30d,0.8,1354.3,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:58:10,2025-06-10 07:58:09,2025-06-10 07:58:10,867488061407846,32274,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14014,0,-,1,0,22,12,-,1,22.1,346,763,-12.096146,-45.777831,724,2,937b,077ad30d,0.8,1354.3,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:58:25,2025-06-10 07:58:24,2025-06-10 07:58:25,867488061407846,32275,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13014,0,-,1,0,22,12,-,1,19.0,24,759,-12.095501,-45.777868,724,2,937b,077ab215,0.9,1354.3,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:58:34,2025-06-10 07:58:33,2025-06-10 07:58:34,867488061407846,32276,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13550,0,-,1,0,22,12,-,1,28.7,348,759,-12.094935,-45.777672,724,2,937b,077ab215,1.0,1354.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-10 07:58:38,2025-06-10 07:58:37,2025-06-10 07:58:38,867488061407846,32277,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14016,0,-,1,0,22,12,-,1,31.0,315,760,-12.094675,-45.77782,724,2,937b,077ab215,1.0,1354.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
